line_code	env_code	Yprd	Yobs	Rep
E94	PR14S	2199.384	1941.0358	1
E104	KS11	2998.306	3143.21	1
E107	KS11	2283.962	2487.03	1
E121	KS11	2454.588	1935.17	1
E129	KS11	2198.324	2138.09	1
E13	KS11	2486.947	2153.53	1
E133	KS11	2773.754	2995.79	1
E135	KS11	1956.302	1934.86	1
E137	KS11	2539.59	2778.89	1
E139	KS11	2141.421	1915.78	1
E140	KS11	2048.478	2164.78	1
E142	KS11	1958.212	2028.07	1
E146	KS11	2144.054	2139.38	1
E147	KS11	2183.24	2018.15	1
E15	KS11	2263.088	2024.54	1
E150	KS11	2831.247	2882.33	1
E151	KS11	2266.172	1970.86	1
E153	KS11	2527.6	2954.55	1
E156	KS11	2825.051	2372.7589	1
E158	KS11	2293.099	1870.43	1
E163	KS11	1757.647	1963.28	1
E165	KS11	2187.3	2299.3491	1
E17	KS11	2581.826	3307.95	1
E172	KS11	2063.592	1853.33	1
E176	KS11	2324.224	2164.78	1
E178	KS11	2131.737	1912.21	1
E185	KS11	2093.828	1949.3	1
E188	KS11	2048.495	2051.32	1
E192	KS11	2296.786	2164.78	1
E193	KS11	2037.582	1901.96	1
E195	KS11	2107.694	2000.15	1
E20	KS11	2329.998	2647.95	1
E204	KS11	2260.4	2315.0187	1
E206	KS11	2087.133	1980.83	1
E207	KS11	2103.766	1870.43	1
E219	KS11	2223.836	2330.6883	1
E223	KS11	2033.973	1949.96	1
E227	KS11	1915.476	2022	1
E229	KS11	2225.357	2613.76	1
E231	KS11	2516.312	3032.83	1
E232	KS11	2481.531	2538.12	1
E238	KS11	2372.108	2145.5	1
E239	KS11	2621.887	2867.16	1
E244	KS11	2354.769	1870.43	1
E25	KS11	1838.724	1929.31	1
E27	KS11	2544.843	1901.96	1
E30	KS11	2170.757	1901.96	1
E34	KS11	2266.574	2816.33	1
E42	KS11	2954.27	1947.54	1
E47	KS11	2400.772	2048.78	1
E55	KS11	1913.588	1869.43	1
E56	KS11	2007.197	2152.91	1
E58	KS11	1993.819	2094.17	1
E6	KS11	2189.789	2340.1851	1
E63	KS11	2774.444	2591.71	1
E68	KS11	2240.835	1941.18	1
E75	KS11	2740.206	2852.91	1
E76	KS11	2445.229	2711.84	1
E91	KS11	2392.523	2192.7481	1
E94	KS11	2764.344	2420.36	1
E104	KS12	3198.609	2881.29	1
E107	KS12	2383.923	2707.53	1
E121	KS12	2581.065	2081.77	1
E129	KS12	2287.493	2293.61	1
E13	KS12	2611.298	2335.45	1
E133	KS12	2946.45	3034.26	1
E135	KS12	2014.131	2122.33	1
E137	KS12	2688.55	2795.9	1
E139	KS12	2219.689	2008.89	1
E140	KS12	2115.519	2258.8	1
E142	KS12	2023.399	2159.78	1
E146	KS12	2221.204	2342.75	1
E147	KS12	2253.468	2087.06	1
E15	KS12	2369.944	2466.966	1
E150	KS12	3009.939	3164.73	1
E151	KS12	2361.8	2066.31	1
E153	KS12	2663.206	3075.59	1
E156	KS12	3000.881	2544.1493	1
E158	KS12	2399.873	2154.68	1
E163	KS12	1790.622	2355.5514	1
E165	KS12	2279.194	2786.79	1
E17	KS12	2714.653	3317.58	1
E172	KS12	2121.857	1991.47	1
E176	KS12	2430.18	2356.4452	1
E178	KS12	2206.435	2081.77	1
E185	KS12	2175.557	2147.68	1
E188	KS12	2106.515	2102.77	1
E192	KS12	2404.841	2302.07	1
E193	KS12	2101.816	2158.28	1
E195	KS12	2183.373	2203.48	1
E20	KS12	2446.282	2753.43	1
E204	KS12	2355.864	2356.4452	1
E206	KS12	2166.464	2182.49	1
E207	KS12	2184.786	2034.67	1
E219	KS12	2320.472	2377.9454	1
E223	KS12	2096.844	2229.57	1
E227	KS12	1966.628	2267.01	1
E229	KS12	2309.92	2396.8849	1
E231	KS12	2647.994	3050.9	1
E232	KS12	2601.494	2990.34	1
E238	KS12	2483.024	2566.78	1
E239	KS12	2758.257	3123.64	1
E244	KS12	2467.184	2050.85	1
E25	KS12	1871.263	2028.82	1
E27	KS12	2693.531	2254.48	1
E30	KS12	2259.463	2050.85	1
E34	KS12	2373.975	2990.34	1
E42	KS12	3148.332	2050.13	1
E47	KS12	2521.226	2284.46	1
E55	KS12	1956.81	2018.48	1
E56	KS12	2063.146	2239.23	1
E58	KS12	2043.908	2316.63	1
E6	KS12	2269.201	2417.4672	1
E63	KS12	2950.247	2786.79	1
E68	KS12	2325.316	2138.52	1
E75	KS12	2906.28	2836.04	1
E76	KS12	2564.457	2916.61	1
E91	KS12	2510.878	2442.3494	1
E94	KS12	2937.776	2592.15	1
E10	PR12	1486.006	1409.7734	1
E101	PR12	1542.273	1512.9183	1
E102	PR12	1541.829	1502.5346	1
E109	PR12	1509.591	1492.1509	1
E110	PR12	1614.422	1595.6419	1
E111	PR12	1449.423	1459.9614	1
E113	PR12	1507.874	1459.9614	1
E115	PR12	1538.165	1544.0694	1
E117	PR12	1593.805	1615.72	1
E120	PR12	1483.861	1502.5346	1
E122	PR12	1436.841	1459.9614	1
E127	PR12	1509.178	1481.7672	1
E130	PR12	1590.614	1533.6857	1
E136	PR12	1481.211	1533.6857	1
E143	PR12	1507.164	1518.0591	1
E149	PR12	1562.934	1523.302	1
E152	PR12	1575.104	1533.6857	1
E162	PR12	1538.935	1502.5346	1
E169	PR12	1594.515	1492.1509	1
E171	PR12	1501.181	1512.9183	1
E173	PR12	1454.482	1492.1509	1
E180	PR12	1465.689	1470.3451	1
E183	PR12	1580.022	1502.5346	1
E189	PR12	1536.929	1471.3834	1
E194	PR12	1548.283	1459.9614	1
E199	PR12	1587.886	1491.1125	1
E202	PR12	1529.942	1428.118	1
E205	PR12	1529.273	1492.1509	1
E21	PR12	1510.331	1564.8369	1
E217	PR12	1503.85	1533.6857	1
E22	PR12	1486.715	1512.9183	1
E222	PR12	1406.984	1428.118	1
E23	PR12	1531.625	1544.0694	1
E235	PR12	1502.483	1459.9614	1
E24	PR12	1542.176	1492.1509	1
E240	PR12	1526.305	1554.4531	1
E241	PR12	1502.828	1407.7	1
E242	PR12	1457.808	1428.118	1
E246	PR12	1550.591	1512.9183	1
E247	PR12	1442.041	1418.0804	1
E28	PR12	1480.05	1470.3451	1
E31	PR12	1517.711	1428.118	1
E51	PR12	1511.135	1459.9614	1
E52	PR12	1595.023	1602.4222	1
E54	PR12	1577.96	1481.7672	1
E57	PR12	1566.294	1460.3075	1
E59	PR12	1527.14	1522.9559	1
E61	PR12	1465.765	1438.5017	1
E7	PR12	1497.851	1492.1509	1
E72	PR12	1479.52	1523.302	1
E73	PR12	1632.497	1656.91	1
E74	PR12	1519.866	1492.1509	1
E78	PR12	1525.899	1523.302	1
E81	PR12	1514.835	1554.4531	1
E83	PR12	1583.505	1512.9183	1
E92	PR12	1575.969	1606.7178	1
E95	PR12	1528.374	1492.1509	1
E96	PR12	1505.893	1481.7672	1
E98	PR12	1437.184	1428.118	1
E10	IA14	1491.135	1634.3785	1
E101	IA14	1547.462	1579.9387	1
E102	IA14	1546.525	1438.68	1
E109	IA14	1517.816	1525.499	1
E110	IA14	1617.342	1538.9291	1
E111	IA14	1456.503	1579.9387	1
E113	IA14	1511.672	1372.01	1
E115	IA14	1544.258	1736.54	1
E117	IA14	1597.908	1654.52	1
E120	IA14	1492.693	1714.48	1
E122	IA14	1445.212	1342.51	1
E127	IA14	1519.554	1498.6389	1
E130	IA14	1596.395	1654.52	1
E136	IA14	1485.606	1538.9291	1
E143	IA14	1511.96	1619.9891	1
E149	IA14	1567.617	1475.3761	1
E152	IA14	1582.467	1757.65	1
E162	IA14	1541.95	1594.3281	1
E169	IA14	1601.159	1552.1193	1
E171	IA14	1505.247	1538.9291	1
E173	IA14	1461.415	1525.2592	1
E180	IA14	1472.957	1512.0689	1
E183	IA14	1583.923	1461.946	1
E189	IA14	1540.396	1498.6389	1
E194	IA14	1555.631	1608.9573	1
E199	IA14	1592.849	1634.3785	1
E202	IA14	1537.904	1754.53	1
E205	IA14	1536.614	1594.5679	1
E21	IA14	1513.415	1475.3761	1
E217	IA14	1506.555	1487.607	1
E22	IA14	1495.761	1538.6892	1
E222	IA14	1415.41	1342.51	1
E23	IA14	1537.042	1645.4103	1
E235	IA14	1505.277	1552.1193	1
E24	IA14	1548.752	1594.3281	1
E240	IA14	1532.7	1594.5679	1
E241	IA14	1509.894	1565.3095	1
E242	IA14	1467.229	1476.5752	1
E246	IA14	1559.68	1634.3785	1
E247	IA14	1447.603	1538.9291	1
E28	IA14	1486.32	1701.91	1
E31	IA14	1524.077	1565.3095	1
E51	IA14	1517.018	1594.5679	1
E52	IA14	1597.806	1704.41	1
E54	IA14	1585.378	1581.1378	1
E57	IA14	1570.85	1475.3761	1
E59	IA14	1531.27	1487.607	1
E61	IA14	1474.732	1403.19	1
E7	IA14	1505.301	1634.3785	1
E72	IA14	1486.356	1542.905	1
E73	IA14	1636.983	1654.52	1
E74	IA14	1525.999	1746.62	1
E78	IA14	1529.861	1552.1193	1
E81	IA14	1521.316	1525.499	1
E83	IA14	1585.353	1463.1451	1
E92	IA14	1581.058	1725.51	1
E95	IA14	1535.274	1538.9291	1
E96	IA14	1514.305	1474.177	1
E98	IA14	1443.693	1475.3761	1
E10	PR11	1476.392	1464.7108	1
E101	PR11	1532.547	1606.1698	1
E102	PR11	1533.028	1488.0238	1
E109	PR11	1494.173	1454.83	1
E110	PR11	1608.947	1779.24	1
E111	PR11	1436.153	1467.0816	1
E113	PR11	1500.755	1488.0238	1
E115	PR11	1526.745	1753.16	1
E117	PR11	1586.113	1593.9205	1
E120	PR11	1467.308	1454.83	1
E122	PR11	1421.152	1432.31	1
E127	PR11	1489.732	1488.0238	1
E130	PR11	1579.778	1558.7533	1
E136	PR11	1472.973	1618.0239	1
E143	PR11	1498.175	1582.0664	1
E149	PR11	1554.156	1511.3369	1
E152	PR11	1561.302	1605.7746	1
E162	PR11	1533.284	1501.4585	1
E169	PR11	1582.063	1478.1454	1
E171	PR11	1493.559	1558.7533	1
E173	PR11	1441.487	1454.83	1
E180	PR11	1452.067	1444.95	1
E183	PR11	1572.709	1511.3369	1
E189	PR11	1530.432	1668.03	1
E194	PR11	1534.511	1582.0664	1
E199	PR11	1578.585	1557.9631	1
E202	PR11	1515.019	1442.19	1
E205	PR11	1515.515	1714.44	1
E21	PR11	1504.55	1511.3369	1
E217	PR11	1498.781	1582.0664	1
E22	PR11	1469.76	1654.7716	1
E222	PR11	1391.19	1444.95	1
E23	PR11	1521.471	1500.2731	1
E235	PR11	1497.246	1478.1454	1
E24	PR11	1529.851	1570.6074	1
E240	PR11	1514.319	1488.0238	1
E241	PR11	1489.584	1525.5618	1
E242	PR11	1440.151	1419.67	1
E246	PR11	1533.555	1780.03	1
E247	PR11	1431.615	1465.501	1
E28	PR11	1468.298	1444.95	1
E31	PR11	1505.78	1455.74	1
E51	PR11	1500.108	1478.1454	1
E52	PR11	1589.806	1740.52	1
E54	PR11	1564.057	1454.83	1
E57	PR11	1557.752	1557.9631	1
E59	PR11	1519.4	1547.6895	1
E61	PR11	1448.957	1432.31	1
E7	PR11	1483.887	1444.95	1
E72	PR11	1466.707	1547.6895	1
E73	PR11	1624.089	1792.28	1
E74	PR11	1508.371	1454.83	1
E78	PR11	1518.474	1618.0239	1
E81	PR11	1502.686	1629.878	1
E83	PR11	1580.043	1511.3369	1
E92	PR11	1566.43	1766.2	1
E95	PR11	1515.443	1454.83	1
E96	PR11	1490.126	1464.7108	1
E98	PR11	1424.983	1488.0238	1
E10	IA13	1779.72	2037.96	1
E101	IA13	1839.431	1845.6053	1
E102	IA13	1810.729	1734.53	1
E109	IA13	1980.629	1885.4654	1
E110	IA13	1781.678	1795.8921	1
E111	IA13	1854.848	2024.3	1
E113	IA13	1725.378	1697.14	1
E115	IA13	1887.073	2199.87	1
E117	IA13	1828.794	1709.9	1
E120	IA13	1989.605	2078.05	1
E122	IA13	1916.18	1680.34	1
E127	IA13	2103.319	2036.4	1
E130	IA13	1921.683	1910.5459	1
E136	IA13	1732.89	1821.8684	1
E143	IA13	1781.804	1859.7131	1
E149	IA13	1831.127	1736.77	1
E152	IA13	1996.777	2097.08	1
E162	IA13	1711.578	1653.47	1
E169	IA13	1974.949	1821.1993	1
E171	IA13	1734.051	1736.77	1
E173	IA13	1851.517	1996.09	1
E180	IA13	1881.888	2051.62	1
E183	IA13	1803.443	1725.13	1
E189	IA13	1735.447	1866.8457	1
E194	IA13	1969.074	1938.9855	1
E199	IA13	1872.063	1896.4382	1
E202	IA13	1985.88	2249.58	1
E205	IA13	1949.622	1910.9938	1
E21	IA13	1686.948	1608.01	1
E217	IA13	1658.744	1821.1993	1
E22	IA13	2004.733	2025.62	1
E222	IA13	1889.502	1773.7227	1
E23	IA13	1841.853	1924.2301	1
E235	IA13	1662.498	1870.9098	1
E24	IA13	1918.724	1808.8803	1
E240	IA13	1892.521	1885.4654	1
E241	IA13	1907.458	1925.1016	1
E242	IA13	1997.286	1910.9938	1
E246	IA13	2071.082	2071.55	1
E247	IA13	1760.57	1856.802	1
E28	IA13	1839.113	1993.48	1
E31	IA13	1882.249	1980.95	1
E51	IA13	1848.032	1843.5899	1
E52	IA13	1754.42	2090.81	1
E54	IA13	2002.724	1897.7817	1
E57	IA13	1827.245	1682.13	1
E59	IA13	1763.63	1654.14	1
E61	IA13	1979.279	1783.1279	1
E7	IA13	1924.47	2065.41	1
E72	IA13	1870.992	1831.2736	1
E73	IA13	1889.387	2001.15	1
E74	IA13	1871.07	2115	1
E78	IA13	1752.764	1783.1279	1
E81	IA13	1885.996	1771.4834	1
E83	IA13	1689.299	1707.65	1
E92	IA13	1867.387	2070.66	1
E95	IA13	1923.467	1953.7651	1
E96	IA13	1987.616	1820.0769	1
E98	IA13	1809.934	1716.17	1
E10	PR14S	1873.011	2669.58	1
E101	PR14S	1933.816	2092.02	1
E102	PR14S	1896.138	1926.1987	1
E109	PR14S	2130.242	2270.94	1
E110	PR14S	1834.803	1769.97	1
E111	PR14S	1983.621	2715.84	1
E113	PR14S	1794.462	1585.38	1
E115	PR14S	1997.894	2044.02	1
E117	PR14S	1903.432	1835.4307	1
E120	PR14S	2150.241	2767.98	1
E122	PR14S	2068.43	1967.2189	1
E127	PR14S	2292.032	2187.59	1
E130	PR14S	2026.839	1967.2189	1
E136	PR14S	1812.83	1670.48	1
E143	PR14S	1869.036	1701.9	1
E149	PR14S	1916.312	1601.53	1
E152	PR14S	2130.711	2046.64	1
E162	PR14S	1766.414	1897.3973	1
E169	PR14S	2095.784	1987.2926	1
E171	PR14S	1808.016	1670.48	1
E173	PR14S	1977.626	2188.9	1
E180	PR14S	2014.083	2171.88	1
E183	PR14S	1874.407	1566.62	1
E189	PR14S	1798.501	1636.44	1
E194	PR14S	2102.727	1897.3973	1
E199	PR14S	1962.325	1670.48	1
E202	PR14S	2130.697	2669.58	1
E205	PR14S	2083.135	2030.0583	1
E21	PR14S	1743.046	1670.48	1
E217	PR14S	1707.942	1701.9	1
E22	PR14S	2169.269	2154.86	1
E222	PR14S	2042.761	1967.2189	1
E23	PR14S	1940.389	2030.0583	1
E235	PR14S	1713.323	1636.44	1
E24	PR14S	2038.325	2030.0583	1
E240	PR14S	2008.84	1704.52	1
E241	PR14S	2035.978	2271.82	1
E242	PR14S	2168.637	2153.56	1
E246	PR14S	2236.403	2364.77	1
E247	PR14S	1861.743	1783.06	1
E28	PR14S	1953.16	2655.68	1
E31	PR14S	1998.036	2372.18	1
E51	PR14S	1955.039	1767.35	1
E52	PR14S	1805.048	1783.06	1
E54	PR14S	2137.64	2252.87	1
E57	PR14S	1910.13	1635.57	1
E59	PR14S	1838.746	1751.64	1
E61	PR14S	2142.384	2271.82	1
E7	PR14S	2059.975	2521.86	1
E72	PR14S	1995.333	1635.57	1
E73	PR14S	1970.981	1835.4307	1
E74	PR14S	1982.621	3080.87	1
E78	PR14S	1824.822	1801.39	1
E81	PR14S	2003.886	1783.06	1
E83	PR14S	1722.902	1670.48	1
E92	PR14S	1959.949	1967.2189	1
E95	PR14S	2048.958	2137.85	1
E96	PR14S	2140.624	1817.1	1
E98	PR14S	1928.329	1666.99	1
E10	KS11	2168.275	2928.19	1
E101	KS11	2232.542	2525.09	1
E102	KS11	2166.456	2285.5788	1
E109	KS11	2603.764	2606.88	1
E110	KS11	2002.941	2000.11	1
E111	KS11	2391.184	3162.22	1
E113	KS11	2013.114	2011.79	1
E115	KS11	2348.642	2607.59	1
E117	KS11	2139.661	2107.99	1
E120	KS11	2658.652	3275.21	1
E122	KS11	2550.297	2683.28	1
E127	KS11	2889.306	3090.19	1
E130	KS11	2359.654	2216.205	1
E136	KS11	2065.837	2047.45	1
E143	KS11	2145.124	2254.3345	1
E149	KS11	2185.92	1851.62	1
E152	KS11	2554.608	2459.06	1
E162	KS11	1939.968	1828.1	1
E169	KS11	2478.223	2094.17	1
E171	KS11	2042.114	2066.75	1
E173	KS11	2376.755	3016.26	1
E180	KS11	2432.476	2871.91	1
E183	KS11	2099.006	1853.33	1
E189	KS11	1998.066	2020.79	1
E194	KS11	2525.737	2202.1973	1
E199	KS11	2248.001	2254.3345	1
E202	KS11	2589.038	3156.07	1
E205	KS11	2505.701	2166.87	1
E21	KS11	1920.595	2015.78	1
E217	KS11	1863.652	1898.68	1
E22	KS11	2690.019	3184.99	1
E222	KS11	2527.824	2313.0956	1
E23	KS11	2252.253	2354.6914	1
E235	KS11	1874.182	2423.59	1
E24	KS11	2416.858	2286.5896	1
E240	KS11	2376.987	2031.68	1
E241	KS11	2442.742	2476.91	1
E242	KS11	2710.959	2503.74	1
E246	KS11	2759.639	3049.92	1
E247	KS11	2181.952	2079.21	1
E28	KS11	2314.117	3162.22	1
E31	KS11	2364.496	2939.38	1
E51	KS11	2293.713	2206.7083	1
E52	KS11	1965.286	2307.3976	1
E54	KS11	2564.645	2931.07	1
E57	KS11	2172.458	1980.88	1
E59	KS11	2076.483	1757.73	1
E61	KS11	2658.607	2811.37	1
E7	KS11	2488.843	2886.46	1
E72	KS11	2388.87	2139.38	1
E73	KS11	2229.226	2298.1382	1
E74	KS11	2335.676	3230.86	1
E78	KS11	2052.883	2040.63	1
E81	KS11	2377.004	2370.361	1
E83	KS11	1829.253	1919.43	1
E92	KS11	2252.904	2276.4382	1
E95	KS11	2446.134	3072.59	1
E96	KS11	2624.888	2153.34	1
E98	KS11	2303.045	2153.53	1
E10	KS12	2258.915	3080.69	1
E101	KS12	2324.245	2693.47	1
E102	KS12	2249.438	2315.11	1
E109	KS12	2749.127	2679.96	1
E110	KS12	2054.557	2128.86	1
E111	KS12	2516.298	3185	1
E113	KS12	2080.236	2062.69	1
E115	KS12	2456.315	2984.78	1
E117	KS12	2212.178	2050.13	1
E120	KS12	2814.725	3467.31	1
E122	KS12	2698.222	2682.91	1
E127	KS12	3072.658	3309.15	1
E130	KS12	2461.822	2519.3395	1
E136	KS12	2143.505	2317.89	1
E143	KS12	2229.878	2331.88	1
E149	KS12	2268.684	1947.22	1
E152	KS12	2684.737	2946.78	1
E162	KS12	1993.246	1929.1	1
E169	KS12	2595.625	2442.3494	1
E171	KS12	2113.977	2335.45	1
E173	KS12	2499.28	3044.89	1
E180	KS12	2560.915	2940.96	1
E183	KS12	2167.953	2004.98	1
E189	KS12	2059.329	2206.86	1
E194	KS12	2655.593	2454.9355	1
E199	KS12	2335.698	2329.85	1
E202	KS12	2729.741	3467.31	1
E205	KS12	2635.421	2512.8894	1
E21	KS12	1975.099	2007.83	1
E217	KS12	1911.452	2144.32	1
E22	KS12	2849.879	3246.84	1
E222	KS12	2676.73	2782.63	1
E23	KS12	2347.99	2469.9857	1
E235	KS12	1923.563	2054.91	1
E24	KS12	2533.061	2315.11	1
E240	KS12	2490.002	2355.5514	1
E241	KS12	2567.611	3037.64	1
E242	KS12	2877.442	2865.32	1
E246	KS12	2920.262	3005.2	1
E247	KS12	2280.25	2621.19	1
E28	KS12	2424.924	2979.69	1
E31	KS12	2476.993	2899.17	1
E51	KS12	2397.68	2356.8076	1
E52	KS12	2014.476	2443.0983	1
E54	KS12	2695.727	3050.9	1
E57	KS12	2252.988	1980.38	1
E59	KS12	2149.464	1870.69	1
E61	KS12	2817.078	2815.99	1
E7	KS12	2620.498	3030.63	1
E72	KS12	2509.678	2396.8849	1
E73	KS12	2308.502	2551.08	1
E74	KS12	2444.058	3244.11	1
E78	KS12	2122.893	2252.28	1
E81	KS12	2491.544	2356.4452	1
E83	KS12	1861.901	2062.69	1
E92	KS12	2342.836	2377.9454	1
E95	KS12	2568.06	3174.11	1
E96	KS12	2773.548	2315.11	1
E98	KS12	2418.076	2432.2033	1
E103	PR12	1549.493	1428.118	1
E105	PR12	1542.506	1574.5283	1
E11	PR12	1577.12	1480.7288	1
E112	PR12	1631.396	1501.4962	1
E119	PR12	1524.493	1502.5346	1
E126	PR12	1501.649	1523.302	1
E131	PR12	1586.2	1564.8369	1
E132	PR12	1540.677	1533.6857	1
E134	PR12	1510.384	1470.6912	1
E138	PR12	1546.491	1492.1509	1
E145	PR12	1560.324	1512.9183	1
E148	PR12	1504.659	1471.3834	1
E160	PR12	1535.767	1459.9614	1
E164	PR12	1616.379	1533.6857	1
E166	PR12	1623.831	1627.83	1
E168	PR12	1512.11	1512.9183	1
E174	PR12	1533.223	1491.1125	1
E177	PR12	1513.715	1533.6857	1
E19	PR12	1492.488	1470.3451	1
E190	PR12	1548.337	1512.9183	1
E198	PR12	1542.822	1533.6857	1
E200	PR12	1543.719	1470.3451	1
E203	PR12	1538.191	1480.7288	1
E209	PR12	1531.652	1481.7672	1
E212	PR12	1476.131	1460.3075	1
E214	PR12	1559.133	1554.4531	1
E221	PR12	1447.257	1438.5017	1
E224	PR12	1472.647	1459.9614	1
E233	PR12	1493.885	1502.5346	1
E234	PR12	1496.088	1471.3834	1
E237	PR12	1435.435	1428.118	1
E243	PR12	1563.87	1481.7672	1
E248	PR12	1557.203	1575.2206	1
E32	PR12	1555.156	1481.7672	1
E33	PR12	1528.598	1533.3396	1
E35	PR12	1519.713	1512.9183	1
E36	PR12	1558.651	1533.6857	1
E37	PR12	1528.365	1471.3834	1
E38	PR12	1551.409	1595.6419	1
E39	PR12	1520.846	1460.3075	1
E40	PR12	1590.946	1671.44	1
E41	PR12	1539.564	1502.5346	1
E45	PR12	1482.041	1575.2206	1
E48	PR12	1556.035	1470.3451	1
E49	PR12	1570.954	1599.4492	1
E5	PR12	1554.712	1544.0694	1
E53	PR12	1467.982	1418.0804	1
E60	PR12	1472.64	1481.7672	1
E65	PR12	1557.877	1460.3075	1
E69	PR12	1465.732	1448.5393	1
E79	PR12	1574.379	1533.3396	1
E80	PR12	1480.265	1481.7672	1
E82	PR12	1586.964	1627.83	1
E84	PR12	1510.269	1492.1509	1
E85	PR12	1463.6	1470.3451	1
E88	PR12	1630.194	1606.3717	1
E89	PR12	1521.991	1491.1125	1
E9	PR12	1650.568	1671.44	1
E93	PR12	1633.23	1595.2958	1
E97	PR12	1499.58	1523.302	1
E103	IA14	1557.568	1645.4103	1
E105	IA14	1547.743	1579.9387	1
E11	IA14	1583.603	1594.5679	1
E112	IA14	1635.61	1552.1193	1
E119	IA14	1532.569	1538.9291	1
E126	IA14	1504.44	1372.01	1
E131	IA14	1591.822	1538.9291	1
E132	IA14	1545.324	1525.499	1
E134	IA14	1515.235	1475.3761	1
E138	IA14	1549.955	1538.6892	1
E145	IA14	1565.877	1512.0689	1
E148	IA14	1509.362	1463.1451	1
E160	IA14	1540.611	1579.9387	1
E164	IA14	1621.055	1608.9573	1
E166	IA14	1627.641	1594.5679	1
E168	IA14	1516.088	1594.3281	1
E174	IA14	1540.073	1525.499	1
E177	IA14	1523.708	1579.9387	1
E19	IA14	1497.806	1601.2829	1
E190	IA14	1552.889	1538.9291	1
E198	IA14	1549.19	1623.3466	1
E200	IA14	1546.349	1414.22	1
E203	IA14	1541.68	1525.499	1
E209	IA14	1535.06	1463.1451	1
E212	IA14	1480.754	1426.45	1
E214	IA14	1562.532	1623.3466	1
E221	IA14	1457.256	1382.09	1
E224	IA14	1479.83	1485.2088	1
E233	IA14	1499.9	1498.6389	1
E234	IA14	1502.833	1538.9291	1
E237	IA14	1443.238	1450.9142	1
E243	IA14	1567.74	1415.42	1
E248	IA14	1563.097	1525.499	1
E32	IA14	1559.554	1552.1193	1
E33	IA14	1533.703	1525.499	1
E35	IA14	1526.362	1579.9387	1
E36	IA14	1566.932	1643.4917	1
E37	IA14	1531.978	1514.2273	1
E38	IA14	1554.578	1608.9573	1
E39	IA14	1523.175	1474.177	1
E40	IA14	1595.636	1498.6389	1
E41	IA14	1547.221	1552.1193	1
E45	IA14	1488.575	1498.6389	1
E48	IA14	1559.432	1475.3761	1
E49	IA14	1573.608	1438.68	1
E5	IA14	1559.881	1594.3281	1
E53	IA14	1476.651	1362.9	1
E60	IA14	1480.347	1372.01	1
E65	IA14	1562.363	1579.9387	1
E69	IA14	1476.241	1629.1024	1
E79	IA14	1580.409	1538.9291	1
E80	IA14	1489.598	1414.22	1
E82	IA14	1592.312	1552.1193	1
E84	IA14	1515.622	1426.45	1
E85	IA14	1473.62	1382.8	1
E88	IA14	1636.1	1634.3785	1
E89	IA14	1530.871	1619.9891	1
E9	IA14	1655.179	1654.52	1
E93	IA14	1636.65	1634.3785	1
E97	IA14	1503.366	1538.9291	1
E103	PR11	1534.359	1501.4585	1
E105	PR11	1532.69	1716.41	1
E11	PR11	1564.969	1512.5223	1
E112	PR11	1623.496	1710.3	1
E119	PR11	1509.356	1517.9961	1
E126	PR11	1496.417	1523.191	1
E131	PR11	1575.661	1642.9175	1
E132	PR11	1531.968	1606.1698	1
E134	PR11	1501.291	1454.83	1
E138	PR11	1539.999	1546.8992	1
E145	PR11	1549.916	1534.65	1
E148	PR11	1495.843	1454.44	1
E160	PR11	1526.688	1501.4585	1
E164	PR11	1607.615	1569.8172	1
E166	PR11	1616.688	1684.67	1
E168	PR11	1504.653	1488.0238	1
E174	PR11	1520.383	1558.7533	1
E177	PR11	1494.985	1523.5862	1
E19	PR11	1482.519	1454.83	1
E190	PR11	1539.804	1642.9175	1
E198	PR11	1530.884	1535.4403	1
E200	PR11	1538.791	1546.8992	1
E203	PR11	1531.65	1606.1698	1
E209	PR11	1525.264	1580.6873	1
E212	PR11	1467.466	1501.4585	1
E214	PR11	1552.763	1569.8172	1
E221	PR11	1428.516	1419.67	1
E224	PR11	1459.183	1464.7108	1
E233	PR11	1482.609	1569.8172	1
E234	PR11	1483.445	1534.65	1
E237	PR11	1420.81	1452.07	1
E243	PR11	1556.615	1511.3369	1
E248	PR11	1546.156	1593.9205	1
E32	PR11	1546.913	1629.878	1
E33	PR11	1519.027	1665.84	1
E35	PR11	1507.249	1557.9631	1
E36	PR11	1543.129	1618.8141	1
E37	PR11	1521.593	1488.0238	1
E38	PR11	1545.469	1523.191	1
E39	PR11	1516.482	1523.191	1
E40	PR11	1582.157	1802.57	1
E41	PR11	1525.214	1593.9205	1
E45	PR11	1469.795	1558.7533	1
E48	PR11	1549.667	1558.7533	1
E49	PR11	1565.98	1606.1698	1
E5	PR11	1545.023	1535.4403	1
E53	PR11	1451.732	1444.95	1
E60	PR11	1458.194	1419.67	1
E65	PR11	1549.469	1595.5011	1
E69	PR11	1446.034	1454.83	1
E79	PR11	1563.078	1654.7716	1
E80	PR11	1462.773	1464.7108	1
E82	PR11	1576.94	1679.67	1
E84	PR11	1500.236	1454.83	1
E85	PR11	1444.818	1570.6074	1
E88	PR11	1619.124	1653.9813	1
E89	PR11	1505.349	1631.4585	1
E9	PR11	1641.926	1654.7716	1
E93	PR11	1626.819	1791.88	1
E97	PR11	1492.484	1605.7746	1
E103	IA13	2011.877	2097.98	1
E105	IA13	1842.402	1953.0933	1
E11	IA13	1948.369	1819.4051	1
