line_code	env_code	Yprd	Yobs	Rep
E131	PR12	1557.34	1564.8369	1
E138	PR12	1560.923	1492.1509	1
E151	PR12	1567.964	1481.7672	1
E153	PR12	1567.937	1480.7288	1
E156	PR12	1514.631	1448.5393	1
E17	PR12	1596.844	1544.0694	1
E170	PR12	1520.712	1533.6857	1
E175	PR12	1541.874	1459.9614	1
E177	PR12	1528.496	1533.6857	1
E182	PR12	1581.189	1554.107	1
E186	PR12	1521.294	1449.9238	1
E188	PR12	1594.376	1595.6419	1
E191	PR12	1451.819	1438.5017	1
E193	PR12	1551.417	1523.302	1
E196	PR12	1572.443	1523.302	1
E202	PR12	1561.785	1428.118	1
E204	PR12	1559.578	1512.9183	1
E207	PR12	1525.575	1492.1509	1
E209	PR12	1546.659	1481.7672	1
E213	PR12	1522.524	1512.9183	1
E218	PR12	1495.263	1459.9614	1
E22	PR12	1479.72	1512.9183	1
E230	PR12	1532.337	1438.5017	1
E232	PR12	1591.734	1439.5401	1
E237	PR12	1437.271	1428.118	1
E238	PR12	1513.838	1533.6857	1
E242	PR12	1474.587	1428.118	1
E246	PR12	1541.763	1512.9183	1
E247	PR12	1475.593	1418.0804	1
E30	PR12	1505.938	1523.302	1
E35	PR12	1505.438	1512.9183	1
E36	PR12	1520.321	1533.6857	1
E39	PR12	1509.891	1460.3075	1
E40	PR12	1582.621	1671.44	1
E42	PR12	1483.892	1585.5496	1
E47	PR12	1472.306	1502.5346	1
E49	PR12	1592.066	1599.4492	1
E56	PR12	1615.622	1554.107	1
E59	PR12	1526.735	1522.9559	1
E60	PR12	1481.786	1481.7672	1
E61	PR12	1457.683	1438.5017	1
E64	PR12	1429.925	1428.118	1
E71	PR12	1519.003	1575.2206	1
E76	PR12	1557.58	1554.107	1
E79	PR12	1565.956	1533.3396	1
E82	PR12	1610.115	1627.83	1
E83	PR12	1587.987	1512.9183	1
E85	PR12	1456.003	1470.3451	1
E89	PR12	1544.132	1491.1125	1
E91	PR12	1505.5	1459.9614	1
E97	PR12	1512.129	1523.302	1
E98	PR12	1415.288	1428.118	1
E10	IA14	1513.15	1634.3785	1
E116	IA14	1519.93	1525.499	1
E117	IA14	1581.213	1654.52	1
E126	IA14	1456.658	1372.01	1
E130	IA14	1552.03	1654.52	1
E137	IA14	1425.392	1405.35	1
E14	IA14	1511.144	1581.1378	1
E141	IA14	1555.964	1634.3785	1
E145	IA14	1567.697	1512.0689	1
E147	IA14	1622.025	1654.52	1
E148	IA14	1513.375	1463.1451	1
E150	IA14	1527.104	1608.9573	1
E152	IA14	1523.568	1757.65	1
E158	IA14	1496.862	1594.5679	1
E163	IA14	1522.929	1525.499	1
E165	IA14	1532.837	1594.5679	1
E17	IA14	1601.759	1786.67	1
E190	IA14	1534.357	1538.9291	1
E191	IA14	1451.511	1681.86	1
E196	IA14	1504.318	1538.9291	1
E197	IA14	1495.382	1512.0689	1
E205	IA14	1492.739	1594.5679	1
E219	IA14	1463.194	1552.1193	1
E22	IA14	1518.659	1538.6892	1
E220	IA14	1531.261	1663.64	1
E224	IA14	1453.114	1485.2088	1
E227	IA14	1516.792	1485.2088	1
E239	IA14	1581.888	1579.9387	1
E24	IA14	1513.68	1594.3281	1
E240	IA14	1504.223	1594.5679	1
E243	IA14	1558.83	1415.42	1
E244	IA14	1484.796	1512.0689	1
E248	IA14	1545.242	1525.499	1
E27	IA14	1395.704	1426.45	1
E33	IA14	1554.37	1525.499	1
E34	IA14	1473.518	1525.499	1
E39	IA14	1534.252	1474.177	1
E42	IA14	1478.027	1565.3095	1
E46	IA14	1516.913	1512.0689	1
E49	IA14	1569.558	1438.68	1
E52	IA14	1568.78	1704.41	1
E53	IA14	1479.763	1362.9	1
E54	IA14	1566.768	1581.1378	1
E55	IA14	1565.628	1552.1193	1
E57	IA14	1520.485	1475.3761	1
E61	IA14	1442.365	1403.19	1
E65	IA14	1550.047	1579.9387	1
E68	IA14	1560.887	1608.9573	1
E70	IA14	1572.386	1450.9142	1
E73	IA14	1639.927	1654.52	1
E74	IA14	1585.259	1746.62	1
E76	IA14	1579.919	1672.75	1
E82	IA14	1617.485	1552.1193	1
E84	IA14	1501.103	1426.45	1
E88	IA14	1669.858	1634.3785	1
E89	IA14	1520.253	1619.9891	1
E90	IA14	1610.802	1654.52	1
E91	IA14	1485.214	1538.6892	1
E92	IA14	1562.005	1725.51	1
E102	IA14	1557.476	1438.68	1
E107	IA14	1487.674	1681.86	1
E109	IA14	1545.134	1525.499	1
E110	IA14	1641.72	1538.9291	1
E111	IA14	1473.475	1579.9387	1
E112	IA14	1643.227	1552.1193	1
E123	IA14	1542.253	1525.499	1
E124	IA14	1543.548	1594.5679	1
E125	IA14	1527.433	1594.5679	1
E136	IA14	1490.703	1538.9291	1
E139	IA14	1579.752	1525.499	1
E149	IA14	1519.917	1475.3761	1
E154	IA14	1499.37	1488.8061	1
E157	IA14	1600.025	1538.6892	1
E159	IA14	1557.565	1841.59	1
E168	IA14	1504.865	1594.3281	1
E174	IA14	1544.309	1525.499	1
E178	IA14	1572.412	1538.9291	1
E179	IA14	1645.402	1474.177	1
E18	IA14	1563.037	1450.9142	1
E180	IA14	1437.644	1512.0689	1
E181	IA14	1527.397	1594.5679	1
E184	IA14	1506.81	1512.0689	1
E186	IA14	1493.382	1594.3281	1
E189	IA14	1525.003	1498.6389	1
E192	IA14	1439.312	1565.3095	1
E199	IA14	1610.714	1634.3785	1
E201	IA14	1500.262	1552.1193	1
E204	IA14	1555.491	1565.3095	1
E21	IA14	1550.923	1475.3761	1
E215	IA14	1656.196	1634.3785	1
E223	IA14	1556.044	1474.177	1
E229	IA14	1621.941	1654.52	1
E230	IA14	1529.269	1450.9142	1
E232	IA14	1550.555	1672.75	1
E233	IA14	1502.064	1498.6389	1
E237	IA14	1403.283	1450.9142	1
E241	IA14	1500.268	1565.3095	1
E242	IA14	1471.784	1476.5752	1
E245	IA14	1454.918	1463.1451	1
E246	IA14	1585.708	1634.3785	1
E247	IA14	1405.174	1538.9291	1
E25	IA14	1626.676	1552.1193	1
E29	IA14	1571.594	1382.09	1
E37	IA14	1517.297	1514.2273	1
E38	IA14	1530.049	1608.9573	1
E44	IA14	1573.543	1619.9891	1
E47	IA14	1500.409	1553.3184	1
E50	IA14	1556.215	1512.0689	1
E64	IA14	1452.761	1342.51	1
E69	IA14	1454.309	1629.1024	1
E72	IA14	1460.278	1542.905	1
E77	IA14	1512.398	1487.607	1
E78	IA14	1536.966	1552.1193	1
E86	IA14	1642.246	1663.64	1
E87	IA14	1653.897	1663.64	1
E97	IA14	1517.998	1538.9291	1
E98	IA14	1413.113	1475.3761	1
E99	IA14	1482.276	1438.68	1
E104	IA14	1530.964	1525.499	1
E105	IA14	1533.352	1579.9387	1
E106	IA14	1540.748	1654.52	1
E108	IA14	1551.303	1594.3281	1
E113	IA14	1552.98	1372.01	1
E114	IA14	1609.649	1608.9573	1
E118	IA14	1578.893	1525.499	1
E119	IA14	1529.849	1538.9291	1
E120	IA14	1499.377	1714.48	1
E128	IA14	1392.043	1403.19	1
E129	IA14	1549.076	1581.1378	1
E13	IA14	1572.379	1565.3095	1
E133	IA14	1481.888	1474.177	1
E134	IA14	1513.354	1475.3761	1
E140	IA14	1575.825	1565.3095	1
E146	IA14	1572.815	1623.3466	1
E15	IA14	1483.866	1450.9142	1
E160	IA14	1560.009	1579.9387	1
E164	IA14	1605.157	1608.9573	1
E166	IA14	1646.096	1594.5679	1
E167	IA14	1616.62	1566.7485	1
E169	IA14	1597.964	1552.1193	1
E170	IA14	1533.776	1608.9573	1
E171	IA14	1489.741	1538.9291	1
E172	IA14	1626.173	1566.7485	1
E175	IA14	1517.719	1766.04	1
E177	IA14	1521.749	1579.9387	1
E182	IA14	1576.921	1525.499	1
E187	IA14	1552.711	1552.1193	1
E188	IA14	1603.329	1579.9387	1
E193	IA14	1513.711	1623.3466	1
E194	IA14	1561.479	1608.9573	1
E195	IA14	1519.085	1565.3095	1
E198	IA14	1538.229	1623.3466	1
E200	IA14	1529.219	1414.22	1
E208	IA14	1543.183	1475.3761	1
E211	IA14	1520.916	1426.45	1
E212	IA14	1443.909	1426.45	1
E213	IA14	1518.45	1501.0371	1
E214	IA14	1523.93	1623.3466	1
E218	IA14	1514.649	1594.3281	1
E225	IA14	1527.353	1579.9387	1
E23	IA14	1534.99	1645.4103	1
E231	IA14	1537.708	1819.28	1
E234	IA14	1521.955	1538.9291	1
E238	IA14	1569.02	1634.3785	1
E30	IA14	1517.83	1463.1451	1
E32	IA14	1534.931	1552.1193	1
E36	IA14	1536.295	1643.4917	1
E45	IA14	1491.233	1498.6389	1
E59	IA14	1519.95	1487.607	1
E60	IA14	1457.85	1372.01	1
E63	IA14	1453.83	1392.16	1
E66	IA14	1467.16	1461.946	1
E7	IA14	1531.605	1634.3785	1
E8	IA14	1551.494	1643.4917	1
E85	IA14	1458.438	1382.8	1
E93	IA14	1615.228	1634.3785	1
E94	IA14	1451.259	1619.9891	1
E100	IA14	1622.286	1634.3785	1
E101	IA14	1548.276	1579.9387	1
E103	IA14	1502.594	1645.4103	1
E11	IA14	1575.563	1594.5679	1
E115	IA14	1560.787	1736.54	1
E12	IA14	1592.821	1704.41	1
E121	IA14	1499.855	1474.177	1
E122	IA14	1453.486	1342.51	1
E127	IA14	1509.593	1498.6389	1
E131	IA14	1587.149	1538.9291	1
E132	IA14	1533.544	1525.499	1
E135	IA14	1553.618	1426.45	1
E138	IA14	1527.189	1538.6892	1
E142	IA14	1504.109	1538.6892	1
E143	IA14	1553.199	1619.9891	1
E144	IA14	1515.004	1525.499	1
E151	IA14	1519.015	1538.6892	1
E153	IA14	1507.91	1672.75	1
E156	IA14	1486.837	1414.22	1
E16	IA14	1614.312	1501.0371	1
E162	IA14	1554.8	1594.3281	1
E173	IA14	1466.8	1525.2592	1
E176	IA14	1521.843	1594.5679	1
E183	IA14	1572.066	1461.946	1
E185	IA14	1486.002	1512.0689	1
E19	IA14	1463.806	1601.2829	1
E20	IA14	1504.048	1463.1451	1
E202	IA14	1476.698	1754.53	1
E203	IA14	1578.219	1525.499	1
E206	IA14	1509.4	1538.6892	1
E207	IA14	1526.754	1474.177	1
E209	IA14	1544.133	1463.1451	1
E210	IA14	1547.685	1645.4103	1
E217	IA14	1540.587	1487.607	1
E221	IA14	1479.137	1382.09	1
E222	IA14	1449.852	1342.51	1
E226	IA14	1599.615	1645.4103	1
E235	IA14	1531.474	1552.1193	1
E28	IA14	1495.807	1701.91	1
E31	IA14	1553.773	1565.3095	1
E35	IA14	1504.919	1579.9387	1
E40	IA14	1589.756	1498.6389	1
E41	IA14	1504.752	1552.1193	1
E43	IA14	1493.166	1426.45	1
E48	IA14	1548.308	1475.3761	1
E5	IA14	1526.667	1594.3281	1
E51	IA14	1494.027	1594.5679	1
E56	IA14	1591.689	1634.3785	1
E58	IA14	1606.44	1619.9891	1
E6	IA14	1587.913	1579.9387	1
E62	IA14	1523.322	1538.9291	1
E71	IA14	1562.223	1475.3761	1
E75	IA14	1494.139	1414.22	1
E79	IA14	1594.523	1538.9291	1
E80	IA14	1494.889	1414.22	1
E81	IA14	1497.525	1525.499	1
E83	IA14	1592.397	1463.1451	1
E9	IA14	1642.021	1654.52	1
E95	IA14	1530.438	1538.9291	1
E96	IA14	1524.939	1474.177	1
E100	PR11	1568.533	1830.61	1
E101	PR11	1546.611	1606.1698	1
E112	PR11	1571.888	1710.3	1
E113	PR11	1518.93	1488.0238	1
E127	PR11	1511.89	1488.0238	1
E129	PR11	1493.109	1653.9813	1
E140	PR11	1502.568	1687.76	1
E144	PR11	1498.856	1464.7108	1
E146	PR11	1520.925	1618.0239	1
E150	PR11	1472.273	1569.8172	1
E154	PR11	1513.273	1465.501	1
E157	PR11	1558.441	1432.31	1
E159	PR11	1571.86	1454.83	1
E160	PR11	1491.274	1501.4585	1
E163	PR11	1509.67	1558.7533	1
E167	PR11	1563.666	1703.37	1
E174	PR11	1460.443	1558.7533	1
E175	PR11	1514.302	1488.0238	1
E178	PR11	1585.323	1593.9205	1
E18	PR11	1538.751	1546.8992	1
E181	PR11	1525.303	1534.65	1
E184	PR11	1519.999	1665.84	1
E185	PR11	1445.995	1546.8992	1
E193	PR11	1493.48	1582.0664	1
E197	PR11	1493.706	1557.9631	1
E20	PR11	1468.844	1432.31	1
E211	PR11	1475.348	1500.2731	1
E218	PR11	1465.57	1444.95	1
E219	PR11	1479.657	1733.54	1
E22	PR11	1466.521	1654.7716	1
E223	PR11	1523.839	1618.8141	1
E226	PR11	1549.772	1692.7	1
E227	PR11	1498.086	1618.8141	1
E229	PR11	1538.787	1558.42	1
E23	PR11	1490.941	1500.2731	1
E230	PR11	1505.591	1418.87	1
E231	PR11	1539.598	1464.7108	1
E239	PR11	1512.558	1535.8354	1
E240	PR11	1556.428	1488.0238	1
E242	PR11	1418.543	1419.67	1
E27	PR11	1451.133	1444.95	1
E33	PR11	1488.373	1665.84	1
E34	PR11	1488.092	1454.83	1
E38	PR11	1509.372	1523.191	1
E41	PR11	1496.515	1593.9205	1
E46	PR11	1476.132	1454.83	1
E54	PR11	1585.481	1454.83	1
E57	PR11	1503.418	1557.9631	1
E6	PR11	1587.973	1559.5436	1
E62	PR11	1479.855	1488.0238	1
E65	PR11	1511.425	1595.5011	1
E66	PR11	1462.076	1500.2731	1
E7	PR11	1522.367	1444.95	1
E75	PR11	1454.9	1478.1454	1
E77	PR11	1461.883	1444.95	1
E80	PR11	1471.884	1464.7108	1
E85	PR11	1432.471	1570.6074	1
E92	PR11	1560.501	1766.2	1
E93	PR11	1559.605	1791.88	1
E10	PR11	1448.766	1464.7108	1
E105	PR11	1475.841	1716.41	1
E109	PR11	1498.513	1454.83	1
E110	PR11	1572.731	1779.24	1
E115	PR11	1527.068	1753.16	1
E122	PR11	1414.921	1432.31	1
E130	PR11	1575.227	1558.7533	1
E131	PR11	1556.468	1642.9175	1
E132	PR11	1507.732	1606.1698	1
E133	PR11	1443.996	1511.3369	1
E135	PR11	1496.52	1577.6019	1
E138	PR11	1502.048	1546.8992	1
E145	PR11	1541.281	1534.65	1
E149	PR11	1549.812	1511.3369	1
E158	PR11	1493.448	1740.52	1
E164	PR11	1560.069	1569.8172	1
E165	PR11	1486.819	1444.95	1
E168	PR11	1493.755	1488.0238	1
E170	PR11	1531.421	1593.9205	1
E171	PR11	1462.624	1558.7533	1
E176	PR11	1508.042	1523.5862	1
E177	PR11	1494.529	1523.5862	1
E182	PR11	1540.426	1511.3369	1
E183	PR11	1563.492	1511.3369	1
E186	PR11	1504.163	1442.19	1
E187	PR11	1511.753	1546.8992	1
E190	PR11	1533.815	1642.9175	1
E199	PR11	1578.217	1557.9631	1
E204	PR11	1481.956	1500.2731	1
E207	PR11	1480.025	1488.0238	1
E208	PR11	1504.223	1511.3369	1
E215	PR11	1643.519	1690.73	1
E220	PR11	1553.97	1642.9175	1
E222	PR11	1410.063	1444.95	1
E232	PR11	1518.176	1454.83	1
E233	PR11	1455.428	1569.8172	1
E238	PR11	1481.227	1593.9205	1
E243	PR11	1494.918	1511.3369	1
E247	PR11	1425.973	1465.501	1
E28	PR11	1454.12	1444.95	1
E29	PR11	1509.007	1569.8172	1
E30	PR11	1478.35	1607.7503	1
E36	PR11	1531.241	1618.8141	1
E40	PR11	1581.92	1802.57	1
E44	PR11	1540.26	1605.7746	1
E5	PR11	1490.04	1535.4403	1
E58	PR11	1572.561	1753.16	1
E60	PR11	1467.102	1419.67	1
E61	PR11	1461.215	1432.31	1
E69	PR11	1470.536	1454.83	1
E71	PR11	1487.575	1606.1698	1
E73	PR11	1609.895	1792.28	1
E79	PR11	1511.141	1654.7716	1
E90	PR11	1567.329	1547.6895	1
E91	PR11	1504.265	1488.0238	1
E94	PR11	1434.717	1716.41	1
E95	PR11	1441.734	1454.83	1
E96	PR11	1513.859	1464.7108	1
E98	PR11	1437.712	1488.0238	1
E102	PR11	1476.689	1488.0238	1
E106	PR11	1506.432	1678.48	1
E107	PR11	1489.868	1629.878	1
E11	PR11	1539.799	1512.5223	1
E114	PR11	1659.461	1488.0238	1
E116	PR11	1477.557	1464.7108	1
E117	PR11	1575.073	1593.9205	1
E118	PR11	1595.402	1478.1454	1
E119	PR11	1470.098	1517.9961	1
E120	PR11	1496.359	1454.83	1
E121	PR11	1507.35	1488.0238	1
E123	PR11	1539.828	1478.1454	1
E126	PR11	1494.409	1523.191	1
E128	PR11	1441.192	1432.31	1
E136	PR11	1477.569	1618.0239	1
E137	PR11	1394.103	1444.95	1
E139	PR11	1534.672	1665.84	1
E14	PR11	1469.006	1500.2731	1
E147	PR11	1592.383	1727.48	1
E148	PR11	1501.69	1454.44	1
E15	PR11	1454.394	1464.7108	1
E152	PR11	1545.023	1605.7746	1
E156	PR11	1485.93	1490.3947	1
E166	PR11	1598.69	1684.67	1
E173	PR11	1410.947	1454.83	1
E180	PR11	1402.653	1444.95	1
E192	PR11	1443.212	1535.8354	1
E196	PR11	1519.023	1535.8354	1
E198	PR11	1491.356	1535.4403	1
E202	PR11	1535.125	1442.19	1
E203	PR11	1499.968	1606.1698	1
E205	PR11	1455.393	1714.44	1
E224	PR11	1458.571	1464.7108	1
E237	PR11	1415.628	1452.07	1
E24	PR11	1527.824	1570.6074	1
E244	PR11	1554.304	1525.5618	1
E248	PR11	1558.864	1593.9205	1
E37	PR11	1487.48	1488.0238	1
E39	PR11	1481.284	1523.191	1
E42	PR11	1487.984	1703.37	1
E43	PR11	1447.363	1488.0238	1
E47	PR11	1432.154	1464.7108	1
E50	PR11	1457.45	1511.3369	1
E52	PR11	1558.78	1740.52	1
E53	PR11	1464.433	1444.95	1
E55	PR11	1568.894	1593.9205	1
E56	PR11	1521.638	1618.8141	1
E59	PR11	1500.064	1547.6895	1
E63	PR11	1415.026	1467.0816	1
E70	PR11	1486.003	1558.7533	1
E74	PR11	1526.088	1454.83	1
E76	PR11	1514.956	1666.63	1
E8	PR11	1582.241	1523.5862	1
E83	PR11	1562.974	1511.3369	1
E86	PR11	1597.766	1753.16	1
E87	PR11	1551.691	1753.16	1
E88	PR11	1577.117	1653.9813	1
E89	PR11	1497.081	1631.4585	1
E9	PR11	1588.787	1654.7716	1
E103	PR11	1517.68	1501.4585	1
E104	PR11	1489.658	1464.7108	1
E108	PR11	1486.336	1740.12	1
E111	PR11	1423.314	1467.0816	1
E12	PR11	1590.058	1464.7108	1
E124	PR11	1507.715	1630.6682	1
E125	PR11	1459.206	1478.1454	1
E13	PR11	1526.014	1571.0026	1
E134	PR11	1458.767	1454.83	1
E141	PR11	1542.54	1642.9175	1
E142	PR11	1486.994	1535.8354	1
E143	PR11	1486.237	1582.0664	1
E151	PR11	1535.87	1535.4403	1
E153	PR11	1514.98	1556.47	1
E16	PR11	1572.399	1577.6019	1
E162	PR11	1498.196	1501.4585	1
E169	PR11	1536.416	1478.1454	1
E17	PR11	1573.602	1593.9205	1
E172	PR11	1595.22	1740.52	1
E179	PR11	1589.179	1740.52	1
E188	PR11	1574.337	1692.7	1
E189	PR11	1473.829	1668.03	1
E19	PR11	1463.753	1454.83	1
E191	PR11	1438.719	1581.6713	1
E194	PR11	1547.646	1582.0664	1
E195	PR11	1497.87	1444.95	1
E200	PR11	1474.269	1546.8992	1
E201	PR11	1483.238	1419.67	1
E206	PR11	1439.881	1432.31	1
E209	PR11	1483.998	1580.6873	1
E21	PR11	1522.859	1511.3369	1
E210	PR11	1481.888	1740.12	1
E212	PR11	1444.383	1501.4585	1
E213	PR11	1508.832	1511.3369	1
E214	PR11	1518.055	1569.8172	1
E217	PR11	1479.003	1582.0664	1
E221	PR11	1426.238	1419.67	1
E225	PR11	1479.774	1546.5041	1
E234	PR11	1453.629	1534.65	1
E235	PR11	1482.021	1478.1454	1
E241	PR11	1480.071	1525.5618	1
E245	PR11	1427.702	1595.8962	1
E246	PR11	1514.539	1780.03	1
E25	PR11	1561.929	1666.63	1
E31	PR11	1515.818	1455.74	1
E32	PR11	1510.65	1629.878	1
E35	PR11	1500.332	1557.9631	1
E45	PR11	1468.151	1558.7533	1
E48	PR11	1483.405	1558.7533	1
E49	PR11	1579.137	1606.1698	1
E51	PR11	1445.491	1478.1454	1
E64	PR11	1402.231	1444.95	1
E68	PR11	1602.755	1753.56	1
E72	PR11	1458.766	1547.6895	1
E78	PR11	1505.025	1618.0239	1
E81	PR11	1478.458	1629.878	1
E82	PR11	1566.178	1679.67	1
