line_code	env_code	Yprd	Yobs	Rep
E163	IA14	1494.24	1525.499	1
E166	IA14	1630.371	1594.5679	1
E17	IA14	1626.77	1786.67	1
E174	IA14	1515.022	1525.499	1
E189	IA14	1526.351	1498.6389	1
E190	IA14	1531.306	1538.9291	1
E191	IA14	1477.774	1681.86	1
E194	IA14	1571.809	1608.9573	1
E199	IA14	1602.62	1634.3785	1
E203	IA14	1525.042	1525.499	1
E205	IA14	1493.923	1594.5679	1
E206	IA14	1492.895	1538.6892	1
E207	IA14	1505.756	1474.177	1
E214	IA14	1594.789	1623.3466	1
E219	IA14	1504.056	1552.1193	1
E223	IA14	1550.693	1474.177	1
E225	IA14	1507.342	1579.9387	1
E227	IA14	1522.125	1485.2088	1
E231	IA14	1570.331	1819.28	1
E238	IA14	1550.633	1634.3785	1
E240	IA14	1553.698	1594.5679	1
E246	IA14	1554.473	1634.3785	1
E27	IA14	1428.698	1426.45	1
E31	IA14	1522.671	1565.3095	1
E33	IA14	1549.649	1525.499	1
E39	IA14	1499.766	1474.177	1
E49	IA14	1543.457	1438.68	1
E54	IA14	1623.611	1581.1378	1
E56	IA14	1599.735	1634.3785	1
E61	IA14	1451.619	1403.19	1
E63	IA14	1473.519	1392.16	1
E69	IA14	1492.133	1629.1024	1
E72	IA14	1480.305	1542.905	1
E76	IA14	1593.927	1672.75	1
E84	IA14	1512.841	1426.45	1
E85	IA14	1450.854	1382.8	1
E87	IA14	1604.751	1663.64	1
E88	IA14	1597.704	1634.3785	1
E9	IA14	1651.019	1654.52	1
E95	IA14	1559.17	1538.9291	1
E97	IA14	1522.57	1538.9291	1
E103	PR11	1512.886	1501.4585	1
E104	PR11	1528.481	1464.7108	1
E114	PR11	1644.016	1488.0238	1
E115	PR11	1571.629	1753.16	1
E118	PR11	1583.461	1478.1454	1
E119	PR11	1531.517	1517.9961	1
E122	PR11	1433.111	1432.31	1
E123	PR11	1536.937	1478.1454	1
E128	PR11	1409.999	1432.31	1
E130	PR11	1606.49	1558.7533	1
E131	PR11	1551.381	1642.9175	1
E134	PR11	1501.523	1454.83	1
E135	PR11	1509.47	1577.6019	1
E148	PR11	1478.849	1454.44	1
E15	PR11	1467.715	1464.7108	1
E154	PR11	1544.161	1465.501	1
E157	PR11	1573.239	1432.31	1
E162	PR11	1510.111	1501.4585	1
E163	PR11	1491.244	1558.7533	1
E166	PR11	1623.341	1684.67	1
E17	PR11	1606.186	1593.9205	1
E174	PR11	1496.037	1558.7533	1
E189	PR11	1519.609	1668.03	1
E190	PR11	1517.153	1642.9175	1
E191	PR11	1462.881	1581.6713	1
E194	PR11	1552.643	1582.0664	1
E199	PR11	1588.095	1557.9631	1
E203	PR11	1518.699	1606.1698	1
E205	PR11	1475.768	1714.44	1
E206	PR11	1480.059	1432.31	1
E207	PR11	1494.085	1488.0238	1
E214	PR11	1586.447	1569.8172	1
E219	PR11	1490.164	1733.54	1
E223	PR11	1541.873	1618.8141	1
E225	PR11	1490.428	1546.5041	1
E227	PR11	1513.495	1618.8141	1
E231	PR11	1552.88	1464.7108	1
E238	PR11	1535.346	1593.9205	1
E240	PR11	1534.018	1488.0238	1
E246	PR11	1525.024	1780.03	1
E27	PR11	1401.811	1444.95	1
E31	PR11	1502.893	1455.74	1
E33	PR11	1534.056	1665.84	1
E39	PR11	1489.461	1523.191	1
E49	PR11	1533.914	1606.1698	1
E54	PR11	1592.601	1454.83	1
E56	PR11	1590.909	1618.8141	1
E61	PR11	1429.129	1432.31	1
E63	PR11	1448.652	1467.0816	1
E69	PR11	1461.842	1454.83	1
E72	PR11	1459.637	1547.6895	1
E76	PR11	1572.77	1666.63	1
E84	PR11	1497.708	1454.83	1
E85	PR11	1426.95	1570.6074	1
E87	PR11	1589.725	1753.16	1
E88	PR11	1579.912	1653.9813	1
E9	PR11	1639.436	1654.7716	1
E95	PR11	1538.545	1454.83	1
E97	PR11	1513.035	1605.7746	1
E103	IA13	2013.569	2097.98	1
E104	IA13	1978.366	1963.83	1
E114	IA13	1740.414	1770.1398	1
E115	IA13	2000.994	2199.87	1
E118	IA13	1830.975	1641.83	1
E119	IA13	1960.973	1939.6573	1
E122	IA13	1905.795	1680.34	1
E123	IA13	1864.067	1910.9938	1
E128	IA13	2121.899	1967.87	1
E130	IA13	1948.851	1910.5459	1
E131	IA13	1857.81	1807.0888	1
E134	IA13	1841.786	1736.77	1
E135	IA13	1631.221	1869.1183	1
E148	IA13	1786.646	1752	1
E15	IA13	1835.703	1925.1016	1
E154	IA13	2147.078	2037.96	1
E157	IA13	1809.901	1757.38	1
E162	IA13	1569.482	1653.47	1
E163	IA13	1552.895	1831.2736	1
E166	IA13	1767.982	1757.38	1
E17	IA13	2029.714	2218.27	1
E174	IA13	1886.642	1762.5261	1
E189	IA13	1658.322	1866.8457	1
E190	IA13	1808.351	1953.0933	1
E191	IA13	1769.31	2037.06	1
E194	IA13	1946.987	1938.9855	1
E199	IA13	1886.954	1896.4382	1
E203	IA13	1649.205	1770.1398	1
E205	IA13	1849.319	1910.9938	1
E206	IA13	1744.171	1734.09	1
E207	IA13	1734.212	1635.11	1
E214	IA13	1758.084	1832.6172	1
E219	IA13	1775.982	1851.8376	1
E223	IA13	1723.359	1723.05	1
E225	IA13	1838.443	1820.0769	1
E227	IA13	1691.059	1782.6801	1
E231	IA13	1911.931	2172.79	1
E238	IA13	1849.891	1896.4382	1
E240	IA13	1938.942	1885.4654	1
E246	IA13	2130.95	2071.55	1
E27	IA13	1955.024	1620.78	1
E31	IA13	1909.823	1980.95	1
E33	IA13	1854.894	1782.6801	1
E39	IA13	1701.498	1588.98	1
E49	IA13	1730.265	1747.3	1
E54	IA13	2230.629	1897.7817	1
E56	IA13	1772.487	1855.9062	1
E61	IA13	1891.872	1783.1279	1
E63	IA13	1960.279	1807.0888	1
E69	IA13	2085.096	2025.62	1
E72	IA13	1884.898	1831.2736	1
E76	IA13	2008.063	2009.97	1
E84	IA13	1809.062	1845.6053	1
E85	IA13	1918.786	1807.0888	1
E87	IA13	1898.889	1896.4382	1
E88	IA13	1945.985	1967.65	1
E9	IA13	1877.739	1883.2261	1
E95	IA13	1962.894	1953.7651	1
E97	IA13	1709.205	1795.8921	1
E103	PR14S	2167.558	2505.72	1
E104	PR14S	2116.732	2076.32	1
E114	PR14S	1770.061	1767.35	1
E115	PR14S	2133.049	2044.02	1
E118	PR14S	1907.1	1550.47	1
E119	PR14S	2093.056	2121.7	1
E122	PR14S	2051.173	1967.2189	1
E123	PR14S	1964.679	1897.3973	1
E128	PR14S	2340.849	2014.3484	1
E130	PR14S	2054.147	1967.2189	1
E131	PR14S	1952.054	1735.94	1
E134	PR14S	1946.437	1601.53	1
E135	PR14S	1668.666	1636.44	1
E148	PR14S	1881.311	1801.39	1
E15	PR14S	1948.881	1751.64	1
E154	PR14S	2332.51	2106.43	1
E157	PR14S	1882.688	1835.4307	1
E162	PR14S	1587.741	1897.3973	1
E163	PR14S	1571.856	1670.48	1
E166	PR14S	1812.468	1852.0133	1
E17	PR14S	2159.974	2894.54	1
E174	PR14S	2006.776	1908.7433	1
E189	PR14S	1700.985	1636.44	1
E190	PR14S	1897.912	1735.94	1
E191	PR14S	1863.554	2846.53	1
E194	PR14S	2068.271	1897.3973	1
E199	PR14S	1978.871	1670.48	1
E203	PR14S	1689.343	1686.62	1
E205	PR14S	1964.207	2030.0583	1
E206	PR14S	1825.401	1636.44	1
E207	PR14S	1808.065	1704.52	1
E214	PR14S	1810.872	1752.08	1
E219	PR14S	1863.887	2046.64	1
E223	PR14S	1779.176	1781.32	1
E225	PR14S	1945.478	1801.39	1
E227	PR14S	1745.67	1817.1	1
E231	PR14S	2022.36	3252.37	1
E238	PR14S	1946.632	2046.64	1
E240	PR14S	2063.479	1704.52	1
E246	PR14S	2317.308	2364.77	1
E27	PR14S	2125.169	1735.94	1
E31	PR14S	2034.978	2372.18	1
E33	PR14S	1953.57	1801.39	1
E39	PR14S	1766.712	1636.44	1
E49	PR14S	1790.655	1719.35	1
E54	PR14S	2426.86	2252.87	1
E56	PR14S	1828.332	1670.48	1
E61	PR14S	2034.193	2271.82	1
E63	PR14S	2117.634	2076.32	1
E69	PR14S	2276.782	1932.56	1
E72	PR14S	2015.69	1635.57	1
E76	PR14S	2141.941	1846.7767	1
E84	PR14S	1904.821	1670.48	1
E85	PR14S	2070.054	2105.99	1
E87	PR14S	1993.975	2076.32	1
E88	PR14S	2058.574	2121.7	1
E9	PR14S	1951.031	1875.5781	1
E95	PR14S	2093.406	2137.85	1
E97	PR14S	1769.538	1986.4198	1
E103	KS11	2654.929	3307.95	1
E104	KS11	2554.655	3143.21	1
E114	KS11	1863.896	2048.78	1
E115	KS11	2550.998	2607.59	1
E118	KS11	2148.033	1748.51	1
E119	KS11	2511.094	3055.6	1
E122	KS11	2511.29	2683.28	1
E123	KS11	2283.113	2355.6173	1
E128	KS11	3033.821	2893.44	1
E130	KS11	2387.405	2216.205	1
E131	KS11	2250.336	2051.32	1
E134	KS11	2277.654	1880.87	1
E135	KS11	1787.18	1934.86	1
E148	KS11	2180.924	1912.21	1
E15	KS11	2307.085	2024.54	1
E154	KS11	2919.396	2591.3	1
E157	KS11	2113.057	2834.42	1
E162	KS11	1645.533	1828.1	1
E163	KS11	1631.867	1963.28	1
E166	KS11	1953.264	2108.46	1
E17	KS11	2572.241	3307.95	1
E174	KS11	2386.997	2123.42	1
E189	KS11	1836.011	2020.79	1
E190	KS11	2181.368	2004.62	1
E191	KS11	2161.836	3190.45	1
E194	KS11	2452.131	2202.1973	1
E199	KS11	2269.784	2254.3345	1
E203	KS11	1816.379	1869.43	1
E205	KS11	2327.827	2166.87	1
E206	KS11	2082.491	1980.83	1
E207	KS11	2041.808	1870.43	1
E214	KS11	1977.945	2008.18	1
E219	KS11	2142.106	2330.6883	1
E223	KS11	1955.837	1949.96	1
E225	KS11	2284.241	2108.46	1
E227	KS11	1918.514	2022	1
E231	KS11	2371.864	3032.83	1
E238	KS11	2252.814	2145.5	1
E240	KS11	2457.637	2031.68	1
E246	KS11	2907.124	3049.92	1
E27	KS11	2663.674	1901.96	1
E31	KS11	2431.088	2939.38	1
E33	KS11	2265.878	1838.9	1
E39	KS11	1973.112	1739.92	1
E49	KS11	1981.786	1867.06	1
E54	KS11	3047.925	2931.07	1
E56	KS11	2005.082	2152.91	1
E61	KS11	2484.634	2811.37	1
E63	KS11	2615.657	2591.71	1
E69	KS11	2883.466	3074.83	1
E72	KS11	2429.645	2139.38	1
E76	KS11	2565.661	2711.84	1
E84	KS11	2207.896	1920	1
E85	KS11	2548.814	2570.41	1
E87	KS11	2294.92	2400.49	1
E88	KS11	2414.914	2298.1382	1
E9	KS11	2182.999	2139.38	1
E95	KS11	2506.473	3072.59	1
E97	KS11	1960.491	2263.8787	1
E103	KS12	2804.543	3467.31	1
E104	KS12	2689.09	2881.29	1
E114	KS12	1892.701	2217.47	1
E115	KS12	2679.301	2984.78	1
E118	KS12	2221.995	1871.34	1
E119	KS12	2639.424	2981.33	1
E122	KS12	2652.538	2682.91	1
E123	KS12	2380.866	2578.72	1
E128	KS12	3246.551	3075.11	1
E130	KS12	2489.71	2519.3395	1
E131	KS12	2341.903	2406.548	1
E134	KS12	2379.332	2097.23	1
E135	KS12	1823.561	2122.33	1
E148	KS12	2272.9	2050.13	1
E15	KS12	2417.048	2466.966	1
E154	KS12	3099.56	2831.96	1
E157	KS12	2183.776	2073.08	1
E162	KS12	1663.275	1929.1	1
E163	KS12	1650.29	2355.5514	1
E166	KS12	1996.486	2158.28	1
E17	KS12	2698.8	3317.58	1
E174	KS12	2503.717	2144.29	1
E189	KS12	1877.461	2206.86	1
E190	KS12	2268.384	2192.9	1
E191	KS12	2253.403	3117.87	1
E194	KS12	2569.969	2454.9355	1
E199	KS12	2359.089	2329.85	1
E203	KS12	1855.377	2293.61	1
E205	KS12	2439.452	2512.8894	1
E206	KS12	2161.413	2182.49	1
E207	KS12	2113.562	2034.67	1
E214	KS12	2029.234	2342.75	1
E219	KS12	2227.514	2377.9454	1
E223	KS12	2010.069	2229.57	1
E225	KS12	2388.235	2534.6795	1
E227	KS12	1971.574	2267.01	1
E231	KS12	2479.156	3050.9	1
E238	KS12	2346.807	2566.78	1
E240	KS12	2578.636	2355.5514	1
E246	KS12	3088.187	3005.2	1
E27	KS12	2828.985	2254.48	1
E31	KS12	2552.687	2899.17	1
E33	KS12	2361.751	2086.58	1
E39	KS12	2036.474	1929.1	1
E49	KS12	2040.46	1805.36	1
E54	KS12	3238.581	3050.9	1
E56	KS12	2059.341	2239.23	1
E61	KS12	2622.911	2815.99	1
E63	KS12	2768.542	2786.79	1
E69	KS12	3069.707	3133.28	1
E72	KS12	2556.721	2396.8849	1
E76	KS12	2695.735	2916.61	1
E84	KS12	2300.935	2270.9	1
E85	KS12	2695.785	2520.185	1
E87	KS12	2387.305	2491.6308	1
E88	KS12	2524.304	2519.3395	1
E9	KS12	2254.208	2180.77	1
E95	KS12	2633.277	3174.11	1
E97	KS12	2019.111	2463.5839	1
E10	PR12	1498.147	1409.7734	1
E101	PR12	1564.542	1512.9183	1
E105	PR12	1549.931	1574.5283	1
E107	PR12	1534.207	1544.0694	1
E112	PR12	1632.29	1501.4962	1
E113	PR12	1541.017	1459.9614	1
E117	PR12	1589.044	1615.72	1
E13	PR12	1570.589	1565.5291	1
E132	PR12	1544.772	1533.6857	1
E133	PR12	1496.772	1449.9238	1
E14	PR12	1527.635	1480.7288	1
E145	PR12	1544.655	1512.9183	1
E146	PR12	1581.565	1481.7672	1
E153	PR12	1522.634	1480.7288	1
E165	PR12	1510.828	1502.5346	1
E168	PR12	1480.397	1512.9183	1
E169	PR12	1596.603	1492.1509	1
E18	PR12	1546.722	1502.5346	1
E181	PR12	1516.274	1523.302	1
E183	PR12	1558.672	1502.5346	1
E184	PR12	1518.131	1512.9183	1
E185	PR12	1473.253	1470.3451	1
E186	PR12	1489.064	1449.9238	1
E192	PR12	1466.509	1492.1509	1
E193	PR12	1530.713	1523.302	1
E195	PR12	1542.821	1480.7288	1
E20	PR12	1505.179	1448.5393	1
E202	PR12	1500.601	1428.118	1
E213	PR12	1532.329	1512.9183	1
E215	PR12	1639.229	1564.8369	1
E218	PR12	1494.118	1459.9614	1
E220	PR12	1552.938	1502.5346	1
E222	PR12	1416.166	1428.118	1
E23	PR12	1554.779	1544.0694	1
E230	PR12	1527.351	1438.5017	1
E232	PR12	1554.771	1439.5401	1
E237	PR12	1406.935	1428.118	1
E239	PR12	1558.119	1492.1509	1
E242	PR12	1472.713	1428.118	1
E244	PR12	1540.788	1449.9238	1
E245	PR12	1470.993	1502.5346	1
E248	PR12	1580.687	1575.2206	1
E29	PR12	1540.513	1512.9183	1
E30	PR12	1482.229	1523.302	1
E34	PR12	1481.261	1438.5017	1
E40	PR12	1610.705	1671.44	1
E43	PR12	1501.133	1501.4962	1
E44	PR12	1558.241	1523.302	1
E46	PR12	1490.331	1459.9614	1
E52	PR12	1601.175	1602.4222	1
E53	PR12	1470.085	1418.0804	1
E66	PR12	1468.291	1481.7672	1
E70	PR12	1550.042	1512.9183	1
E74	PR12	1517.809	1492.1509	1
E80	PR12	1496.458	1481.7672	1
E81	PR12	1497.352	1554.4531	1
E83	PR12	1570.843	1512.9183	1
E96	PR12	1513.733	1481.7672	1
E99	PR12	1484.914	1470.3451	1
E10	IA14	1506.037	1634.3785	1
E101	IA14	1569.267	1579.9387	1
E105	IA14	1553.675	1579.9387	1
E107	IA14	1539.826	1681.86	1
E112	IA14	1636.9	1552.1193	1
E113	IA14	1545.449	1372.01	1
E117	IA14	1592.347	1654.52	1
E13	IA14	1578.259	1565.3095	1
E132	IA14	1549.406	1525.499	1
E133	IA14	1506.154	1474.177	1
E14	IA14	1531.64	1581.1378	1
E145	IA14	1551.059	1512.0689	1
E146	IA14	1587.462	1623.3466	1
E153	IA14	1529.41	1672.75	1
E165	IA14	1516.746	1594.5679	1
E168	IA14	1482.931	1594.3281	1
E169	IA14	1603.112	1552.1193	1
E18	IA14	1550.324	1450.9142	1
E181	IA14	1520.328	1594.5679	1
E183	IA14	1562.677	1461.946	1
E184	IA14	1522.27	1512.0689	1
E185	IA14	1477.929	1512.0689	1
E186	IA14	1496.154	1594.3281	1
E192	IA14	1473.156	1565.3095	1
E193	IA14	1535.39	1623.3466	1
E195	IA14	1548.546	1565.3095	1
E20	IA14	1513.006	1463.1451	1
E202	IA14	1508.44	1754.53	1
E213	IA14	1534.269	1501.0371	1
E215	IA14	1644.555	1634.3785	1
E218	IA14	1501.921	1594.3281	1
E220	IA14	1559.951	1663.64	1
E222	IA14	1425.288	1342.51	1
E23	IA14	1560.023	1645.4103	1
E230	IA14	1532.524	1450.9142	1
E232	IA14	1560.4	1672.75	1
E237	IA14	1414.384	1450.9142	1
E239	IA14	1565.641	1579.9387	1
E242	IA14	1481.678	1476.5752	1
E244	IA14	1546.543	1512.0689	1
E245	IA14	1475.372	1463.1451	1
E248	IA14	1588.033	1525.499	1
E29	IA14	1544.854	1382.09	1
E30	IA14	1487.327	1463.1451	1
E34	IA14	1486.666	1525.499	1
E40	IA14	1614.895	1498.6389	1
E43	IA14	1509.124	1426.45	1
E44	IA14	1561.841	1619.9891	1
E46	IA14	1499.573	1512.0689	1
E52	IA14	1604.532	1704.41	1
E53	IA14	1478.003	1362.9	1
E66	IA14	1477.258	1461.946	1
E70	IA14	1554.822	1450.9142	1
E74	IA14	1524.934	1746.62	1
E80	IA14	1504.315	1414.22	1
E81	IA14	1502.404	1525.499	1
E83	IA14	1573.557	1463.1451	1
E96	IA14	1522.914	1474.177	1
E99	IA14	1493.747	1438.68	1
E10	PR11	1483.36	1464.7108	1
E101	PR11	1555.685	1606.1698	1
E105	PR11	1542.913	1716.41	1
E107	PR11	1523.674	1629.878	1
E112	PR11	1623.651	1710.3	1
E113	PR11	1532.71	1488.0238	1
E117	PR11	1582.853	1593.9205	1
E13	PR11	1556.212	1571.0026	1
E132	PR11	1536.087	1606.1698	1
E133	PR11	1479.187	1511.3369	1
E14	PR11	1520.129	1500.2731	1
E145	PR11	1532.651	1534.65	1
E146	PR11	1570.512	1618.0239	1
E153	PR11	1509.934	1556.47	1
E165	PR11	1499.735	1444.95	1
E168	PR11	1475.648	1488.0238	1
E169	PR11	1584.402	1478.1454	1
E18	PR11	1539.97	1546.8992	1
E181	PR11	1508.675	1534.65	1
E183	PR11	1551.166	1511.3369	1
E184	PR11	1510.373	1665.84	1
E185	PR11	1464.489	1546.8992	1
E186	PR11	1475.774	1442.19	1
E192	PR11	1454.052	1535.8354	1
E193	PR11	1521.946	1582.0664	1
E195	PR11	1532.092	1444.95	1
E20	PR11	1490.507	1432.31	1
E202	PR11	1485.909	1442.19	1
E213	PR11	1528.693	1511.3369	1
E215	PR11	1629.245	1690.73	1
E218	PR11	1479.493	1444.95	1
E220	PR11	1539.792	1642.9175	1
E222	PR11	1399.069	1444.95	1
E23	PR11	1544.952	1500.2731	1
E230	PR11	1517.653	1418.87	1
E232	PR11	1544.221	1454.83	1
E237	PR11	1392.975	1452.07	1
E239	PR11	1544.02	1535.8354	1
E242	PR11	1455.911	1419.67	1
E244	PR11	1530.001	1525.5618	1
E245	PR11	1462.784	1595.8962	1
E248	PR11	1566.917	1593.9205	1
E29	PR11	1532.377	1569.8172	1
E30	PR11	1472.673	1607.7503	1
E34	PR11	1471.13	1454.83	1
E40	PR11	1602.852	1802.57	1
E43	PR11	1486.155	1488.0238	1
E44	PR11	1551.495	1605.7746	1
E46	PR11	1473.009	1454.83	1
E52	PR11	1594.882	1740.52	1
E53	PR11	1455.246	1444.95	1
E66	PR11	1451.483	1500.2731	1
E70	PR11	1541.082	1558.7533	1
E74	PR11	1504.456	1454.83	1
E80	PR11	1481.732	1464.7108	1
E81	PR11	1487.883	1629.878	1
E83	PR11	1565.756	1511.3369	1
E96	PR11	1496.527	1464.7108	1
E99	PR11	1468.358	1478.1454	1
E10	IA13	1949.934	2037.96	1
E101	IA13	1835.119	1845.6053	1
E105	IA13	1764.344	1953.0933	1
E107	IA13	1856.003	1995.64	1
E112	IA13	1896.245	1807.0888	1
E113	IA13	1794.816	1697.14	1
E117	IA13	1778.201	1709.9	1
E13	IA13	2009.836	1872.3161	1
E132	IA13	1810.14	1745.73	1
E133	IA13	2034.042	1953.7651	1
E14	IA13	1756.973	1896.4382	1
E145	IA13	1911.4	1782.6801	1
E146	IA13	1919.257	1794.3246	1
E153	IA13	1910.662	2138.96	1
E165	IA13	1849.756	1869.1183	1
E168	IA13	1625.488	1821.1993	1
E169	IA13	1969.353	1821.1993	1
E18	IA13	1753.01	1610.03	1
E181	IA13	1748.437	1734.31	1
E183	IA13	1788.01	1725.13	1
E184	IA13	1755.151	1691.09	1
E185	IA13	1741.005	1771.4834	1
E186	IA13	1895.107	1981.08	1
E192	IA13	1847.119	1896.4382	1
E193	IA13	1798.552	1869.1183	1
E195	IA13	1870.623	1869.1183	1
E20	IA13	1953.433	1843.5899	1
E202	IA13	1949.474	2249.58	1
E213	IA13	1643.421	1682.13	1
E215	IA13	1944.246	1953.3172	1
E218	IA13	1940.959	1854.4426	1
E220	IA13	1954.565	1953.3172	1
E222	IA13	1938.511	1773.7227	1
E23	IA13	1855.029	1924.2301	1
E230	IA13	1823.626	1682.13	1
E232	IA13	1877.098	2197.63	1
E237	IA13	1833.466	1820.0769	1
E239	IA13	1988.888	2009.97	1
E242	IA13	1986.051	1910.9938	1
E244	IA13	1870.355	1855.9062	1
E245	IA13	1721.789	1715.5	1
E248	IA13	2001.389	1797.6757	1
E29	IA13	1789.102	1717.29	1
E30	IA13	1774.177	1697.14	1
E34	IA13	1790.783	1939.2094	1
E40	IA13	1850.64	1682.69	1
E43	IA13	1958.748	1896.4382	1
E44	IA13	1764.354	1885.4654	1
E46	IA13	2019.565	1938.9855	1
E52	IA13	1793.423	2090.81	1
E53	IA13	1923.462	1725.13	1
E66	IA13	1981.805	1966.98	1
E70	IA13	1823.798	1745.73	1
E74	IA13	1925.795	2115	1
E80	IA13	1946.391	1832.3932	1
E81	IA13	1786.651	1771.4834	1
E83	IA13	1726.266	1707.65	1
E96	IA13	2039.435	1820.0769	1
E99	IA13	1990.746	1981.76	1
E10	PR14S	2093.433	2669.58	1
E101	PR14S	1921.061	2092.02	1
E105	PR14S	1832.447	1635.57	1
E107	PR14S	1958.214	1986.4198	1
E112	PR14S	1980.083	1835.4307	1
E113	PR14S	1875.428	1585.38	1
E117	PR14S	1838.282	1835.4307	1
E13	PR14S	2149.352	1897.3973	1
E132	PR14S	1894.427	1817.1	1
E133	PR14S	2204.692	2076.32	1
E14	PR14S	1829.816	1897.3973	1
E145	PR14S	2027.888	1868.596	1
E146	PR14S	2026.517	1952.3818	1
E153	PR14S	2033.909	2414.95	1
E165	PR14S	1957.408	1783.06	1
E168	PR14S	1671.573	1717.61	1
E169	PR14S	2087.748	1987.2926	1
E18	PR14S	1818.533	1817.98	1
E181	PR14S	1822.178	1653.89	1
E183	PR14S	1860.853	1566.62	1
E184	PR14S	1830.435	1566.62	1
E185	PR14S	1826.049	1566.62	1
E186	PR14S	2024.076	2271.82	1
E192	PR14S	1968.011	1817.1	1
E193	PR14S	1883.625	1636.44	1
E195	PR14S	1974.741	1801.39	1
E20	PR14S	2095.81	2254.8	1
E202	PR14S	2092.047	2669.58	1
E213	PR14S	1678.707	1566.62	1
E215	PR14S	2041.128	1835.4307	1
E218	PR14S	2082.887	2137.41	1
E220	PR14S	2082.132	2076.32	1
E222	PR14S	2104.421	1967.2189	1
E23	PR14S	1950.395	2030.0583	1
E230	PR14S	1917.73	1601.53	1
E232	PR14S	1979.476	2287.96	1
E237	PR14S	1968.943	2046.64	1
E239	PR14S	2125.711	2364.77	1
E242	PR14S	2149.1	2153.56	1
E244	PR14S	1975.034	1817.1	1
E245	PR14S	1801.448	1535.2	1
E248	PR14S	2135.014	1670.48	1
E29	PR14S	1868.06	1601.53	1
E30	PR14S	1866.907	1601.53	1
E34	PR14S	1889.094	2254.8	1
E40	PR14S	1926.849	1751.64	1
E43	PR14S	2104.098	2076.32	1
E44	PR14S	1829.82	2013.4757	1
E46	PR14S	2187.662	2137.41	1
E52	PR14S	1854.485	1783.06	1
E53	PR14S	2067.465	2044.02	1
E66	PR14S	2144.91	1550.47	1
E70	PR14S	1910.75	1735.94	1
E74	PR14S	2055.381	3080.87	1
E80	PR14S	2089.3	2059.73	1
E81	PR14S	1878.54	1783.06	1
E83	PR14S	1775.632	1670.48	1
E96	PR14S	2206.41	1817.1	1
E99	PR14S	2151.41	2137.85	1
E10	KS11	2547.602	2928.19	1
E101	KS11	2193.066	2525.09	1
