env_code	DTR	GDD	dGDD	PR	PRDTR
Idaho Falls_17	22.824	8.955	0	0.98	0.0429
Idaho Falls_17	28.782	15.939	6.984	0.31	0.0108
Idaho Falls_17	28.296	17.676	1.737	0.81	0.0286
Idaho Falls_17	17.262	5.373	12.303	2.34	0.1356
Idaho Falls_17	23.4	7.155	1.782	0.13	0.0056
Idaho Falls_17	30.654	13.941	6.786	0.01	3e-04
Idaho Falls_17	13.41	15.363	1.422	2.18	0.1626
Idaho Falls_17	12.546	11.223	4.14	6.78	0.5404
Idaho Falls_17	21.186	12.429	1.206	0.83	0.0392
Idaho Falls_17	10.26	6.75	5.679	7.36	0.7173
Idaho Falls_17	20.178	8.091	1.341	1.13	0.056
Idaho Falls_17	29.43	12.753	4.662	0.02	7e-04
Idaho Falls_17	16.038	14.625	1.872	0.83	0.0518
Idaho Falls_17	10.584	6.966	7.659	8.55	0.8078
Idaho Falls_17	16.506	8.667	1.701	5.81	0.352
Idaho Falls_17	15.066	8.217	0.45	6.19	0.4109
Idaho Falls_17	12.312	5.796	2.421	5.2	0.4224
Idaho Falls_17	14.04	5.796	0	3.61	0.2571
Idaho Falls_17	26.244	9.324	3.528	0.26	0.0099
Idaho Falls_17	22.374	11.034	1.71	0.5	0.0223
Idaho Falls_17	23.652	11.619	0.585	0.68	0.0288
Idaho Falls_17	24.39	15.039	3.42	0.47	0.0193
Idaho Falls_17	30.744	15.588	0.549	0	0
Idaho Falls_17	30.096	26.478	10.89	0.04	0.0013
Idaho Falls_17	31.716	29.322	2.844	0.14	0.0044
Idaho Falls_17	26.73	30.051	0.729	0.24	0.009
Idaho Falls_17	17.01	18.981	11.07	1.21	0.0711
Idaho Falls_17	26.352	20.844	1.863	0.23	0.0087
Idaho Falls_17	23.508	23.058	2.214	0.31	0.0132
Idaho Falls_17	28.44	24.228	1.17	0.02	7e-04
Idaho Falls_17	29.358	29.133	4.905	0.1	0.0034
Idaho Falls_17	34.326	24.849	4.284	0.12	0.0035
Idaho Falls_17	18	9.792	15.057	0.61	0.0339
Idaho Falls_17	29.844	13.536	3.744	0.03	0.001
Idaho Falls_17	21.312	15.354	1.818	0.17	0.008
Idaho Falls_17	22.68	13.464	1.89	6.75	0.2976
Idaho Falls_17	10.8	4.581	8.883	3.89	0.3602
Idaho Falls_17	25.02	10.368	5.787	1.9	0.0759
Idaho Falls_17	26.946	12.681	2.313	0.22	0.0082
Idaho Falls_17	21.006	15.489	2.808	1.74	0.0828
Idaho Falls_17	25.578	20.349	4.86	0.49	0.0192
Idaho Falls_17	28.296	23.994	3.645	0.13	0.0046
Idaho Falls_17	29.412	26.946	2.952	0.13	0.0044
Idaho Falls_17	27.18	23.688	3.258	0.29	0.0107
Idaho Falls_17	25.182	14.373	9.315	0.13	0.0052
Idaho Falls_17	11.088	12.366	2.007	4.66	0.4203
Idaho Falls_17	28.62	17.424	5.058	0.31	0.0108
Idaho Falls_17	25.722	26.811	9.387	0.09	0.0035
Idaho Falls_17	29.25	27.225	0.414	0.09	0.0031
Idaho Falls_17	30.186	30.897	3.672	0.06	0.002
Idaho Falls_17	27.144	34.974	4.077	0.34	0.0125
Idaho Falls_17	20.088	29.214	5.76	1.03	0.0513
Idaho Falls_17	27	26.676	2.538	0.07	0.0026
Idaho Falls_17	32.022	31.419	4.743	0	0
Idaho Falls_17	27.972	38.052	6.633	0.13	0.0046
Idaho Falls_17	21.654	30.051	8.001	0.06	0.0028
Idaho Falls_17	35.802	32.265	2.214	0.67	0.0187
Idaho Falls_17	32.832	37.908	5.643	0.27	0.0082
Idaho Falls_17	29.448	35.298	2.61	0	0
Idaho Falls_17	20.592	24.012	11.286	4.8	0.2331
Idaho Falls_17	17.982	20.331	3.681	0.6	0.0334
Idaho Falls_17	29.754	27.873	7.542	1.04	0.035
Idaho Falls_17	24.948	23.382	4.491	6.52	0.2613
Idaho Falls_17	18.306	17.649	5.733	10.17	0.5556
Idaho Falls_17	29.952	20.916	3.267	0.03	0.001
Idaho Falls_17	23.238	27.765	6.849	0.16	0.0069
Idaho Falls_17	16.758	28.377	0.612	3.53	0.2106
Idaho Falls_17	19.764	28.17	0.207	0.61	0.0309
Idaho Falls_17	31.248	29.394	1.224	0.04	0.0013
Idaho Falls_17	31.842	35.181	5.787	0.01	3e-04
Idaho Falls_17	31.662	40.581	5.4	0.37	0.0117
Idaho Falls_17	27.504	39.114	1.467	0.11	0.004
Idaho Falls_17	26.82	30.636	8.478	0.01	4e-04
Idaho Falls_17	30.042	26.883	3.753	0	0
Idaho Falls_17	32.292	30.906	4.023	0.01	3e-04
