env_code	DTR	GDD	dGDD	PR	PRDTR
Aberdeen_15	29.898	18.495	0	0.02	7e-04
Aberdeen_15	19.44	7.011	11.484	0.02	0.001
Aberdeen_15	17.784	5.544	1.467	0	0
Aberdeen_15	25.704	9.045	3.501	0	0
Aberdeen_15	26.28	11.385	2.34	0.22	0.0084
Aberdeen_15	16.164	11.646	0.261	0.08	0.0049
Aberdeen_15	10.35	4.959	6.687	1.2	0.1159
Aberdeen_15	18.828	8.361	3.402	1.17	0.0621
Aberdeen_15	15.12	7.092	1.269	7.28	0.4815
Aberdeen_15	21.132	8.829	1.737	1.39	0.0658
Aberdeen_15	30.582	14.22	5.391	0	0
Aberdeen_15	18.594	13.437	0.783	1.64	0.0882
Aberdeen_15	25.002	9.333	4.104	0.07	0.0028
Aberdeen_15	34.83	16.533	7.2	0	0
Aberdeen_15	23.652	10.269	6.264	3.55	0.1501
Aberdeen_15	13.824	4.338	5.931	4.98	0.3602
Aberdeen_15	28.08	11.466	7.128	0.48	0.0171
Aberdeen_15	29.988	16.794	5.328	0	0
Aberdeen_15	29.934	18.783	1.989	0.08	0.0027
Aberdeen_15	28.026	14.769	4.014	0	0
Aberdeen_15	29.772	17.406	2.637	0	0
Aberdeen_15	29.664	22.212	4.806	0	0
Aberdeen_15	25.956	25.956	3.744	0.08	0.0031
Aberdeen_15	23.814	19.629	6.327	0.58	0.0244
Aberdeen_15	19.548	14.544	5.085	5.7	0.2916
Aberdeen_15	22.05	10.323	4.221	1.06	0.0481
Aberdeen_15	22.95	12.429	2.106	1.36	0.0593
Aberdeen_15	33.48	14.796	2.367	0.02	6e-04
Aberdeen_15	34.902	21.933	7.137	0.01	3e-04
Aberdeen_15	33.678	25.515	3.582	0.02	6e-04
Aberdeen_15	25.83	21.681	3.834	0.02	8e-04
Aberdeen_15	33.606	24.219	2.538	0.02	6e-04
Aberdeen_15	28.728	30.978	6.759	0.07	0.0024
Aberdeen_15	28.17	29.997	0.981	0.66	0.0234
Aberdeen_15	25.506	25.317	4.68	0.1	0.0039
Aberdeen_15	18.72	19.206	6.111	1.01	0.054
Aberdeen_15	28.422	18.459	0.747	4.67	0.1643
Aberdeen_15	23.184	16.452	2.007	7.2	0.3106
Aberdeen_15	19.404	19.26	2.808	3.46	0.1783
Aberdeen_15	20.142	16.137	3.123	2.88	0.143
Aberdeen_15	27.864	14.742	1.395	0.02	7e-04
Aberdeen_15	31.932	20.412	5.67	0.39	0.0122
Aberdeen_15	23.4	26.874	6.462	0.39	0.0167
Aberdeen_15	26.694	21.843	5.031	0.02	7e-04
Aberdeen_15	22.77	24.021	2.178	2	0.0878
Aberdeen_15	11.43	15.777	8.244	8.54	0.7472
Aberdeen_15	10.152	14.004	1.773	22.38	2.2045
Aberdeen_15	25.668	18.54	4.536	1.77	0.069
Aberdeen_15	20.052	20.34	1.8	8	0.399
Aberdeen_15	12.348	16.452	3.888	9.07	0.7345
Aberdeen_15	19.314	18.171	1.719	6.69	0.3464
Aberdeen_15	27.198	22.095	3.924	1.45	0.0533
Aberdeen_15	19.026	21.861	0.234	4.47	0.2349
Aberdeen_15	20.718	19.161	2.7	8.14	0.3929
Aberdeen_15	25.074	21.717	2.556	1.53	0.061
Aberdeen_15	21.168	23.13	1.413	2.45	0.1157
Aberdeen_15	14.94	18.936	4.194	7.33	0.4906
Aberdeen_15	23.202	21.825	2.889	6.02	0.2595
