env_code	DTR	GDD	dGDD	PR	PRDTR
Aberdeen_14	32.76	19.062	0	0.11	0.0034
Aberdeen_14	24.948	20.664	1.602	0.1	0.004
Aberdeen_14	25.488	14.958	5.706	0	0
Aberdeen_14	29.898	19.107	4.149	0.01	3e-04
Aberdeen_14	26.676	15.138	3.969	0.01	4e-04
Aberdeen_14	24.264	8.001	7.137	0.46	0.019
Aberdeen_14	31.338	11.16	3.159	0	0
Aberdeen_14	25.776	11.196	0.036	0.09	0.0035
Aberdeen_14	25.452	10.755	0.441	0	0
Aberdeen_14	33.264	16.164	5.409	0.11	0.0033
Aberdeen_14	19.08	16.092	0.072	3.31	0.1735
Aberdeen_14	34.326	18.045	1.953	0.17	0.005
Aberdeen_14	23.976	17.55	0.495	0.18	0.0075
Aberdeen_14	34.074	19.755	2.205	0.13	0.0038
Aberdeen_14	30.906	16.713	3.042	7.79	0.2521
Aberdeen_14	17.838	6.093	10.62	0.95	0.0533
Aberdeen_14	22.734	10.845	4.752	0.44	0.0194
Aberdeen_14	16.938	13.023	2.178	9.57	0.565
Aberdeen_14	18.252	7.992	5.031	7.81	0.4279
Aberdeen_14	23.706	7.947	0.045	1.48	0.0624
Aberdeen_14	23.202	7.425	0.522	0.21	0.0091
Aberdeen_14	27.99	10.521	3.096	0.01	4e-04
Aberdeen_14	33.318	14.607	4.086	0	0
Aberdeen_14	31.248	22.302	7.695	0	0
Aberdeen_14	33.732	26.496	4.194	0	0
Aberdeen_14	29.736	28.332	1.836	0	0
Aberdeen_14	22.896	25.632	2.7	0.11	0.0048
Aberdeen_14	15.912	20.286	5.346	0.83	0.0522
Aberdeen_14	16.902	15.867	4.419	7.49	0.4431
Aberdeen_14	15.696	8.694	7.173	3.98	0.2536
Aberdeen_14	29.682	13.563	4.869	0.79	0.0266
Aberdeen_14	18.288	12.708	0.855	6.78	0.3707
Aberdeen_14	14.274	8.595	4.113	2.39	0.1674
Aberdeen_14	24.444	13.158	4.563	0.13	0.0053
Aberdeen_14	23.274	11.151	2.007	0.18	0.0077
Aberdeen_14	32.796	15.084	3.933	0.01	3e-04
Aberdeen_14	28.764	22.446	7.362	0.02	7e-04
Aberdeen_14	30.636	27.594	5.148	0	0
Aberdeen_14	20.664	29.358	1.764	0.32	0.0155
Aberdeen_14	27.144	28.62	0.738	0.14	0.0052
Aberdeen_14	22.698	20.655	7.965	0.04	0.0018
Aberdeen_14	22.032	18.342	2.313	0.1	0.0045
Aberdeen_14	29.844	23.868	5.526	0.73	0.0245
Aberdeen_14	32.814	27.189	3.321	0.08	0.0024
Aberdeen_14	34.794	29.349	2.16	0.06	0.0017
Aberdeen_14	30.744	33.012	3.663	0.13	0.0042
Aberdeen_14	23.994	27.369	5.643	1.03	0.0429
Aberdeen_14	31.482	28.557	1.188	0	0
Aberdeen_14	29.16	34.686	6.129	0	0
Aberdeen_14	28.188	36.396	1.71	0.05	0.0018
Aberdeen_14	32.22	34.632	1.764	0.05	0.0016
Aberdeen_14	25.056	24.174	10.458	0	0
Aberdeen_14	34.686	30.879	6.705	0.15	0.0043
Aberdeen_14	26.856	31.05	0.171	0.03	0.0011
Aberdeen_14	28.098	26.451	4.599	0.01	4e-04
Aberdeen_14	32.4	33.534	7.083	0	0
Aberdeen_14	23.886	33.759	0.225	0.01	4e-04
Aberdeen_14	26.388	32.112	1.647	0.01	4e-04
Aberdeen_14	32.382	30.807	1.305	0	0
Aberdeen_14	29.574	31.833	1.026	0	0
Aberdeen_14	29.286	30.123	1.71	0	0
Aberdeen_14	29.376	26.55	3.573	0	0
Aberdeen_14	34.884	32.562	6.012	0	0
