env_code	DTR	GDD	dGDD	PR	PRDTR
Aberdeen_18	32.814	33.543	3.852	0.02	6e-04
Aberdeen_18	25.668	29.772	3.771	0.05	0.0019
Aberdeen_18	17.01	24.993	4.779	1.66	0.0976
Aberdeen_18	22.554	25.245	0.252	2.52	0.1117
Aberdeen_18	23.562	30.717	5.472	2.08	0.0883
Aberdeen_18	25.956	30.348	0.369	5.51	0.2123
Aberdeen_18	24.192	25.686	4.662	3.37	0.1393
Aberdeen_18	19.584	19.71	5.976	0.91	0.0465
Aberdeen_18	33.678	26.289	6.579	0	0
Aberdeen_18	34.776	32.598	6.309	0	0
Aberdeen_18	34.362	36.963	4.365	0.01	3e-04
Aberdeen_18	26.28	35.226	1.737	0	0
Aberdeen_18	28.242	38.853	3.627	0.01	4e-04
Aberdeen_18	29.826	39.105	0.252	0.02	7e-04
Aberdeen_18	28.998	37.341	1.764	0.01	3e-04
Aberdeen_18	34.776	36	1.341	0.03	9e-04
Aberdeen_18	16.254	16.803	19.197	0.02	0.0012
Aberdeen_18	27.99	20.457	3.654	0	0
Aberdeen_18	37.998	25.965	5.508	0	0
Aberdeen_18	37.62	37.134	11.169	0	0
Aberdeen_18	22.644	32.652	4.482	0	0
Aberdeen_18	19.404	27.846	4.806	2.38	0.1227
Aberdeen_18	24.354	29.385	1.539	3.68	0.1511
Aberdeen_18	29.988	33.174	3.789	6.52	0.2174
Aberdeen_18	15.984	23.31	9.864	3.41	0.2133
Aberdeen_18	22.716	27.63	4.32	1.2	0.0528
Aberdeen_18	27.702	32.535	4.905	0.01	4e-04
Aberdeen_18	26.946	35.523	2.988	0.01	4e-04
Aberdeen_18	29.664	32.436	3.087	0.07	0.0024
Aberdeen_18	22.266	31.311	1.125	0.37	0.0166
Aberdeen_18	29.556	29.538	1.773	0.01	3e-04
Aberdeen_18	36.792	38.07	8.532	0.02	5e-04
Aberdeen_18	26.424	36.828	1.242	0	0
Aberdeen_18	35.19	40.779	3.951	0	0
Aberdeen_18	26.316	36.648	4.131	0	0
Aberdeen_18	23.454	29.097	7.551	0.08	0.0034
Aberdeen_18	26.982	28.215	0.882	0.28	0.0104
Aberdeen_18	29.826	33.039	4.824	0	0
Aberdeen_18	27.126	34.407	1.368	0	0
Aberdeen_18	24.246	28.197	6.21	0	0
Aberdeen_18	40.608	35.73	7.533	0	0
Aberdeen_18	37.134	42.129	6.399	0	0
Aberdeen_18	29.43	46.251	4.122	0.01	3e-04
Aberdeen_18	29.898	43.191	3.06	0.01	3e-04
Aberdeen_18	27.9	49.392	6.201	0.01	4e-04
Aberdeen_18	28.422	49.473	0.081	0.23	0.0081
Aberdeen_18	25.002	45.207	4.266	0.23	0.0092
Aberdeen_18	27.774	42.867	2.34	0	0
Aberdeen_18	29.43	43.299	0.432	0.02	7e-04
Aberdeen_18	31.194	45.117	1.818	0	0
Aberdeen_18	22.698	44.937	0.18	0	0
Aberdeen_18	32.184	45.396	0.459	0	0
Aberdeen_18	26.28	46.71	1.314	0.56	0.0213
Aberdeen_18	27.936	43.686	3.024	0.7	0.0251
Aberdeen_18	33.066	45.315	1.629	0.02	6e-04
Aberdeen_18	32.238	44.019	1.296	0	0
Aberdeen_18	30.006	48.366	4.347	0	0
Aberdeen_18	24.552	48.384	0.018	0.45	0.0183
Aberdeen_18	23.796	44.946	3.438	0.06	0.0025
Aberdeen_18	26.892	42.606	2.34	0	0
Aberdeen_18	29.718	46.341	3.735	0.16	0.0054
Aberdeen_18	26.442	47.511	1.17	0.15	0.0057
Aberdeen_18	28.854	46.323	1.188	0.5	0.0173
Aberdeen_18	30.96	45.288	1.035	0.21	0.0068
Aberdeen_18	28.116	45	0.288	0.02	7e-04
Aberdeen_18	31.104	41.418	3.582	0	0
Aberdeen_18	30.744	41.436	0.018	0	0
Aberdeen_18	29.592	48.384	6.948	0	0
Aberdeen_18	29.772	48.411	0.027	0.07	0.0024
Aberdeen_18	24.192	47.862	0.549	0.65	0.0269
Aberdeen_18	26.478	41.319	6.543	0.05	0.0019
Aberdeen_18	29.718	38.817	2.502	0.01	3e-04
Aberdeen_18	24.138	39.213	0.396	0.03	0.0012
Aberdeen_18	29.268	39.114	0.099	0	0
Aberdeen_18	28.35	42.435	3.321	0	0
Aberdeen_18	28.908	45.972	3.537	0.05	0.0017
Aberdeen_18	30.582	47.781	1.809	0	0
Aberdeen_18	36.486	46.521	1.26	0.13	0.0036
Aberdeen_18	30.996	49.689	3.168	0	0
Aberdeen_18	21.978	44.793	4.896	0	0
Aberdeen_18	28.134	45.549	0.756	0.08	0.0028
Aberdeen_18	29.142	42.921	2.628	0	0
Aberdeen_18	30.888	42.426	0.495	0	0
Aberdeen_18	22.518	42.039	0.387	0	0
Aberdeen_18	30.618	44.073	2.034	0.77	0.0251
Aberdeen_18	26.802	38.457	5.616	0.04	0.0015
Aberdeen_18	31.104	37.44	1.017	0	0
Aberdeen_18	24.3	38.592	1.152	1.14	0.0469
Aberdeen_18	28.584	36.108	2.484	0.09	0.0031
Aberdeen_18	23.886	34.803	1.305	5.57	0.2332
Aberdeen_18	27.972	36.342	1.539	0.05	0.0018
Aberdeen_18	28.206	39.285	2.943	0	0
Aberdeen_18	29.574	36.099	3.186	0	0
Aberdeen_18	21.294	32.211	3.888	0.27	0.0127
Aberdeen_18	20.628	24.03	8.181	1.17	0.0567
Aberdeen_18	31.446	24.759	0.729	0	0
Aberdeen_18	35.496	32.13	7.371	0	0
Aberdeen_18	28.782	40.059	7.929	0.05	0.0017
Aberdeen_18	25.74	33.786	6.273	0.01	4e-04
Aberdeen_18	30.222	31.455	2.331	0.02	7e-04
Aberdeen_18	30.708	33.84	2.385	0	0
Aberdeen_18	31.032	35.766	1.926	0.01	3e-04
Aberdeen_18	30.888	36.612	0.846	0	0
Aberdeen_18	34.218	38.547	1.935	0.03	9e-04
