env_code	DTR	GDD	dGDD	PR	PRDTR
Aberdeen_09	6.948	3.096	0	6.85	0.9859
Aberdeen_09	14.85	6.345	3.249	10.79	0.7266
Aberdeen_09	18.432	7.866	1.521	4.69	0.2544
Aberdeen_09	27.198	11.547	3.681	0.08	0.0029
Aberdeen_09	27.918	12.87	1.323	0.26	0.0093
Aberdeen_09	31.464	17.118	4.248	0	0
Aberdeen_09	29.628	22.59	5.472	0	0
Aberdeen_09	27.774	26.829	4.239	0	0
Aberdeen_09	29.97	25.659	1.17	0.35	0.0117
Aberdeen_09	25.848	19.098	6.561	0.17	0.0066
Aberdeen_09	16.812	8.145	10.953	0.26	0.0155
Aberdeen_09	22.896	10.035	1.89	0.32	0.014
Aberdeen_09	14.382	5.661	4.374	0.35	0.0243
Aberdeen_09	26.766	10.566	4.905	1.45	0.0542
Aberdeen_09	20.97	10.062	0.504	5.23	0.2494
Aberdeen_09	21.78	8.658	1.404	0.29	0.0133
Aberdeen_09	19.386	9.693	1.035	0.38	0.0196
Aberdeen_09	24.192	12.096	2.403	0.11	0.0045
Aberdeen_09	11.538	9.981	2.115	9.79	0.8485
Aberdeen_09	22.158	14.481	4.5	11.45	0.5167
Aberdeen_09	23.04	11.007	3.474	1.15	0.0499
Aberdeen_09	20.124	19.404	8.397	3.04	0.1511
Aberdeen_09	20.862	18.801	0.603	1.26	0.0604
Aberdeen_09	24.03	11.196	7.605	0.57	0.0237
Aberdeen_09	26.226	10.674	0.522	0	0
Aberdeen_09	28.404	13.509	2.835	0.02	7e-04
Aberdeen_09	26.856	17.496	3.987	0	0
Aberdeen_09	30.888	22.878	5.382	0	0
Aberdeen_09	25.092	11.061	11.817	0.02	8e-04
Aberdeen_09	32.094	11.682	0.621	0.03	9e-04
Aberdeen_09	21.33	15.021	3.339	1.89	0.0886
Aberdeen_09	26.046	17.289	2.268	0.02	8e-04
Aberdeen_09	34.65	23.193	5.904	0.07	0.002
Aberdeen_09	32.742	32.445	9.252	0	0
Aberdeen_09	37.062	35.397	2.952	0	0
Aberdeen_09	21.672	32.058	3.339	0.16	0.0074
Aberdeen_09	23.58	20.538	11.52	0	0
Aberdeen_09	33.93	22.851	2.313	0.18	0.0053
Aberdeen_09	34.29	30.465	7.614	0	0
Aberdeen_09	25.254	30.735	0.27	1.45	0.0574
Aberdeen_09	11.016	24.138	6.597	9.41	0.8542
Aberdeen_09	20.718	24.525	0.387	0.83	0.0401
Aberdeen_09	21.888	27.468	2.943	0.12	0.0055
Aberdeen_09	29.34	29.664	2.196	0	0
Aberdeen_09	28.872	34.02	4.356	0	0
Aberdeen_09	28.512	37.332	3.312	0.03	0.0011
Aberdeen_09	26.658	37.017	0.315	1.15	0.0431
Aberdeen_09	17.82	30.672	6.345	1.45	0.0814
Aberdeen_09	19.332	27.072	3.6	11.56	0.598
Aberdeen_09	13.284	23.958	3.114	8.49	0.6391
Aberdeen_09	24.372	28.026	4.068	2.19	0.0899
Aberdeen_09	29.034	34.299	6.273	0.33	0.0114
Aberdeen_09	25.038	26.667	7.632	6.5	0.2596
Aberdeen_09	13.968	20.178	6.489	14.97	1.0717
Aberdeen_09	13.158	19.503	0.675	10	0.76
Aberdeen_09	24.318	21.645	2.142	2.62	0.1077
Aberdeen_09	24.93	23.247	1.602	1.5	0.0602
Aberdeen_09	9.792	21.762	1.485	5.67	0.579
Aberdeen_09	10.638	20.025	1.737	6.22	0.5847
Aberdeen_09	22.104	23.634	3.609	2.57	0.1163
Aberdeen_09	14.886	23.013	0.621	4.09	0.2748
Aberdeen_09	16.056	22.896	0.117	4.59	0.2859
Aberdeen_09	12.834	21.969	0.927	2.52	0.1964
Aberdeen_09	23.85	25.947	3.978	1.52	0.0637
Aberdeen_09	14.292	24.174	1.773	7.31	0.5115
Aberdeen_09	22.374	24.957	0.783	2.49	0.1113
Aberdeen_09	32.94	28.764	3.807	1.01	0.0307
Aberdeen_09	16.974	23.445	5.319	7.13	0.4201
Aberdeen_09	21.78	23.076	0.369	6.37	0.2925
Aberdeen_09	28.116	20.844	2.232	0.02	7e-04
Aberdeen_09	36.774	27.297	6.453	0.15	0.0041
Aberdeen_09	31.95	36.945	9.648	0	0
Aberdeen_09	30.42	38.16	1.215	0.05	0.0016
Aberdeen_09	26.928	30.636	7.524	2.33	0.0865
Aberdeen_09	31.734	28.989	1.647	0	0
Aberdeen_09	32.148	35.01	6.021	0	0
Aberdeen_09	35.208	39.15	4.14	0	0
Aberdeen_09	31.086	41.085	1.935	0.27	0.0087
Aberdeen_09	25.632	41.022	0.063	1.19	0.0464
Aberdeen_09	25.938	39.951	1.071	2.08	0.0802
Aberdeen_09	21.42	34.452	5.499	5.01	0.2339
Aberdeen_09	19.944	35.154	0.702	3.03	0.1519
Aberdeen_09	29.07	38.619	3.465	0.8	0.0275
Aberdeen_09	26.154	37.413	1.206	0	0
Aberdeen_09	27.918	36.531	0.882	0	0
Aberdeen_09	23.382	29.169	7.362	0	0
Aberdeen_09	31.176	30.762	1.593	0.02	6e-04
Aberdeen_09	35.082	35.217	4.455	0.01	3e-04
Aberdeen_09	26.91	40.743	5.526	0	0
Aberdeen_09	28.908	42.534	1.791	0.43	0.0149
Aberdeen_09	23.166	28.611	13.923	0.07	0.003
Aberdeen_09	30.888	28.674	0.063	0.01	3e-04
Aberdeen_09	31.788	36.522	7.848	0	0
Aberdeen_09	28.926	43.443	6.921	0.02	7e-04
Aberdeen_09	31.194	44.037	0.594	0.05	0.0016
Aberdeen_09	32.184	46.944	2.907	0.02	6e-04
Aberdeen_09	29.286	44.271	2.673	0.18	0.0061
Aberdeen_09	29.376	38.628	5.643	0.18	0.0061
Aberdeen_09	32.454	41.967	3.339	0.02	6e-04
Aberdeen_09	29.322	45.963	3.996	0	0
Aberdeen_09	33.75	46.593	0.63	0	0
Aberdeen_09	24.228	45.378	1.215	0.27	0.0111
Aberdeen_09	26.802	45.207	0.171	0.57	0.0213
Aberdeen_09	28.962	45.117	0.09	0.79	0.0273
Aberdeen_09	23.616	38.952	6.165	0.07	0.003
Aberdeen_09	27.486	37.215	1.737	0.13	0.0047
Aberdeen_09	22.464	35.388	1.827	0.13	0.0058
Aberdeen_09	28.71	35.703	0.315	0.03	0.001
Aberdeen_09	31.248	37.782	2.079	0.03	0.001
Aberdeen_09	30.51	41.067	3.285	0	0
Aberdeen_09	30.456	44.136	3.069	0.18	0.0059
Aberdeen_09	28.764	45.468	1.332	0.14	0.0049
Aberdeen_09	30.564	43.686	1.782	0.06	0.002
Aberdeen_09	30.294	42.489	1.197	0.69	0.0228
Aberdeen_09	36.81	37.989	4.5	0.5	0.0136
Aberdeen_09	23.994	28.179	9.81	0.7	0.0292
Aberdeen_09	13.86	20.412	7.767	1.8	0.1299
Aberdeen_09	29.052	27.27	6.858	0.05	0.0017
Aberdeen_09	30.798	33.417	6.147	0	0
