env_code	DTR	GDD	dGDD	PR	PRDTR
Ashton_13	28.422	8.946	0	0.01	4e-04
Ashton_13	19.908	8.073	0.873	0.56	0.0281
Ashton_13	17.838	8.775	0.702	0.94	0.0527
Ashton_13	29.898	13.311	4.536	0.81	0.0271
Ashton_13	32.886	15.894	2.583	0.13	0.004
Ashton_13	23.94	18.918	3.024	0.61	0.0255
Ashton_13	29.79	15.831	3.087	0.17	0.0057
Ashton_13	25.92	18.342	2.511	0.4	0.0154
Ashton_13	27.576	16.92	1.422	0.27	0.0098
Ashton_13	29.268	18.594	1.674	0.06	0.0021
Ashton_13	23.148	24.696	6.102	0.27	0.0117
Ashton_13	26.82	26.316	1.62	0.02	7e-04
Ashton_13	26.28	21.834	4.482	0.02	8e-04
Ashton_13	26.568	20.07	1.764	0.23	0.0087
Ashton_13	15.552	14.49	5.58	3	0.1929
Ashton_13	10.314	12.699	1.791	6.93	0.6719
Ashton_13	11.664	10.926	1.773	9.54	0.8179
Ashton_13	13.122	8.127	2.799	7.28	0.5548
Ashton_13	24.714	11.871	3.744	1.62	0.0655
Ashton_13	29.268	14.004	2.133	1.12	0.0383
Ashton_13	24.21	15.633	1.629	1.14	0.0471
Ashton_13	23.634	11.655	3.978	1.11	0.047
Ashton_13	24.822	11.151	0.504	0.08	0.0032
Ashton_13	25.974	12.213	1.062	0.88	0.0339
Ashton_13	20.97	15.057	2.844	0.6	0.0286
Ashton_13	22.662	12.141	2.916	1.37	0.0605
Ashton_13	17.946	9.999	2.142	3.02	0.1683
Ashton_13	13.446	10.575	0.576	6.56	0.4879
Ashton_13	17.478	9.369	1.206	3.47	0.1985
Ashton_13	26.874	11.025	1.656	0.6	0.0223
Ashton_13	31.176	14.67	3.645	0.07	0.0022
Ashton_13	28.62	21.42	6.75	0.75	0.0262
Ashton_13	21.996	13.464	7.956	0.38	0.0173
Ashton_13	25.074	14.139	0.675	0.07	0.0028
Ashton_13	30.312	17.964	3.825	0.39	0.0129
Ashton_13	26.244	21.348	3.384	0.22	0.0084
Ashton_13	22.932	25.902	4.554	0.43	0.0188
Ashton_13	30.06	22.41	3.492	0.08	0.0027
Ashton_13	32.13	26.199	3.789	0.16	0.005
Ashton_13	26.118	31.581	5.382	0.43	0.0165
Ashton_13	22.68	25.398	6.183	0.67	0.0295
Ashton_13	18.918	26.271	0.873	3.06	0.1618
Ashton_13	27.828	22.068	4.203	2.88	0.1035
Ashton_13	18.504	13.752	8.316	1.64	0.0886
Ashton_13	33.966	17.307	3.555	0	0
