env_code	DTR	GDD	dGDD	PR	PRDTR
Aberdeen_05	30.726	19.863	0	0.54	0.0176
Aberdeen_05	20.394	8.127	11.736	2.69	0.1319
Aberdeen_05	21.438	8.118	0.009	0.54	0.0252
Aberdeen_05	23.256	8.523	0.405	0.18	0.0077
Aberdeen_05	29.7	12.285	3.762	1.03	0.0347
Aberdeen_05	31.194	15.777	3.492	0.03	0.001
Aberdeen_05	38.934	17.775	1.998	0.74	0.019
Aberdeen_05	22.05	6.795	10.98	0.09	0.0041
Aberdeen_05	28.134	11.439	4.644	0	0
Aberdeen_05	35.406	16.947	5.508	0.02	6e-04
Aberdeen_05	32.67	19.071	2.124	0.36	0.011
Aberdeen_05	12.024	4.878	14.193	3.62	0.3011
Aberdeen_05	25.218	8.901	4.023	11.42	0.4529
Aberdeen_05	10.044	4.644	4.257	8.29	0.8254
Aberdeen_05	22.068	10.089	5.445	1.91	0.0866
Aberdeen_05	34.434	15.597	5.508	0.01	3e-04
Aberdeen_05	27.216	19.404	3.807	0.69	0.0254
Aberdeen_05	19.188	18.162	1.242	4.02	0.2095
Aberdeen_05	27.306	17.775	0.387	0.59	0.0216
Aberdeen_05	29.682	18.909	1.134	0.04	0.0013
Aberdeen_05	23.634	16.299	2.61	9.31	0.3939
Aberdeen_05	21.996	9.981	6.318	5.98	0.2719
Aberdeen_05	26.586	9.513	0.468	0.45	0.0169
Aberdeen_05	22.842	10.368	0.855	0.74	0.0324
Aberdeen_05	31.356	13.572	3.204	0.17	0.0054
Aberdeen_05	32.94	16.002	2.43	0.43	0.0131
Aberdeen_05	18.126	17.685	1.683	1.43	0.0789
Aberdeen_05	23.742	19.611	1.926	2.49	0.1049
Aberdeen_05	20.502	21.465	1.854	5.88	0.2868
Aberdeen_05	21.528	21.114	0.351	3.98	0.1849
Aberdeen_05	16.344	15.894	5.22	4.14	0.2533
Aberdeen_05	25.776	17.316	1.422	5.75	0.2231
Aberdeen_05	24.336	16.65	0.666	7.03	0.2889
Aberdeen_05	18.738	11.421	5.229	7.25	0.3869
Aberdeen_05	17.46	12.6	1.179	9.16	0.5246
Aberdeen_05	15.48	11.34	1.26	5.38	0.3475
Aberdeen_05	31.842	18.909	7.569	0.21	0.0066
Aberdeen_05	26.586	24.831	5.922	0.12	0.0045
Aberdeen_05	26.244	25.416	0.585	2.6	0.0991
Aberdeen_05	32.598	23.049	2.367	20.48	0.6283
Aberdeen_05	18.99	14.661	8.388	1.66	0.0874
Aberdeen_05	25.272	21.024	6.363	3.05	0.1207
Aberdeen_05	19.998	26.217	5.193	1.27	0.0635
Aberdeen_05	30.69	29.295	3.078	0.84	0.0274
Aberdeen_05	28.62	21.528	7.767	0	0
Aberdeen_05	33.552	29.214	7.686	0.03	9e-04
Aberdeen_05	25.65	23.445	5.769	0.05	0.0019
Aberdeen_05	26.874	20.169	3.276	0	0
Aberdeen_05	31.5	18.36	1.809	0	0
Aberdeen_05	33.93	22.599	4.239	0	0
Aberdeen_05	37.638	26.289	3.69	0	0
Aberdeen_05	29.016	32.886	6.597	0.15	0.0052
Aberdeen_05	19.422	27.063	5.823	9	0.4634
Aberdeen_05	24.156	24.75	2.313	1.01	0.0418
Aberdeen_05	25.308	25.794	1.044	5.23	0.2067
Aberdeen_05	18.504	14.976	10.818	8.89	0.4804
Aberdeen_05	24.12	14.67	0.306	0.5	0.0207
Aberdeen_05	24.606	17.361	2.691	0.45	0.0183
Aberdeen_05	24.138	24.093	6.732	0.68	0.0282
Aberdeen_05	31.896	28.422	4.329	8.3	0.2602
Aberdeen_05	13.59	15.291	13.131	5.12	0.3767
Aberdeen_05	12.51	10.071	5.22	5.89	0.4708
Aberdeen_05	17.172	12.06	1.989	1.32	0.0769
Aberdeen_05	29.25	16.893	4.833	0.17	0.0058
Aberdeen_05	28.134	22.293	5.4	0.13	0.0046
Aberdeen_05	14.616	21.402	0.891	4.22	0.2887
Aberdeen_05	21.744	16.524	4.878	1.13	0.052
Aberdeen_05	34.74	19.152	2.628	0	0
Aberdeen_05	34.182	29.133	9.981	0.18	0.0053
Aberdeen_05	23.922	34.839	5.706	0.35	0.0146
Aberdeen_05	27.918	36.513	1.674	0.06	0.0021
Aberdeen_05	29.232	27.81	8.703	0.4	0.0137
Aberdeen_05	29.052	24.714	3.096	0.07	0.0024
Aberdeen_05	35.388	30.33	5.616	0	0
Aberdeen_05	35.532	37.674	7.344	0.01	3e-04
Aberdeen_05	29.988	41.796	4.122	0.43	0.0143
Aberdeen_05	32.454	41.517	0.279	1.35	0.0416
Aberdeen_05	28.818	37.989	3.528	0.86	0.0298
Aberdeen_05	30.474	38.673	0.684	0.1	0.0033
Aberdeen_05	29.826	36.567	2.106	0.23	0.0077
Aberdeen_05	18.918	29.223	7.344	0.99	0.0523
Aberdeen_05	28.656	31.05	1.827	0.27	0.0094
Aberdeen_05	20.286	25.893	5.157	0.82	0.0404
Aberdeen_05	29.628	26.028	0.135	0.05	0.0017
Aberdeen_05	30.24	33.318	7.29	0.01	3e-04
Aberdeen_05	32.094	39.429	6.111	0.04	0.0012
Aberdeen_05	28.8	33.966	5.463	0.02	7e-04
Aberdeen_05	31.104	29.394	4.572	0.06	0.0019
Aberdeen_05	29.718	35.091	5.697	0	0
Aberdeen_05	32.958	39.393	4.302	0	0
Aberdeen_05	28.26	46.044	6.651	0.04	0.0014
Aberdeen_05	26.334	45.945	0.099	0.16	0.0061
Aberdeen_05	32.922	44.901	1.044	0.14	0.0043
Aberdeen_05	23.724	39.816	5.085	0.19	0.008
Aberdeen_05	23.634	37.197	2.619	0.37	0.0157
Aberdeen_05	32.49	37.863	0.666	0	0
Aberdeen_05	37.944	44.721	6.858	0.03	8e-04
Aberdeen_05	32.31	48.006	3.285	0.01	3e-04
Aberdeen_05	32.742	42.975	5.031	0.05	0.0015
Aberdeen_05	33.714	47.457	4.482	0.02	6e-04
Aberdeen_05	29.808	46.332	1.125	0.01	3e-04
Aberdeen_05	28.44	35.154	11.178	0.06	0.0021
Aberdeen_05	32.688	39.996	4.842	0.04	0.0012
Aberdeen_05	33.3	46.683	6.687	0	0
Aberdeen_05	28.764	49.599	2.916	0	0
Aberdeen_05	31.05	47.745	1.854	0	0
Aberdeen_05	20.844	47.79	0.045	1.74	0.0835
Aberdeen_05	25.29	43.119	4.671	0	0
Aberdeen_05	32.994	44.235	1.116	0.68	0.0206
Aberdeen_05	26.928	37.476	6.759	0.12	0.0045
Aberdeen_05	29.016	32.67	4.806	0.01	3e-04
Aberdeen_05	31.734	39.519	6.849	0	0
Aberdeen_05	38.7	42.894	3.375	0	0
Aberdeen_05	25.632	44.316	1.422	0.38	0.0148
Aberdeen_05	24.534	42.759	1.557	0.79	0.0322
Aberdeen_05	26.406	43.137	0.378	3.5	0.1325
Aberdeen_05	25.02	43.506	0.369	0.41	0.0164
Aberdeen_05	25.668	41.922	1.584	1.5	0.0584
Aberdeen_05	28.71	39.267	2.655	0.09	0.0031
Aberdeen_05	31.104	40.482	1.215	0	0
Aberdeen_05	31.77	44.055	3.573	0.01	3e-04
Aberdeen_05	31.572	47.241	3.186	0.01	3e-04
Aberdeen_05	32.454	47.313	0.072	0.08	0.0025
Aberdeen_05	23.508	46.512	0.801	0.11	0.0047
Aberdeen_05	26.01	46.881	0.369	0.38	0.0146
Aberdeen_05	27.954	45.225	1.656	0.34	0.0122
Aberdeen_05	28.17	41.427	3.798	0.04	0.0014
Aberdeen_05	30.222	37.827	3.6	0.13	0.0043
Aberdeen_05	27.144	30.87	6.957	0	0
Aberdeen_05	32.166	34.587	3.717	0	0
Aberdeen_05	31.644	39.366	4.779	0.05	0.0016
Aberdeen_05	12.996	27.684	11.682	7.19	0.5532
Aberdeen_05	30.798	34.245	6.561	4.14	0.1344
Aberdeen_05	16.83	31.653	2.592	2	0.1188
Aberdeen_05	30.6	35.082	3.429	0	0
