env_code	DTR	GDD	dGDD	PR	PRDTR
Ashton_08	31.446	30.663	3.285	0.17	0.0054
Ashton_08	30.996	30.366	0.297	0.23	0.0074
Ashton_08	32.112	34.812	4.446	0.17	0.0053
Ashton_08	30.96	36.162	1.35	1.47	0.0475
Ashton_08	27.72	35.802	0.36	1.89	0.0682
Ashton_08	19.188	32.31	3.492	5.35	0.2788
Ashton_08	28.566	33.309	0.999	2.61	0.0914
Ashton_08	26.28	30.942	2.367	0.78	0.0297
Ashton_08	28.116	25.2	5.742	0	0
Ashton_08	31.482	26.883	1.683	0	0
Ashton_08	26.316	28.242	1.359	0.46	0.0175
Ashton_08	26.352	29.016	0.774	0.1	0.0038
Ashton_08	30.6	24.534	4.482	0.14	0.0046
Ashton_08	38.034	27.189	2.655	0	0
Ashton_08	37.998	31.527	4.338	0.33	0.0087
Ashton_08	33.732	31.968	0.441	0.23	0.0068
Ashton_08	32.058	32.229	0.261	0.3	0.0094
Ashton_08	26.442	29.295	2.934	0.17	0.0064
Ashton_08	22.842	27.657	1.638	0.53	0.0232
Ashton_08	32.184	19.26	8.397	0.02	6e-04
Ashton_08	40.662	27.243	7.983	0.15	0.0037
Ashton_08	32.994	34.299	7.056	0.77	0.0233
Ashton_08	33.696	35.37	1.071	0.33	0.0098
Ashton_08	23.058	23.409	11.961	0.31	0.0134
Ashton_08	27.9	22.878	0.531	0.67	0.024
Ashton_08	31.608	24.12	1.242	0.05	0.0016
Ashton_08	32.922	28.035	3.915	0.53	0.0161
Ashton_08	31.806	29.745	1.71	0.35	0.011
Ashton_08	30.402	23.877	5.868	8.14	0.2677
Ashton_08	13.932	10.602	13.275	4.73	0.3395
Ashton_08	25.02	12.168	1.566	0.09	0.0036
Ashton_08	19.242	16.173	4.005	1.26	0.0655
Ashton_08	18.99	11.547	4.626	0.31	0.0163
Ashton_08	27.432	12.429	0.882	2.32	0.0846
Ashton_08	25.164	16.02	3.591	0.87	0.0346
Ashton_08	26.928	17.676	1.656	0.12	0.0045
Ashton_08	36.27	17.613	0.063	0	0
Ashton_08	35.64	23.544	5.931	1.51	0.0424
Ashton_08	27.018	17.757	5.787	1.31	0.0485
Ashton_08	30.816	16.416	1.341	0.16	0.0052
Ashton_08	33.678	17.217	0.801	0.29	0.0086
Ashton_08	26.82	20.718	3.501	0.24	0.0089
Ashton_08	33.102	21.465	0.747	0.02	6e-04
Ashton_08	33.678	24.669	3.204	0.31	0.0092
Ashton_08	33.678	25.479	0.81	0.2	0.0059
Ashton_08	33.66	28.044	2.565	0.01	3e-04
Ashton_08	33.93	25.983	2.061	0.09	0.0027
Ashton_08	33.606	25.281	0.702	0.16	0.0048
Ashton_08	22.338	21.591	3.69	8.28	0.3707
Ashton_08	19.548	15.66	5.931	1.97	0.1008
Ashton_08	16.56	10.296	5.364	1.71	0.1033
Ashton_08	28.332	11.664	1.368	0.18	0.0064
Ashton_08	34.614	17.217	5.553	0.13	0.0038
Ashton_08	30.87	20.457	3.24	0.9	0.0292
Ashton_08	27.9	21.06	0.603	0	0
Ashton_08	31.734	21.555	0.495	0.33	0.0104
Ashton_08	33.3	22.446	0.891	0.58	0.0174
Ashton_08	36.612	23.598	1.152	0.03	8e-04
Ashton_08	34.686	26.505	2.907	0.06	0.0017
Ashton_08	29.592	27.252	0.747	0	0
Ashton_08	28.044	26.064	1.188	0.38	0.0136
Ashton_08	19.962	19.719	6.345	1.07	0.0536
Ashton_08	8.442	12.861	6.858	10.82	1.2817
Ashton_08	13.158	8.307	4.554	5.15	0.3914
Ashton_08	20.34	8.82	0.513	0.68	0.0334
Ashton_08	28.206	12.987	4.167	0.13	0.0046
Ashton_08	20.52	7.839	5.148	0.94	0.0458
Ashton_08	18.144	3.195	4.644	4.75	0.2618
Ashton_08	18.684	3.249	0.054	1.83	0.0979
Ashton_08	13.842	0.081	3.168	5.72	0.4132
Ashton_08	12.618	0	0.081	4.28	0.3392
Ashton_08	20.772	1.377	1.377	0.65	0.0313
Ashton_08	21.114	4.599	3.222	0.95	0.045
Ashton_08	20.628	6.534	1.935	1.39	0.0674
Ashton_08	17.604	6.363	0.171	0.44	0.025
Ashton_08	26.46	11.034	4.671	0	0
Ashton_08	27.288	14.742	3.708	0.25	0.0092
Ashton_08	21.6	12.204	2.538	0.31	0.0144
Ashton_08	27.162	12.87	0.666	0.16	0.0059
Ashton_08	15.228	2.637	10.233	1.61	0.1057
Ashton_08	20.826	4.662	2.025	0.33	0.0158
Ashton_08	23.184	7.272	2.61	0.4	0.0173
Ashton_08	16.128	6.012	1.26	0.41	0.0254
Ashton_08	24.606	9.315	3.303	0.28	0.0114
Ashton_08	27.324	9.396	0.081	0	0
Ashton_08	29.52	13.14	3.744	0	0
Ashton_08	27.936	16.452	3.312	0	0
Ashton_08	24.354	11.7	4.752	0.21	0.0086
Ashton_08	29.016	12.798	1.098	0	0
Ashton_08	27.126	16.119	3.321	1.47	0.0542
Ashton_08	15.876	12.24	3.879	1.96	0.1235
