env_code	DTR	GDD	dGDD	PR	PRDTR
Idaho Falls_05	28.818	11.412	0	0.53	0.0184
Idaho Falls_05	31.014	15.408	3.996	0.1	0.0032
Idaho Falls_05	36.342	17.64	2.232	0.88	0.0242
Idaho Falls_05	21.204	6.651	10.989	0.52	0.0245
Idaho Falls_05	27.324	10.071	3.42	0	0
Idaho Falls_05	35.28	16.515	6.444	0.08	0.0023
Idaho Falls_05	30.618	18.279	1.764	0.48	0.0157
Idaho Falls_05	13.338	5.544	12.735	5.21	0.3906
Idaho Falls_05	27.144	10.062	4.518	8.07	0.2973
Idaho Falls_05	10.35	4.545	5.517	9.17	0.886
Idaho Falls_05	21.096	9.207	4.662	0.86	0.0408
Idaho Falls_05	34.02	15.102	5.895	0.01	3e-04
Idaho Falls_05	27.522	18.459	3.357	0.33	0.012
Idaho Falls_05	21.294	19.413	0.954	0.82	0.0385
Idaho Falls_05	30.15	16.389	3.024	0.1	0.0033
Idaho Falls_05	28.386	18.405	2.016	0.13	0.0046
Idaho Falls_05	23.652	14.382	4.023	7.75	0.3277
Idaho Falls_05	24.228	9.414	4.968	4.73	0.1952
Idaho Falls_05	26.298	8.649	0.765	0.64	0.0243
Idaho Falls_05	21.204	9.576	0.927	0.56	0.0264
Idaho Falls_05	30.42	12.636	3.06	0.12	0.0039
Idaho Falls_05	32.112	14.841	2.205	0.39	0.0121
Idaho Falls_05	17.784	15.012	0.171	2.67	0.1501
Idaho Falls_05	25.992	17.964	2.952	2.65	0.102
Idaho Falls_05	20.43	18.837	0.873	4.24	0.2075
Idaho Falls_05	21.726	20.547	1.71	2.75	0.1266
Idaho Falls_05	15.444	16.74	3.807	7.62	0.4934
Idaho Falls_05	24.768	16.758	0.018	1.65	0.0666
Idaho Falls_05	23.202	17.163	0.405	8.34	0.3595
Idaho Falls_05	20.358	12.537	4.626	10.36	0.5089
Idaho Falls_05	17.946	13.869	1.332	6.92	0.3856
Idaho Falls_05	14.616	10.494	3.375	5.82	0.3982
Idaho Falls_05	30.636	17.19	6.696	0.43	0.014
Idaho Falls_05	26.208	23.328	6.138	0.11	0.0042
