env_code	DTR	GDD	dGDD	PR	PRDTR
Aberdeen_12	29.412	19.656	6.309	2.47	0.084
Aberdeen_12	17.172	15.804	3.852	12.67	0.7378
Aberdeen_12	11.502	11.781	4.023	12.09	1.0511
Aberdeen_12	31.158	18.675	6.894	0	0
Aberdeen_12	32.742	27.459	8.784	0	0
Aberdeen_12	24.714	26.037	1.422	0.01	4e-04
Aberdeen_12	30.564	29.574	3.537	0	0
Aberdeen_12	30.006	35.073	5.499	0	0
Aberdeen_12	27.342	39.339	4.266	0.19	0.0069
Aberdeen_12	30.024	37.818	1.521	0.02	7e-04
Aberdeen_12	34.668	40.032	2.214	0	0
Aberdeen_12	25.362	19.125	20.907	3.4	0.1341
Aberdeen_12	25.56	14.67	4.455	0.03	0.0012
Aberdeen_12	33.66	23.22	8.55	0.07	0.0021
Aberdeen_12	31.212	27.486	4.266	0.6	0.0192
Aberdeen_12	16.848	13.626	13.86	0.87	0.0516
Aberdeen_12	28.674	16.101	2.475	0.02	7e-04
Aberdeen_12	30.114	25.497	9.396	0	0
Aberdeen_12	28.206	33.993	8.496	0	0
Aberdeen_12	26.028	29.808	4.185	0	0
Aberdeen_12	32.364	28.692	1.116	0	0
Aberdeen_12	21.87	29.421	0.729	0.02	9e-04
Aberdeen_12	34.776	33.93	4.509	0	0
Aberdeen_12	33.732	38.844	4.914	0.01	3e-04
Aberdeen_12	30.51	30.699	8.145	0.02	7e-04
Aberdeen_12	25.002	20.907	9.792	0.1	0.004
Aberdeen_12	33.498	24.417	3.51	0.03	9e-04
Aberdeen_12	40.248	33.462	9.045	0	0
Aberdeen_12	33.426	39.411	5.949	0	0
Aberdeen_12	36.054	39.015	0.396	0.03	8e-04
Aberdeen_12	35.118	41.985	2.97	0	0
Aberdeen_12	33.3	42.822	0.837	0.02	6e-04
Aberdeen_12	26.73	28.917	13.905	0.12	0.0045
Aberdeen_12	37.962	31.203	2.286	0.01	3e-04
Aberdeen_12	38.988	39.204	8.001	0	0
Aberdeen_12	31.212	42.876	3.672	0	0
Aberdeen_12	34.704	43.65	0.774	0	0
Aberdeen_12	29.916	40.59	3.06	0	0
Aberdeen_12	33.228	41.886	1.296	0	0
Aberdeen_12	26.136	39.942	1.944	0	0
Aberdeen_12	36.648	39.348	0.594	0	0
Aberdeen_12	12.366	33.507	5.841	2.05	0.1658
Aberdeen_12	32.616	38.52	5.013	0.15	0.0046
Aberdeen_12	32.13	43.065	4.545	1.03	0.0321
Aberdeen_12	30.348	45.702	2.637	0.76	0.025
Aberdeen_12	34.11	46.143	0.441	1.03	0.0302
Aberdeen_12	34.056	47.61	1.467	0.69	0.0203
Aberdeen_12	25.956	46.224	1.386	0.15	0.0058
Aberdeen_12	37.782	45.702	0.522	0.04	0.0011
Aberdeen_12	12.708	41.4	4.302	0.94	0.074
Aberdeen_12	18.828	36	5.4	7.67	0.4074
Aberdeen_12	28.566	37.791	1.791	0.34	0.0119
Aberdeen_12	19.746	37.809	0.018	5.53	0.2801
Aberdeen_12	28.818	39.915	2.106	0.02	7e-04
Aberdeen_12	31.68	40.716	0.801	0	0
Aberdeen_12	32.868	43.596	2.88	0.1	0.003
Aberdeen_12	28.332	46.512	2.916	0	0
Aberdeen_12	28.656	47.142	0.63	0.32	0.0112
Aberdeen_12	23.454	45.333	1.809	1.49	0.0635
Aberdeen_12	20.034	42.129	3.204	0.23	0.0115
Aberdeen_12	20.7	42.39	0.261	0.45	0.0217
Aberdeen_12	30.222	42.435	0.045	0.01	3e-04
Aberdeen_12	34.11	45.972	3.537	0.14	0.0041
Aberdeen_12	28.44	47.52	1.548	0.12	0.0042
Aberdeen_12	32.904	45.414	2.106	0.01	3e-04
Aberdeen_12	33.984	45.63	0.216	0.01	3e-04
Aberdeen_12	34.398	46.35	0.72	0.01	3e-04
Aberdeen_12	28.656	46.242	0.108	0.31	0.0108
Aberdeen_12	29.574	45.585	0.657	0.73	0.0247
Aberdeen_12	29.556	42.408	3.177	0.03	0.001
Aberdeen_12	28.818	38.241	4.167	0	0
Aberdeen_12	35.172	38.682	0.441	0	0
Aberdeen_12	35.694	44.865	6.183	0.03	8e-04
Aberdeen_12	27.828	45.252	0.387	0.3	0.0108
Aberdeen_12	34.506	45.747	0.495	0	0
Aberdeen_12	34.272	47.025	1.278	0	0
Aberdeen_12	25.092	50.724	3.699	0	0
Aberdeen_12	26.55	42.489	8.235	3.78	0.1424
Aberdeen_12	27.9	41.886	0.603	0.02	7e-04
Aberdeen_12	34.02	42.714	0.828	0.01	3e-04
Aberdeen_12	27.522	44.289	1.575	0.18	0.0065
Aberdeen_12	33.642	43.587	0.702	0.02	6e-04
Aberdeen_12	28.602	44.775	1.188	0.09	0.0031
Aberdeen_12	34.11	39.807	4.968	0.02	6e-04
Aberdeen_12	32.832	41.076	1.269	0.04	0.0012
Aberdeen_12	29.718	42.921	1.845	0	0
Aberdeen_12	17.46	38.628	4.293	0.04	0.0023
Aberdeen_12	27.486	38.835	0.207	0.02	7e-04
Aberdeen_12	31.806	42.849	4.014	0.5	0.0157
Aberdeen_12	26.91	42.777	0.072	0.02	7e-04
Aberdeen_12	29.844	41.49	1.287	0	0
Aberdeen_12	28.386	35.343	6.147	0	0
Aberdeen_12	36.648	35.19	0.153	0.02	5e-04
Aberdeen_12	32.328	41.04	5.85	0.96	0.0297
Aberdeen_12	29.79	43.731	2.691	0	0
Aberdeen_12	31.662	44.253	0.522	0.05	0.0016
Aberdeen_12	28.134	38.061	6.192	0	0
Aberdeen_12	29.25	39.717	1.656	0.09	0.0031
Aberdeen_12	19.8	36.666	3.051	6.82	0.3444
Aberdeen_12	23.508	35.622	1.044	3.16	0.1344
