env_code	DTR	GDD	dGDD	PR	PRDTR
Aberdeen_13	27.612	43.794	0.189	1.52	0.055
Aberdeen_13	32.76	43.326	0.468	0.48	0.0147
Aberdeen_13	29.718	44.181	0.855	0.96	0.0323
Aberdeen_13	29.664	46.44	2.259	0	0
Aberdeen_13	34.308	47.331	0.891	0	0
Aberdeen_13	17.496	38.862	8.469	0.18	0.0103
Aberdeen_13	29.898	40.347	1.485	0	0
Aberdeen_13	27.324	40.32	0.027	0.9	0.0329
Aberdeen_13	31.896	43.074	2.754	1.57	0.0492
Aberdeen_13	34.002	46.161	3.087	0.09	0.0026
Aberdeen_13	24.876	46.728	0.567	1.71	0.0687
Aberdeen_13	27.684	45.756	0.972	0.39	0.0141
Aberdeen_13	27.864	47.196	1.44	0	0
Aberdeen_13	33.174	46.791	0.405	0.01	3e-04
Aberdeen_13	34.074	46.098	0.693	0	0
Aberdeen_13	32.472	45.792	0.306	0	0
Aberdeen_13	35.028	45.558	0.234	0.01	3e-04
Aberdeen_13	34.056	43.02	2.538	0	0
Aberdeen_13	23.418	43.155	0.135	0.02	9e-04
Aberdeen_13	30.474	45.135	1.98	0.01	3e-04
Aberdeen_13	31.986	45.585	0.45	0	0
Aberdeen_13	18.198	41.517	4.068	0.36	0.0198
Aberdeen_13	28.278	40.833	0.684	0.27	0.0095
Aberdeen_13	22.914	39.699	1.134	3.81	0.1663
Aberdeen_13	31.158	42.579	2.88	0.09	0.0029
Aberdeen_13	30.33	45.963	3.384	0.14	0.0046
Aberdeen_13	31.428	44.838	1.125	0.03	0.001
Aberdeen_13	28.17	36.639	8.199	0	0
Aberdeen_13	32.634	39.087	2.448	0	0
Aberdeen_13	30.528	44.046	4.959	0	0
Aberdeen_13	32.346	45.189	1.143	0.07	0.0022
Aberdeen_13	29.934	43.983	1.206	0	0
Aberdeen_13	31.176	42.498	1.485	0.01	3e-04
Aberdeen_13	26.352	42.264	0.234	0.51	0.0194
Aberdeen_13	32.742	41.049	1.215	0.03	9e-04
Aberdeen_13	29.844	42.408	1.359	0.02	7e-04
Aberdeen_13	30.06	42.048	0.36	0.02	7e-04
Aberdeen_13	31.248	43.308	1.26	0.05	0.0016
Aberdeen_13	31.59	42.651	0.657	0.03	9e-04
Aberdeen_13	35.406	42.255	0.396	0.07	0.002
Aberdeen_13	31.77	47.187	4.932	0	0
Aberdeen_13	34.56	45.783	1.404	0	0
Aberdeen_13	31.482	47.637	1.854	0	0
Aberdeen_13	30.366	46.845	0.792	0.01	3e-04
Aberdeen_13	31.14	46.008	0.837	0	0
Aberdeen_13	17.514	44.307	1.701	0.99	0.0565
Aberdeen_13	17.586	40.257	4.05	1.79	0.1018
Aberdeen_13	23.796	40.752	0.495	0.41	0.0172
Aberdeen_13	16.164	38.466	2.286	3.89	0.2407
Aberdeen_13	27.054	38.169	0.297	1.02	0.0377
Aberdeen_13	24.588	40.806	2.637	0.87	0.0354
Aberdeen_13	22.032	38.52	2.286	0.08	0.0036
Aberdeen_13	22.032	37.8	0.72	0.07	0.0032
Aberdeen_13	21.438	40.149	2.349	4.14	0.1931
Aberdeen_13	26.136	43.83	3.681	0.08	0.0031
Aberdeen_13	26.352	44.838	1.008	0	0
Aberdeen_13	28.764	41.76	3.078	0.13	0.0045
Aberdeen_13	33.84	41.238	0.522	0.03	9e-04
