env_code	DTR	GDD	dGDD	PR	PRDTR
Soda Springs_10	26.982	33.057	3.069	1.32	0.0489
Soda Springs_10	28.134	30.231	2.826	9.67	0.3437
Soda Springs_10	22.968	22.59	7.641	0.15	0.0065
Soda Springs_10	12.51	14.823	7.767	4.97	0.3973
Soda Springs_10	26.316	18.126	3.303	0.37	0.0141
Soda Springs_10	22.752	21.996	3.87	0.52	0.0229
Soda Springs_10	33.354	21.501	0.495	0	0
Soda Springs_10	38.466	27.675	6.174	0	0
Soda Springs_10	32.112	33.39	5.715	0.05	0.0016
Soda Springs_10	26.208	17.838	15.552	0.03	0.0011
Soda Springs_10	29.556	13.986	3.852	0.01	3e-04
Soda Springs_10	39.78	21.924	7.938	0	0
Soda Springs_10	26.586	28.413	6.489	0.26	0.0098
Soda Springs_10	16.902	14.841	13.572	5.84	0.3455
Soda Springs_10	21.024	13.608	1.233	1.68	0.0799
Soda Springs_10	34.02	17.136	3.528	0	0
Soda Springs_10	37.926	23.967	6.831	0.06	0.0016
Soda Springs_10	35.334	27.603	3.636	0.13	0.0037
Soda Springs_10	26.784	29.502	1.899	0.05	0.0019
Soda Springs_10	25.38	26.946	2.556	0	0
Soda Springs_10	31.896	27.342	0.396	0.07	0.0022
Soda Springs_10	32.184	30.924	3.582	0	0
Soda Springs_10	31.752	29.808	1.116	0.02	6e-04
Soda Springs_10	32.904	30.888	1.08	0.07	0.0021
Soda Springs_10	23.562	20.547	10.341	0.04	0.0017
Soda Springs_10	34.686	22.437	1.89	0.14	0.004
Soda Springs_10	27.432	25.308	2.871	0.63	0.023
Soda Springs_10	27.306	19.377	5.931	0	0
Soda Springs_10	32.76	22.392	3.015	0.01	3e-04
Soda Springs_10	34.992	28.188	5.796	0	0
Soda Springs_10	35.73	30.087	1.899	0.08	0.0022
Soda Springs_10	27	33.984	3.897	0	0
Soda Springs_10	31.23	33.165	0.819	0.02	6e-04
Soda Springs_10	30.708	30.942	2.223	0	0
Soda Springs_10	35.37	28.305	2.637	0	0
Soda Springs_10	35.694	30.879	2.574	0	0
Soda Springs_10	28.494	34.335	3.456	0	0
Soda Springs_10	31.374	29.871	4.464	0.16	0.0051
Soda Springs_10	15.966	22.761	7.11	2.75	0.1722
Soda Springs_10	22.32	23.148	0.387	0.45	0.0202
Soda Springs_10	18.396	22.95	0.198	0.58	0.0315
Soda Springs_10	20.484	17.64	5.31	3.75	0.1831
Soda Springs_10	14.778	12.177	5.463	4.37	0.2957
Soda Springs_10	22.194	14.031	1.854	0.89	0.0401
Soda Springs_10	22.464	19.062	5.031	0.09	0.004
Soda Springs_10	22.014	15.561	3.501	0.97	0.0441
Soda Springs_10	25.308	12.96	2.601	0	0
Soda Springs_10	29.934	14.787	1.827	0.01	3e-04
Soda Springs_10	30.996	18.522	3.735	0	0
Soda Springs_10	27.54	19.62	1.098	0.05	0.0018
Soda Springs_10	24.516	21.492	1.872	0.01	4e-04
Soda Springs_10	19.782	19.971	1.521	0.01	5e-04
Soda Springs_10	23.184	18.054	1.917	0	0
Soda Springs_10	22.824	16.128	1.926	0	0
Soda Springs_10	30.078	16.947	0.819	0	0
Soda Springs_10	27.54	18.288	1.341	0	0
Soda Springs_10	15.3	13.086	5.202	0.07	0.0046
Soda Springs_10	16.074	10.899	2.187	0.55	0.0342
Soda Springs_10	10.368	7.47	3.429	27.58	2.6601
Soda Springs_10	10.17	2.223	5.247	3.91	0.3845
Soda Springs_10	12.114	0.54	1.683	4.94	0.4078
Soda Springs_10	17.46	1.899	1.359	0.22	0.0126
Soda Springs_10	27.648	6.903	5.004	0.27	0.0098
Soda Springs_10	23.328	10.359	3.456	0.07	0.003
