env_code	DTR	GDD	dGDD	PR	PRDTR
Aberdeen_11	30.744	41.652	3.528	0	0
Aberdeen_11	25.848	43.542	1.89	0.41	0.0159
Aberdeen_11	21.042	41.175	2.367	1	0.0475
Aberdeen_11	18.936	39.114	2.061	11.27	0.5952
Aberdeen_11	25.956	37.89	1.224	1.09	0.042
Aberdeen_11	26.694	39.213	1.323	1.39	0.0521
Aberdeen_11	27.954	40.671	1.458	1.22	0.0436
Aberdeen_11	29.304	37.8	2.871	1.38	0.0471
Aberdeen_11	32.256	40.122	2.322	0.63	0.0195
Aberdeen_11	24.786	40.923	0.801	0.63	0.0254
Aberdeen_11	27.792	41.274	0.351	0.27	0.0097
Aberdeen_11	29.394	37.287	3.987	0.25	0.0085
Aberdeen_11	32.778	37.809	0.522	0.03	9e-04
Aberdeen_11	28.53	37.251	0.558	0.02	7e-04
Aberdeen_11	32.958	35.469	1.782	0.04	0.0012
Aberdeen_11	37.764	40.338	4.869	0.04	0.0011
Aberdeen_11	30.978	40.815	0.477	0.01	3e-04
Aberdeen_11	26.568	35.586	5.229	0.18	0.0068
Aberdeen_11	33.804	33.426	2.16	0	0
Aberdeen_11	34.614	40.383	6.957	0	0
Aberdeen_11	31.158	41.175	0.792	0.01	3e-04
Aberdeen_11	31.662	38.691	2.484	0.02	6e-04
Aberdeen_11	33.768	42.264	3.573	0.05	0.0015
Aberdeen_11	30.798	43.533	1.269	0.57	0.0185
Aberdeen_11	31.338	44.037	0.504	0.01	3e-04
Aberdeen_11	29.556	44.172	0.135	0.02	7e-04
Aberdeen_11	31.896	46.692	2.52	0	0
Aberdeen_11	31.788	46.818	0.126	0.04	0.0013
Aberdeen_11	30.726	47.88	1.062	0	0
Aberdeen_11	28.548	46.512	1.368	0.27	0.0095
Aberdeen_11	24.858	44.343	2.169	0.99	0.0398
Aberdeen_11	27.432	41.328	3.015	1.83	0.0667
Aberdeen_11	31.176	41.184	0.144	0.03	0.001
Aberdeen_11	30.69	37.503	3.681	0.01	3e-04
Aberdeen_11	25.308	29.304	8.199	0.01	4e-04
Aberdeen_11	32.382	28.071	1.233	0	0
Aberdeen_11	32.724	30.708	2.637	0	0
Aberdeen_11	35.514	33.381	2.673	0.01	3e-04
Aberdeen_11	25.704	36.558	3.177	0.34	0.0132
Aberdeen_11	27.468	36.342	0.216	0.05	0.0018
Aberdeen_11	29.682	33.939	2.403	0.13	0.0044
