env_code	DTR	GDD	dGDD	PR	PRDTR
Soda Springs_13	17.982	6.561	0	0.13	0.0072
Soda Springs_13	18.612	4.833	1.728	0.28	0.015
Soda Springs_13	32.256	12.249	7.416	0	0
Soda Springs_13	28.152	13.464	1.215	0.2	0.0071
Soda Springs_13	20.934	14.553	1.089	0.52	0.0248
Soda Springs_13	31.626	15.453	0.9	0.42	0.0133
Soda Springs_13	30.132	16.758	1.305	2.18	0.0723
Soda Springs_13	15.336	13.878	2.88	4.45	0.2902
Soda Springs_13	28.098	15.291	1.413	1.34	0.0477
Soda Springs_13	31.77	19.647	4.356	0.31	0.0098
Soda Springs_13	31.914	22.257	2.61	0.22	0.0069
Soda Springs_13	34.074	23.283	1.026	0.08	0.0023
Soda Springs_13	23.04	33.606	10.323	0	0
Soda Springs_13	31.158	31.725	1.881	0	0
Soda Springs_13	28.44	27.594	4.131	0.01	4e-04
Soda Springs_13	26.658	29.223	1.629	0.76	0.0285
Soda Springs_13	18.414	21.447	7.776	2.87	0.1559
Soda Springs_13	9.234	15.687	5.76	6.44	0.6974
Soda Springs_13	11.664	11.664	4.023	10.97	0.9405
Soda Springs_13	11.934	7.713	3.951	4.79	0.4014
Soda Springs_13	24.372	15.318	7.605	2.07	0.0849
Soda Springs_13	29.232	17.82	2.502	0.12	0.0041
Soda Springs_13	29.862	17.757	0.063	0.07	0.0023
Soda Springs_13	31.644	15.03	2.727	0.18	0.0057
Soda Springs_13	30.204	14.787	0.243	0.07	0.0023
Soda Springs_13	32.13	19.485	4.698	0.05	0.0016
Soda Springs_13	26.478	21.807	2.322	0.25	0.0094
Soda Springs_13	26.658	16.893	4.914	0.16	0.006
Soda Springs_13	16.254	15.291	1.602	6.02	0.3704
Soda Springs_13	22.14	15.048	0.243	3.84	0.1734
Soda Springs_13	24.642	11.979	3.069	0.55	0.0223
Soda Springs_13	26.802	13.725	1.746	0.08	0.003
Soda Springs_13	35.172	18.396	4.671	0.05	0.0014
Soda Springs_13	36.324	25.47	7.074	0.05	0.0014
Soda Springs_13	26.46	18.81	6.66	0	0
Soda Springs_13	24.588	21.33	2.52	0.04	0.0016
Soda Springs_13	34.686	22.761	1.431	0	0
Soda Springs_13	30.51	28.269	5.508	0.05	0.0016
Soda Springs_13	28.404	31.662	3.393	0.05	0.0018
Soda Springs_13	29.178	28.575	3.087	0	0
Soda Springs_13	31.032	34.416	5.841	0.04	0.0013
Soda Springs_13	27.864	36.342	1.926	0.02	7e-04
Soda Springs_13	27.432	31.248	5.094	0.17	0.0062
Soda Springs_13	23.868	34.758	3.51	1.05	0.044
Soda Springs_13	29.736	29.52	5.238	0.58	0.0195
Soda Springs_13	24.768	17.298	12.222	0.05	0.002
Soda Springs_13	37.71	24.075	6.777	0.07	0.0019
Soda Springs_13	38.448	30.402	6.327	0.17	0.0044
Soda Springs_13	35.838	32.715	2.313	0.02	6e-04
Soda Springs_13	36.756	33.372	0.657	0.02	5e-04
Soda Springs_13	28.998	21.447	11.925	0.23	0.0079
Soda Springs_13	29.988	17.442	4.005	0.01	3e-04
Soda Springs_13	25.812	21.942	4.5	0.03	0.0012
Soda Springs_13	24.786	20.979	0.963	0.06	0.0024
Soda Springs_13	34.758	25.641	4.662	0.01	3e-04
Soda Springs_13	25.092	31.554	5.913	1.45	0.0578
Soda Springs_13	26.046	25.983	5.571	0.4	0.0154
Soda Springs_13	25.38	34.704	8.721	0.06	0.0024
Soda Springs_13	32.274	40.113	5.409	0.01	3e-04
Soda Springs_13	29.574	43.821	3.708	0	0
Soda Springs_13	33.408	41.652	2.169	1.62	0.0485
Soda Springs_13	33.21	41.103	0.549	0.07	0.0021
Soda Springs_13	33.552	41.922	0.819	0.07	0.0021
Soda Springs_13	33.696	42.228	0.306	0.02	6e-04
Soda Springs_13	27.126	42.669	0.441	0.1	0.0037
Soda Springs_13	24.048	41.04	1.629	1.03	0.0428
Soda Springs_13	20.232	37.71	3.33	4.72	0.2333
Soda Springs_13	25.398	36.981	0.729	2.24	0.0882
Soda Springs_13	28.62	36.612	0.369	1.58	0.0552
Soda Springs_13	27.864	37.458	0.846	2.43	0.0872
Soda Springs_13	25.488	41.76	4.302	0	0
Soda Springs_13	33.21	42.165	0.405	0.04	0.0012
Soda Springs_13	21.69	36.999	5.166	0.47	0.0217
Soda Springs_13	25.128	34.542	2.457	0.02	8e-04
Soda Springs_13	24.354	34.155	0.387	4.06	0.1667
Soda Springs_13	32.238	36.261	2.106	1.18	0.0366
Soda Springs_13	34.29	39.699	3.438	0.01	3e-04
Soda Springs_13	27.486	40.185	0.486	0.67	0.0244
Soda Springs_13	25.02	38.178	2.007	1.77	0.0707
Soda Springs_13	27.18	41.616	3.438	0	0
Soda Springs_13	32.796	40.284	1.332	0.03	9e-04
Soda Springs_13	30.078	40.527	0.243	0	0
Soda Springs_13	29.952	40.086	0.441	0.04	0.0013
Soda Springs_13	35.676	38.376	1.71	0.05	0.0014
Soda Springs_13	30.888	39.312	0.936	0.01	3e-04
Soda Springs_13	26.064	35.712	3.6	0.04	0.0015
Soda Springs_13	27.324	39.654	3.942	0.03	0.0011
Soda Springs_13	29.43	40.671	1.017	0.01	3e-04
Soda Springs_13	16.794	34.497	6.174	0.43	0.0256
Soda Springs_13	28.53	34.857	0.36	1.91	0.0669
Soda Springs_13	18.468	29.664	5.193	3.32	0.1798
Soda Springs_13	27.144	36.792	7.128	0.34	0.0125
Soda Springs_13	29.988	39.366	2.574	0.31	0.0103
Soda Springs_13	29.088	39.42	0.054	0.26	0.0089
Soda Springs_13	28.278	32.499	6.921	0	0
Soda Springs_13	32.58	35.154	2.655	0	0
Soda Springs_13	29.304	39.204	4.05	0	0
Soda Springs_13	28.332	41.202	1.998	0.1	0.0035
Soda Springs_13	24.408	39.942	1.26	0	0
Soda Springs_13	30.312	37.206	2.736	0.01	3e-04
Soda Springs_13	29.79	37.485	0.279	0.94	0.0316
Soda Springs_13	29.538	36.801	0.684	0.04	0.0014
Soda Springs_13	30.312	36.324	0.477	0.03	0.001
Soda Springs_13	28.638	36.711	0.387	0.07	0.0024
Soda Springs_13	32.184	36.252	0.459	0.3	0.0093
Soda Springs_13	31.248	37.008	0.756	0.42	0.0134
Soda Springs_13	32.4	37.368	0.36	0.14	0.0043
Soda Springs_13	30.438	41.445	4.077	0	0
Soda Springs_13	36.216	39.438	2.007	0	0
Soda Springs_13	32.436	42.012	2.574	0	0
Soda Springs_13	30.978	40.581	1.431	0	0
Soda Springs_13	28.656	41.832	1.251	0	0
Soda Springs_13	18.414	38.979	2.853	0.84	0.0456
Soda Springs_13	18.054	34.137	4.842	2.37	0.1313
Soda Springs_13	22.032	35.172	1.035	0.24	0.0109
Soda Springs_13	16.038	31.383	3.789	6.82	0.4252
Soda Springs_13	26.352	31.662	0.279	0.93	0.0353
Soda Springs_13	23.76	34.65	2.988	0.85	0.0358
Soda Springs_13	16.632	33.66	0.99	0.54	0.0325
Soda Springs_13	20.79	31.995	1.665	1.15	0.0553
Soda Springs_13	24.03	34.281	2.286	0.73	0.0304
Soda Springs_13	27.252	37.692	3.411	0.24	0.0088
Soda Springs_13	26.46	40.266	2.574	0.59	0.0223
Soda Springs_13	24.822	38.835	1.431	0.15	0.006
Soda Springs_13	36.558	35.685	3.15	0.33	0.009
Soda Springs_13	14.472	33.624	2.061	12.36	0.8541
Soda Springs_13	23.328	33.228	0.396	2.32	0.0995
Soda Springs_13	27.306	34.083	0.855	0.15	0.0055
Soda Springs_13	22.914	37.395	3.312	0.12	0.0052
Soda Springs_13	22.176	37.494	0.099	4.14	0.1867
Soda Springs_13	18.09	32.877	4.617	0.93	0.0514
Soda Springs_13	16.65	26.937	5.94	2.46	0.1477
Soda Springs_13	23.742	26.937	0	0.02	8e-04
Soda Springs_13	26.856	29.88	2.943	0.1	0.0037
Soda Springs_13	20.574	27.621	2.259	4.62	0.2246
Soda Springs_13	22.428	28.926	1.305	5.56	0.2479
Soda Springs_13	22.122	26.649	2.277	2.07	0.0936
Soda Springs_13	14.58	27.594	0.945	2.47	0.1694
Soda Springs_13	22.014	26.811	0.783	2.16	0.0981
Soda Springs_13	29.736	30.834	4.023	0.37	0.0124
Soda Springs_13	20.034	30.069	0.765	7.85	0.3918
Soda Springs_13	18.432	16.686	13.383	0.8	0.0434
Soda Springs_13	28.404	16.164	0.522	0	0
Soda Springs_13	38.07	20.475	4.311	0.07	0.0018
Soda Springs_13	27.882	28.323	7.848	0.23	0.0082
Soda Springs_13	20.7	21.024	7.299	0.14	0.0068
Soda Springs_13	24.3	16.29	4.734	0.05	0.0021
Soda Springs_13	30.132	22.536	6.246	1.5	0.0498
