env_code	DTR	GDD	dGDD	PR	PRDTR
Idaho Falls_13	18.684	7.002	0	3.83	0.205
Idaho Falls_13	19.188	10.062	3.06	4.12	0.2147
Idaho Falls_13	24.912	10.179	0.117	0.25	0.01
Idaho Falls_13	20.178	5.76	4.419	0.96	0.0476
Idaho Falls_13	25.146	6.678	0.918	0.06	0.0024
Idaho Falls_13	28.116	10.611	3.933	0	0
Idaho Falls_13	31.05	14.256	3.645	0.04	0.0013
Idaho Falls_13	32.67	17.037	2.781	0	0
Idaho Falls_13	32.742	22.293	5.256	0	0
Idaho Falls_13	21.87	18.315	3.978	0.07	0.0032
Idaho Falls_13	22.356	13.734	4.581	0.07	0.0031
Idaho Falls_13	18.432	7.632	6.102	0.13	0.0071
Idaho Falls_13	23.508	8.082	0.45	0.14	0.006
Idaho Falls_13	33.318	13.689	5.607	0	0
Idaho Falls_13	26.712	16.11	2.421	0.04	0.0015
Idaho Falls_13	19.386	16.551	0.441	0.52	0.0268
Idaho Falls_13	33.21	19.269	2.718	0.34	0.0102
Idaho Falls_13	32.238	21.555	2.286	1.32	0.0409
Idaho Falls_13	21.402	22.149	0.594	2.7	0.1262
Idaho Falls_13	28.836	22.212	0.063	0.31	0.0108
Idaho Falls_13	27.396	25.596	3.384	0.3	0.011
Idaho Falls_13	30.042	26.973	1.377	0.14	0.0047
Idaho Falls_13	32.148	28.89	1.917	0.02	6e-04
Idaho Falls_13	25.974	37.935	9.045	0	0
Idaho Falls_13	31.626	36.405	1.53	0	0
Idaho Falls_13	26.334	31.707	4.698	0	0
Idaho Falls_13	26.568	31.14	0.567	0.1	0.0038
Idaho Falls_13	16.236	24.048	7.092	1.18	0.0727
Idaho Falls_13	12.654	20.781	3.267	5.84	0.4615
Idaho Falls_13	9.864	15.804	4.977	6.64	0.6732
Idaho Falls_13	14.796	14.328	1.476	4.44	0.3001
Idaho Falls_13	24.12	21.114	6.786	1.05	0.0435
Idaho Falls_13	28.206	22.815	1.701	0.2	0.0071
Idaho Falls_13	23.202	15.525	7.29	0.09	0.0039
Idaho Falls_13	31.194	16.353	0.828	0.23	0.0074
Idaho Falls_13	32.202	17.253	0.9	0.02	6e-04
Idaho Falls_13	29.34	20.934	3.681	0.14	0.0048
Idaho Falls_13	22.338	25.083	4.149	0.41	0.0184
Idaho Falls_13	25.47	20.313	4.77	0.36	0.0141
Idaho Falls_13	15.354	18.135	2.178	4.52	0.2944
Idaho Falls_13	25.092	18.468	0.333	2.4	0.0956
Idaho Falls_13	25.974	17.505	0.963	0.5	0.0193
Idaho Falls_13	29.574	18.801	1.296	0.04	0.0014
Idaho Falls_13	34.434	22.779	3.978	0.01	3e-04
Idaho Falls_13	35.514	30.879	8.1	0.04	0.0011
Idaho Falls_13	26.982	23.535	7.344	0.02	7e-04
Idaho Falls_13	26.496	24.156	0.621	0	0
Idaho Falls_13	34.812	26.946	2.79	0.01	3e-04
Idaho Falls_13	27.99	31.221	4.275	0.07	0.0025
Idaho Falls_13	31.14	36.972	5.751	0.03	0.001
Idaho Falls_13	31.068	34.254	2.718	0	0
Idaho Falls_13	33.39	38.169	3.915	0	0
Idaho Falls_13	30.222	41.139	2.97	0.01	3e-04
Idaho Falls_13	26.46	36.486	4.653	0.01	4e-04
Idaho Falls_13	23.256	36.828	0.342	2.64	0.1135
Idaho Falls_13	28.098	30.303	6.525	0.65	0.0231
Idaho Falls_13	24.912	21.24	9.063	0.1	0.004
Idaho Falls_13	39.528	26.532	5.292	0.02	5e-04
Idaho Falls_13	36.018	35.847	9.315	0.08	0.0022
Idaho Falls_13	35.982	36.783	0.936	0.01	3e-04
Idaho Falls_13	37.44	38.52	1.737	0.02	5e-04
Idaho Falls_13	25.668	23.796	14.724	0.4	0.0156
Idaho Falls_13	28.62	20.052	3.744	0.07	0.0024
Idaho Falls_13	23.184	25.686	5.634	0.03	0.0013
Idaho Falls_13	26.748	23.508	2.178	0.02	7e-04
Idaho Falls_13	34.524	28.386	4.878	0.02	6e-04
Idaho Falls_13	26.55	34.407	6.021	1.11	0.0418
Idaho Falls_13	27.198	30.141	4.266	0.56	0.0206
Idaho Falls_13	28.188	37.44	7.299	0.06	0.0021
Idaho Falls_13	32.742	43.875	6.435	0.01	3e-04
Idaho Falls_13	32.166	46.791	2.916	0	0
Idaho Falls_13	33.066	46.539	0.252	0.88	0.0266
Idaho Falls_13	35.91	44.883	1.656	0	0
Idaho Falls_13	33.804	46.755	1.872	0.09	0.0027
Idaho Falls_13	34.29	46.917	0.162	0.62	0.0181
Idaho Falls_13	28.746	46.971	0.054	0.3	0.0104
Idaho Falls_13	26.856	46.944	0.027	0.46	0.0171
Idaho Falls_13	23.274	43.731	3.213	2.38	0.1023
Idaho Falls_13	28.098	42.219	1.512	2.86	0.1018
Idaho Falls_13	33.012	42.39	0.171	0.89	0.027
Idaho Falls_13	28.188	43.596	1.206	0.93	0.033
Idaho Falls_13	31.986	44.145	0.549	0.01	3e-04
Idaho Falls_13	35.46	46.161	2.016	0	0
Idaho Falls_13	19.224	39.816	6.345	0.36	0.0187
Idaho Falls_13	29.682	39.573	0.243	0.02	7e-04
Idaho Falls_13	28.152	40.212	0.639	0.8	0.0284
Idaho Falls_13	33.318	41.463	1.251	1.68	0.0504
Idaho Falls_13	34.83	44.595	3.132	0.19	0.0055
Idaho Falls_13	27.27	45.837	1.242	1.8	0.066
Idaho Falls_13	29.268	44.622	1.215	0.38	0.013
Idaho Falls_13	29.466	45.495	0.873	0	0
Idaho Falls_13	34.848	44.982	0.513	0.01	3e-04
Idaho Falls_13	35.604	45	0.018	0	0
Idaho Falls_13	33.39	44.775	0.225	0.05	0.0015
Idaho Falls_13	37.494	44.505	0.27	0.1	0.0027
Idaho Falls_13	33.876	42.39	2.115	0.04	0.0012
Idaho Falls_13	27.288	40.95	1.44	0.25	0.0092
Idaho Falls_13	30.366	44.037	3.087	0.02	7e-04
Idaho Falls_13	33.102	44.415	0.378	0	0
Idaho Falls_13	17.244	41.292	3.123	1.01	0.0586
Idaho Falls_13	28.098	39.933	1.359	0.62	0.0221
Idaho Falls_13	25.488	37.962	1.971	3.07	0.1204
Idaho Falls_13	30.978	41.733	3.771	0.26	0.0084
Idaho Falls_13	31.212	44.1	2.367	0.44	0.0141
Idaho Falls_13	31.824	44.064	0.036	0.08	0.0025
Idaho Falls_13	26.928	36.666	7.398	0	0
Idaho Falls_13	32.616	38.34	1.674	0	0
Idaho Falls_13	32.904	41.616	3.276	0.05	0.0015
Idaho Falls_13	34.074	43.227	1.611	0.14	0.0041
Idaho Falls_13	30.042	42.831	0.396	0.02	7e-04
Idaho Falls_13	32.544	40.428	2.403	0.09	0.0028
Idaho Falls_13	28.674	43.299	2.871	0.75	0.0262
Idaho Falls_13	30.924	41.742	1.557	0.18	0.0058
Idaho Falls_13	29.808	42.372	0.63	0.01	3e-04
Idaho Falls_13	29.682	42.147	0.225	0.23	0.0077
Idaho Falls_13	33.462	41.715	0.432	0.37	0.0111
Idaho Falls_13	32.148	41.724	0.009	0.12	0.0037
Idaho Falls_13	34.236	40.752	0.972	0.2	0.0058
Idaho Falls_13	33.642	45.153	4.401	0	0
Idaho Falls_13	37.026	44.235	0.918	0	0
Idaho Falls_13	32.4	46.836	2.601	0	0
Idaho Falls_13	30.69	45.675	1.161	0.01	3e-04
Idaho Falls_13	33.606	45.225	0.45	0	0
Idaho Falls_13	22.068	44.064	1.161	0.16	0.0073
Idaho Falls_13	18.864	40.644	3.42	1.08	0.0573
