env_code	DTR	GDD	dGDD	PR	PRDTR
Rupert_07	20.16	25.776	16.209	0.02	0.001
Rupert_07	32.652	28.026	2.25	0.01	3e-04
Rupert_07	37.134	39.789	11.763	0	0
Rupert_07	35.55	44.901	5.112	0	0
Rupert_07	33.318	44.811	0.09	0	0
Rupert_07	34.128	46.053	1.242	0	0
Rupert_07	27.09	40.797	5.256	0.01	4e-04
Rupert_07	28.62	36.306	4.491	0.04	0.0014
Rupert_07	23.958	30.177	6.129	0.1	0.0042
Rupert_07	39.564	35.73	5.553	0	0
Rupert_07	38.16	44.37	8.64	0	0
Rupert_07	35.316	46.161	1.791	0	0
Rupert_07	31.5	45.216	0.945	0	0
Rupert_07	28.116	42.696	2.52	0.03	0.0011
Rupert_07	36.108	45.657	2.961	0	0
Rupert_07	32.382	44.235	1.422	0	0
Rupert_07	34.722	44.145	0.09	0.18	0.0052
Rupert_07	35.208	46.512	2.367	0	0
Rupert_07	34.74	48.375	1.863	0	0
Rupert_07	32.544	50.562	2.187	0	0
Rupert_07	28.26	49.923	0.639	0.06	0.0021
Rupert_07	27.846	48.195	1.728	0.02	7e-04
Rupert_07	33.966	46.422	1.773	0	0
Rupert_07	33.318	47.412	0.99	0	0
Rupert_07	33.012	48.195	0.783	0	0
Rupert_07	25.686	48.519	0.324	0.02	8e-04
Rupert_07	34.146	49.194	0.675	0	0
Rupert_07	34.308	49.671	0.477	0.1	0.0029
Rupert_07	24.93	50.769	1.098	0.06	0.0024
Rupert_07	26.766	50.715	0.054	1.63	0.0609
Rupert_07	26.082	49.707	1.008	2.29	0.0878
Rupert_07	35.046	47.844	1.863	0	0
Rupert_07	29.718	45.315	2.529	0.03	0.001
Rupert_07	35.604	47.124	1.809	0.04	0.0011
Rupert_07	33.822	47.007	0.117	0	0
Rupert_07	32.868	48.672	1.665	0	0
Rupert_07	27.234	52.893	4.221	0.23	0.0084
Rupert_07	13.5	43.308	9.585	1.97	0.1459
Rupert_07	22.374	44.973	1.665	1.92	0.0858
Rupert_07	19.962	44.451	0.522	2.01	0.1007
Rupert_07	28.764	48.294	3.843	0.01	3e-04
Rupert_07	32.94	48.24	0.054	0	0
Rupert_07	34.11	48.789	0.549	0	0
Rupert_07	30.924	50.823	2.034	0.12	0.0039
Rupert_07	25.29	51.516	0.693	0.04	0.0016
Rupert_07	30.132	48.96	2.556	0.14	0.0046
Rupert_07	13.212	40.446	8.514	1.67	0.1264
Rupert_07	30.456	45.828	5.382	0.01	3e-04
Rupert_07	30.24	47.754	1.926	0.76	0.0251
Rupert_07	27.45	43.335	4.419	1.29	0.047
Rupert_07	36.162	42.219	1.116	0	0
Rupert_07	30.132	41.148	1.071	0.21	0.007
Rupert_07	29.016	40.302	0.846	0	0
Rupert_07	35.028	45.414	5.112	0	0
Rupert_07	25.326	41.769	3.645	0.02	8e-04
Rupert_07	35.766	45.189	3.42	0	0
Rupert_07	32.67	47.772	2.583	0	0
Rupert_07	31.392	48.51	0.738	0	0
Rupert_07	30.618	49.491	0.981	0	0
Rupert_07	32.526	48.096	1.395	0.52	0.016
Rupert_07	30.69	50.229	2.133	0.64	0.0209
Rupert_07	25.92	48.186	2.043	2.23	0.086
Rupert_07	28.71	45.639	2.547	1.07	0.0373
Rupert_07	28.494	40.869	4.77	1.54	0.054
Rupert_07	30.168	36.468	4.401	0.27	0.0089
Rupert_07	23.076	35.442	1.026	0.01	4e-04
Rupert_07	26.802	34.191	1.251	0.45	0.0168
