env_code	DTR	GDD	dGDD	PR	PRDTR
Aberdeen_19	34.812	21.492	0	0	0
Aberdeen_19	20.898	23.319	1.827	1.42	0.0679
Aberdeen_19	10.962	13.023	10.296	3.74	0.3412
Aberdeen_19	25.416	17.28	4.257	0.48	0.0189
Aberdeen_19	29.574	21.357	4.077	0	0
Aberdeen_19	26.946	21.051	0.306	0.13	0.0048
Aberdeen_19	34.542	18.369	2.682	0.01	3e-04
Aberdeen_19	27.378	20.925	2.556	1.22	0.0446
Aberdeen_19	27.306	16.749	4.176	0	0
Aberdeen_19	21.888	7.92	8.829	0	0
Aberdeen_19	30.816	11.178	3.258	0.15	0.0049
Aberdeen_19	16.902	5.247	5.931	1.12	0.0663
Aberdeen_19	26.712	9.324	4.077	0.02	7e-04
Aberdeen_19	29.502	12.987	3.663	0.03	0.001
Aberdeen_19	31.446	15.993	3.006	0	0
Aberdeen_19	31.086	20.763	4.77	0	0
Aberdeen_19	28.782	23.355	2.592	0	0
Aberdeen_19	26.118	24.633	1.278	0.25	0.0096
Aberdeen_19	22.986	19.413	5.22	2	0.087
Aberdeen_19	25.074	16.263	3.15	0.53	0.0211
Aberdeen_19	17.874	10.899	5.364	0.27	0.0151
Aberdeen_19	32.436	15.552	4.653	0	0
Aberdeen_19	29.466	24.435	8.883	0	0
Aberdeen_19	31.986	29.457	5.022	0	0
Aberdeen_19	27.54	31.5	2.043	0.43	0.0156
Aberdeen_19	23.04	32.454	0.954	0.29	0.0126
Aberdeen_19	18.612	30.078	2.376	0.27	0.0145
Aberdeen_19	25.704	24.696	5.382	6.4	0.249
Aberdeen_19	11.646	11.529	13.167	6.19	0.5315
Aberdeen_19	21.366	16.227	4.698	1.39	0.0651
Aberdeen_19	11.394	14.175	2.052	9.7	0.8513
Aberdeen_19	14.58	13.716	0.459	4.59	0.3148
Aberdeen_19	16.974	11.043	2.673	7.28	0.4289
Aberdeen_19	10.89	11.637	0.594	4.12	0.3783
Aberdeen_19	13.788	11.214	0.423	5.09	0.3692
Aberdeen_19	21.87	13.689	2.475	4.58	0.2094
Aberdeen_19	18.378	17.343	3.654	2.95	0.1605
Aberdeen_19	26.424	23.796	6.453	0.39	0.0148
Aberdeen_19	11.52	13.842	9.954	7.96	0.691
Aberdeen_19	24.966	19.845	6.003	3.1	0.1242
Aberdeen_19	26.388	24.174	4.329	0.13	0.0049
Aberdeen_19	27.702	27.279	3.105	0.36	0.013
Aberdeen_19	17.712	24.048	3.231	2.19	0.1236
Aberdeen_19	24.174	27.873	3.825	1.24	0.0513
Aberdeen_19	27.054	30.609	2.736	0.86	0.0318
Aberdeen_19	24.534	30.555	0.054	0.29	0.0118
Aberdeen_19	24.912	35.1	4.545	0.32	0.0128
Aberdeen_19	29.844	32.994	2.106	0	0
Aberdeen_19	22.698	32.337	0.657	3.53	0.1555
Aberdeen_19	24.03	17.307	15.03	3.7	0.154
Aberdeen_19	22.734	13.005	4.302	0.47	0.0207
Aberdeen_19	30.618	19.611	6.606	0	0
Aberdeen_19	30.114	27.549	7.938	0	0
Aberdeen_19	27.018	32.571	5.022	0	0
Aberdeen_19	28.458	36.603	4.032	0.09	0.0032
Aberdeen_19	24.372	34.686	1.917	1.03	0.0423
Aberdeen_19	21.96	33.12	1.566	0.9	0.041
Aberdeen_19	28.062	33.669	0.549	0	0
Aberdeen_19	29.124	33.876	0.207	0.04	0.0014
Aberdeen_19	22.392	33.354	0.522	0.96	0.0429
Aberdeen_19	25.362	34.407	1.053	0.19	0.0075
Aberdeen_19	28.062	28.269	6.138	0.01	4e-04
Aberdeen_19	21.834	17.271	10.998	0	0
Aberdeen_19	24.804	14.274	2.997	0.04	0.0016
Aberdeen_19	31.194	19.539	5.265	0	0
Aberdeen_19	28.44	28.566	9.027	0.01	4e-04
Aberdeen_19	29.898	27.369	1.197	0	0
Aberdeen_19	26.496	35.82	8.451	0.05	0.0019
Aberdeen_19	29.988	35.694	0.126	0.05	0.0017
Aberdeen_19	26.19	36.909	1.215	0.01	4e-04
Aberdeen_19	31.32	37.836	0.927	0	0
Aberdeen_19	32.31	35.739	2.097	0	0
Aberdeen_19	28.638	40.347	4.608	0.02	7e-04
Aberdeen_19	31.212	40.248	0.099	0.03	0.001
Aberdeen_19	24.804	40.032	0.216	0	0
Aberdeen_19	27.558	33.525	6.507	1.15	0.0417
Aberdeen_19	27.81	32.103	1.422	0.42	0.0151
Aberdeen_19	30.24	34.596	2.493	0.02	7e-04
Aberdeen_19	29.988	39.114	4.518	0.06	0.002
Aberdeen_19	24.444	41.184	2.07	0.26	0.0106
Aberdeen_19	17.838	31.923	9.261	1.66	0.0931
Aberdeen_19	29.484	34.218	2.295	0.41	0.0139
Aberdeen_19	34.272	43.416	9.198	0	0
Aberdeen_19	29.574	46.935	3.519	0	0
Aberdeen_19	30.294	47.709	0.774	0.01	3e-04
Aberdeen_19	25.704	45.63	2.079	0.76	0.0296
Aberdeen_19	32.49	44.019	1.611	0.3	0.0092
Aberdeen_19	28.692	43.884	0.135	0.28	0.0098
Aberdeen_19	25.164	41.184	2.7	0.11	0.0044
Aberdeen_19	28.836	38.394	2.79	0	0
Aberdeen_19	26.874	40.095	1.701	0	0
Aberdeen_19	26.352	38.664	1.431	0	0
Aberdeen_19	34.668	37.476	1.188	0	0
Aberdeen_19	37.908	42.408	4.932	0	0
Aberdeen_19	35.676	46.593	4.185	0.04	0.0011
Aberdeen_19	22.194	48.123	1.53	0.12	0.0054
Aberdeen_19	26.19	44.271	3.852	0	0
Aberdeen_19	32.31	42.201	2.07	0	0
Aberdeen_19	20.556	43.074	0.873	0.03	0.0015
Aberdeen_19	22.032	42.066	1.008	0.69	0.0313
Aberdeen_19	31.086	43.785	1.719	0	0
Aberdeen_19	22.284	43.794	0.009	2.26	0.1014
Aberdeen_19	30.636	45.828	2.034	0	0
Aberdeen_19	26.622	48.105	2.277	0.17	0.0064
Aberdeen_19	27.738	44.307	3.798	0.91	0.0328
Aberdeen_19	32.328	46.152	1.845	0.01	3e-04
Aberdeen_19	30.06	48.6	2.448	0	0
Aberdeen_19	26.622	49.167	0.567	0.26	0.0098
