env_code	DTR	GDD	dGDD	PR	PRDTR
Soda Springs_08	37.152	26.712	3.69	0.01	3e-04
Soda Springs_08	32.724	30.798	4.086	0.18	0.0055
Soda Springs_08	26.424	31.482	0.684	0.06	0.0023
Soda Springs_08	30.276	28.512	2.97	0.17	0.0056
Soda Springs_08	18.144	24.318	4.194	1.49	0.0821
Soda Springs_08	12.528	14.814	9.504	12.15	0.9698
Soda Springs_08	17.982	10.593	4.221	1.45	0.0806
Soda Springs_08	23.778	11.565	0.972	0.28	0.0118
Soda Springs_08	29.286	16.695	5.13	0	0
Soda Springs_08	19.116	12.276	4.419	0.26	0.0136
Soda Springs_08	26.964	9.405	2.871	0.26	0.0096
Soda Springs_08	20.952	5.193	4.212	0.85	0.0406
Soda Springs_08	10.404	1.998	3.195	11.76	1.1303
Soda Springs_08	8.838	0	1.998	4.91	0.5556
Soda Springs_08	18.504	1.638	1.638	0.09	0.0049
Soda Springs_08	25.776	7.308	5.67	0.26	0.0101
Soda Springs_08	28.242	10.962	3.654	1.19	0.0421
Soda Springs_08	22.212	10.791	0.171	0.15	0.0068
Soda Springs_08	27.612	16.92	6.129	0	0
Soda Springs_08	28.008	19.17	2.25	0.04	0.0014
Soda Springs_08	23.022	18.207	0.963	0.04	0.0017
Soda Springs_08	24.966	17.487	0.72	0.22	0.0088
Soda Springs_08	18.882	5.112	12.375	0.31	0.0164
Soda Springs_08	21.528	5.328	0.216	0	0
Soda Springs_08	24.012	9.738	4.41	0.08	0.0033
Soda Springs_08	20.592	9.378	0.36	0.09	0.0044
Soda Springs_08	27.918	12.681	3.303	0	0
Soda Springs_08	31.878	13.293	0.612	0.07	0.0022
Soda Springs_08	32.886	15.714	2.421	0	0
Soda Springs_08	31.248	19.476	3.762	0	0
Soda Springs_08	22.104	17.964	1.512	0.01	5e-04
