env_code	DTR	GDD	dGDD	PR	PRDTR
Soda Springs_20	25.038	20.979	0	1.59	0.0635
Soda Springs_20	22.464	16.2	4.779	4.3	0.1914
Soda Springs_20	13.77	8.541	7.659	3.45	0.2505
Soda Springs_20	17.604	11.538	2.997	2.89	0.1642
Soda Springs_20	15.966	11.421	0.117	1.2	0.0752
Soda Springs_20	29.7	14.643	3.222	0	0
Soda Springs_20	30.762	21.159	6.516	0.02	7e-04
Soda Springs_20	25.47	27.081	5.922	0	0
Soda Springs_20	29.754	24.777	2.304	0.32	0.0108
Soda Springs_20	15.93	10.611	14.166	7.5	0.4708
Soda Springs_20	20.61	12.267	1.656	5.25	0.2547
Soda Springs_20	16.632	8.226	4.041	10.44	0.6277
Soda Springs_20	13.266	4.338	3.888	13.79	1.0395
Soda Springs_20	23.31	9.495	5.157	0.3	0.0129
Soda Springs_20	33.03	15.687	6.192	0	0
Soda Springs_20	22.41	21.879	6.192	0.25	0.0112
Soda Springs_20	27.756	25.164	3.285	0	0
Soda Springs_20	32.598	28.791	3.627	0	0
Soda Springs_20	31.626	34.911	6.12	0.07	0.0022
Soda Springs_20	26.442	37.233	2.322	0.89	0.0337
Soda Springs_20	23.364	31.662	5.571	0.07	0.003
Soda Springs_20	25.506	32.373	0.711	0	0
Soda Springs_20	24.246	30.105	2.268	0.36	0.0148
Soda Springs_20	19.35	32.769	2.664	0.67	0.0346
Soda Springs_20	19.008	29.7	3.069	0.38	0.02
Soda Springs_20	31.878	34.227	4.527	0.13	0.0041
Soda Springs_20	17.928	21.186	13.041	13.57	0.7569
Soda Springs_20	18.324	8.361	12.825	12.7	0.6931
Soda Springs_20	18.81	7.569	0.792	3.57	0.1898
Soda Springs_20	30.96	13.581	6.012	0.04	0.0013
Soda Springs_20	28.818	22.365	8.784	0.18	0.0062
Soda Springs_20	33.984	28.116	5.751	0	0
Soda Springs_20	32.148	32.742	4.626	0	0
Soda Springs_20	22.806	23.931	8.811	0	0
Soda Springs_20	17.55	18.765	5.166	0.01	6e-04
Soda Springs_20	29.07	21.573	2.808	0.17	0.0058
Soda Springs_20	15.03	17.289	4.284	18.04	1.2003
Soda Springs_20	11.286	10.665	6.624	15.24	1.3503
Soda Springs_20	32.688	16.632	5.967	0.12	0.0037
Soda Springs_20	30.816	20.232	3.6	0	0
Soda Springs_20	26.388	24.84	4.608	0	0
Soda Springs_20	20.808	27.414	2.574	3.26	0.1567
Soda Springs_20	26.28	30.024	2.61	0.01	4e-04
Soda Springs_20	30.528	32.724	2.7	0.01	3e-04
Soda Springs_20	30.906	35.343	2.619	0.08	0.0026
Soda Springs_20	19.242	31.437	3.906	2.5	0.1299
Soda Springs_20	29.502	31.887	0.45	0	0
Soda Springs_20	30.384	33.3	1.413	1.43	0.0471
Soda Springs_20	20.376	15.444	17.856	23.52	1.1543
Soda Springs_20	16.704	12.888	2.556	2.71	0.1622
Soda Springs_20	13.788	14.04	1.152	10.17	0.7376
Soda Springs_20	29.682	22.725	8.685	0.14	0.0047
Soda Springs_20	27.846	29.025	6.3	0.37	0.0133
Soda Springs_20	30.528	32.562	3.537	0.05	0.0016
Soda Springs_20	29.268	34.776	2.214	0.15	0.0051
Soda Springs_20	22.554	36.801	2.025	0.02	9e-04
Soda Springs_20	26.514	36.387	0.414	0	0
