env_code	DTR	GDD	dGDD	PR	PRDTR
Soda Springs_19	24.822	43.065	1.008	0.19	0.0077
Soda Springs_19	28.404	43.866	0.801	0.22	0.0077
Soda Springs_19	18.54	41.058	2.808	0.13	0.007
Soda Springs_19	20.628	32.724	8.334	4.35	0.2109
Soda Springs_19	27.306	32.085	0.639	0.37	0.0136
Soda Springs_19	29.124	35.586	3.501	0.03	0.001
Soda Springs_19	23.958	30.015	5.571	0.02	8e-04
Soda Springs_19	27.234	28.107	1.908	0	0
Soda Springs_19	32.706	31.977	3.87	0	0
Soda Springs_19	24.426	38.025	6.048	0	0
Soda Springs_19	23.94	37.746	0.279	0	0
Soda Springs_19	23.472	33.102	4.644	0	0
Soda Springs_19	27.414	28.233	4.869	0	0
Soda Springs_19	33.48	33.462	5.229	0	0
Soda Springs_19	31.914	38.115	4.653	0	0
Soda Springs_19	29.322	40.491	2.376	0	0
Soda Springs_19	32.67	39.105	1.386	0	0
Soda Springs_19	24.084	32.184	6.921	0	0
Soda Springs_19	25.506	30.555	1.629	0	0
Soda Springs_19	28.602	35.685	5.13	0	0
Soda Springs_19	25.2	32.436	3.249	0	0
Soda Springs_19	27.522	25.497	6.939	0	0
Soda Springs_19	29.772	31.158	5.661	0	0
Soda Springs_19	34.632	34.038	2.88	0	0
Soda Springs_19	24.948	34.65	0.612	0.03	0.0012
Soda Springs_19	25.596	38.592	3.942	0.49	0.0191
Soda Springs_19	26.316	38.088	0.504	0.11	0.0042
Soda Springs_19	31.554	40.563	2.475	0	0
Soda Springs_19	29.034	40.041	0.522	0	0
Soda Springs_19	22.374	38.763	1.278	0	0
Soda Springs_19	29.79	39.231	0.468	0.01	3e-04
Soda Springs_19	21.996	39.87	0.639	0.31	0.0141
Soda Springs_19	17.496	32.076	7.794	6.3	0.3601
Soda Springs_19	25.47	29.871	2.205	0.51	0.02
Soda Springs_19	16.002	23.805	6.066	12.03	0.7518
Soda Springs_19	17.838	22.095	1.71	1.09	0.0611
Soda Springs_19	20.736	22.95	0.855	6.19	0.2985
Soda Springs_19	12.834	15.489	7.461	6.99	0.5446
Soda Springs_19	24.678	20.169	4.68	0.04	0.0016
Soda Springs_19	28.44	23.976	3.807	0	0
Soda Springs_19	27.414	29.871	5.895	0	0
Soda Springs_19	30.744	32.04	2.169	0	0
Soda Springs_19	19.098	31.167	0.873	0.38	0.0199
Soda Springs_19	17.514	16.047	15.12	1.54	0.0879
Soda Springs_19	32.364	21.168	5.121	0	0
Soda Springs_19	27.54	23.778	2.61	0.03	0.0011
Soda Springs_19	11.232	12.582	11.196	8.52	0.7585
Soda Springs_19	16.002	13.131	0.549	1.48	0.0925
Soda Springs_19	29.628	16.524	3.393	0	0
Soda Springs_19	27.342	22.527	6.003	0	0
Soda Springs_19	26.946	20.943	1.584	0	0
Soda Springs_19	24.876	22.86	1.917	0	0
Soda Springs_19	28.692	21.258	1.602	0.13	0.0045
Soda Springs_19	16.254	20.781	0.477	2.87	0.1766
Soda Springs_19	13.518	13.005	7.776	38.34	2.8362
Soda Springs_19	8.658	3.726	9.279	7.34	0.8478
Soda Springs_19	21.402	7.344	3.618	0.04	0.0019
Soda Springs_19	23.49	9.819	2.475	0.05	0.0021
Soda Springs_19	19.692	7.398	2.421	0.57	0.0289
Soda Springs_19	35.73	14.832	7.434	0	0
Soda Springs_19	22.356	8.532	6.3	4.68	0.2093
Soda Springs_19	21.762	7.767	0.765	0.05	0.0023
Soda Springs_19	24.426	9.567	1.8	0	0
