env_code	DTR	GDD	dGDD	PR	PRDTR
Soda Springs_15	24.084	41.76	3.42	1.24	0.0515
Soda Springs_15	21.798	36.873	4.887	0.18	0.0083
Soda Springs_15	23.22	34.416	2.457	0.22	0.0095
Soda Springs_15	28.728	29.61	4.806	0.15	0.0052
Soda Springs_15	28.242	25.227	4.383	0.27	0.0096
Soda Springs_15	30.69	27.765	2.538	0.01	3e-04
Soda Springs_15	27.144	31.248	3.483	0	0
Soda Springs_15	28.602	33.417	2.169	0	0
Soda Springs_15	26.334	24.237	9.18	0.01	4e-04
Soda Springs_15	38.808	28.404	4.167	0	0
Soda Springs_15	34.074	36.459	8.055	0.12	0.0035
Soda Springs_15	33.498	40.239	3.78	0	0
Soda Springs_15	13.23	29.331	10.908	4.34	0.328
Soda Springs_15	29.538	32.697	3.366	0.96	0.0325
Soda Springs_15	27.018	37.881	5.184	0	0
Soda Springs_15	28.296	38.592	0.711	0.44	0.0155
Soda Springs_15	24.714	33.057	5.535	0.15	0.0061
Soda Springs_15	25.794	30.231	2.826	0	0
Soda Springs_15	30.69	34.371	4.14	0.04	0.0013
Soda Springs_15	26.586	35.163	0.792	0.05	0.0019
Soda Springs_15	23.22	34.074	1.089	0.26	0.0112
Soda Springs_15	25.074	31.509	2.565	0.73	0.0291
Soda Springs_15	23.202	18.405	13.104	2.06	0.0888
Soda Springs_15	26.388	16.038	2.367	0	0
Soda Springs_15	23.382	23.103	7.065	0.17	0.0073
Soda Springs_15	28.098	24.291	1.188	0	0
Soda Springs_15	30.708	29.052	4.761	0	0
Soda Springs_15	28.17	31.185	2.133	0	0
Soda Springs_15	34.614	30.897	0.288	0.02	6e-04
Soda Springs_15	28.998	33.543	2.646	0	0
Soda Springs_15	27.846	33.219	0.324	0	0
Soda Springs_15	21.114	31.437	1.782	3.31	0.1568
Soda Springs_15	10.8	21.312	10.125	15.08	1.3963
Soda Springs_15	14.076	13.698	7.614	27.81	1.9757
Soda Springs_15	20.52	13.896	0.198	7.46	0.3635
Soda Springs_15	25.218	15.273	1.377	0.16	0.0063
Soda Springs_15	24.876	19.728	4.455	0	0
Soda Springs_15	31.104	22.05	2.322	0.11	0.0035
Soda Springs_15	31.446	27.495	5.445	0	0
Soda Springs_15	31.626	29.601	2.106	0.07	0.0022
Soda Springs_15	27.954	30.933	1.332	0	0
Soda Springs_15	30.6	32.076	1.143	0.02	7e-04
Soda Springs_15	30.6	33.498	1.422	0.02	7e-04
Soda Springs_15	25.056	33.66	0.162	0	0
Soda Springs_15	18.27	32.535	1.125	0.36	0.0197
