env_code	DTR	GDD	dGDD	PR	PRDTR
Idaho Falls_19	27.792	10.017	0	0.32	0.0115
Idaho Falls_19	18.738	5.877	4.14	0.83	0.0443
Idaho Falls_19	26.478	8.19	2.313	0.02	8e-04
Idaho Falls_19	27.396	11.709	3.519	0.07	0.0026
Idaho Falls_19	31.086	14.76	3.051	0	0
Idaho Falls_19	30.762	18.891	4.131	0	0
Idaho Falls_19	27.378	20.385	1.494	0	0
Idaho Falls_19	26.658	23.193	2.808	0.09	0.0034
Idaho Falls_19	18.342	16.551	6.642	3.94	0.2148
Idaho Falls_19	24.894	14.751	1.8	0.55	0.0221
Idaho Falls_19	16.776	10.35	4.401	0.78	0.0465
Idaho Falls_19	31.644	14.895	4.545	0	0
Idaho Falls_19	28.962	23.373	8.478	0	0
Idaho Falls_19	31.446	28.521	5.148	0	0
Idaho Falls_19	25.884	29.718	1.197	0.62	0.024
Idaho Falls_19	22.482	30.033	0.315	0.19	0.0085
Idaho Falls_19	16.398	28.287	1.746	0.69	0.0421
Idaho Falls_19	24.084	26.712	1.575	7.53	0.3127
Idaho Falls_19	12.69	12.699	14.013	4.53	0.357
Idaho Falls_19	20.124	15.552	2.853	1.49	0.074
Idaho Falls_19	13.266	13.527	2.025	8.83	0.6656
Idaho Falls_19	15.3	13.968	0.441	6.73	0.4399
Idaho Falls_19	19.566	11.601	2.367	4.62	0.2361
Idaho Falls_19	12.564	12.006	0.405	3.99	0.3176
Idaho Falls_19	14.418	11.043	0.963	4.44	0.3079
Idaho Falls_19	18.954	13.995	2.952	4.57	0.2411
Idaho Falls_19	18.828	16.722	2.727	3.8	0.2018
Idaho Falls_19	23.454	21.645	4.923	0.61	0.026
Idaho Falls_19	12.78	14.4	7.245	6.28	0.4914
Idaho Falls_19	26.226	19.755	5.355	1.2	0.0458
Idaho Falls_19	26.46	22.698	2.943	0.11	0.0042
Idaho Falls_19	29.412	26.298	3.6	0.04	0.0014
Idaho Falls_19	19.998	24.939	1.359	0.96	0.048
Idaho Falls_19	24.66	25.938	0.999	0.73	0.0296
Idaho Falls_19	26.244	28.872	2.934	0.55	0.021
Idaho Falls_19	25.092	29.034	0.162	0.4	0.0159
Idaho Falls_19	24.21	33.759	4.725	0.57	0.0235
Idaho Falls_19	29.412	31.734	2.025	0	0
Idaho Falls_19	23.238	32.067	0.333	4.41	0.1898
Idaho Falls_19	24.93	18.117	13.95	6.55	0.2627
Idaho Falls_19	19.26	12.456	5.661	0.95	0.0493
Idaho Falls_19	27.486	18.063	5.607	0	0
Idaho Falls_19	28.098	25.425	7.362	0	0
Idaho Falls_19	25.992	31.212	5.787	0.01	4e-04
Idaho Falls_19	27.648	35.532	4.32	0.18	0.0065
Idaho Falls_19	19.764	31.086	4.446	1.46	0.0739
Idaho Falls_19	22.284	33.624	2.538	0.68	0.0305
Idaho Falls_19	28.944	32.274	1.35	0.05	0.0017
Idaho Falls_19	30.168	31.878	0.396	0.06	0.002
Idaho Falls_19	22.14	32.436	0.558	1.62	0.0732
Idaho Falls_19	24.192	33.786	1.35	0.41	0.0169
Idaho Falls_19	27.198	28.917	4.869	0.1	0.0037
Idaho Falls_19	19.98	18.072	10.845	0.04	0.002
Idaho Falls_19	24.768	14.706	3.366	0.08	0.0032
Idaho Falls_19	27.684	19.404	4.698	0.1	0.0036
Idaho Falls_19	26.028	27.594	8.19	0.05	0.0019
Idaho Falls_19	28.026	26.325	1.269	0	0
Idaho Falls_19	26.802	34.191	7.866	0.15	0.0056
Idaho Falls_19	30.024	34.632	0.441	0.05	0.0017
Idaho Falls_19	27.09	35.685	1.053	0.01	4e-04
Idaho Falls_19	30.726	37.125	1.44	0	0
Idaho Falls_19	31.158	34.533	2.592	0	0
Idaho Falls_19	31.248	37.926	3.393	0.04	0.0013
Idaho Falls_19	30.906	38.907	0.981	0.05	0.0016
Idaho Falls_19	25.056	40.374	1.467	0.02	8e-04
Idaho Falls_19	26.316	34.056	6.318	1.68	0.0638
Idaho Falls_19	27.378	30.951	3.105	0.68	0.0248
Idaho Falls_19	29.412	32.67	1.719	0.45	0.0153
Idaho Falls_19	32.256	36.198	3.528	0.01	3e-04
Idaho Falls_19	25.29	40.473	4.275	0.32	0.0127
Idaho Falls_19	18.288	31.968	8.505	1.81	0.099
Idaho Falls_19	26.28	33.084	1.116	1.25	0.0476
Idaho Falls_19	35.568	41.202	8.118	0	0
Idaho Falls_19	30.186	45.369	4.167	0	0
Idaho Falls_19	31.86	45.9	0.531	0.12	0.0038
Idaho Falls_19	26.316	43.992	1.908	1.07	0.0407
Idaho Falls_19	31.95	43.227	0.765	0.68	0.0213
Idaho Falls_19	27.18	43.668	0.441	0.29	0.0107
Idaho Falls_19	22.896	41.04	2.628	0.23	0.01
Idaho Falls_19	26.316	36.432	4.608	0	0
Idaho Falls_19	26.046	38.889	2.457	0	0
Idaho Falls_19	26.19	38.349	0.54	0	0
Idaho Falls_19	34.056	36.288	2.061	0	0
Idaho Falls_19	36.846	40.779	4.491	0	0
Idaho Falls_19	34.686	46.377	5.598	0.04	0.0012
Idaho Falls_19	21.708	44.082	2.295	0.21	0.0097
Idaho Falls_19	26.91	44.379	0.297	0.01	4e-04
Idaho Falls_19	32.886	40.923	3.456	0	0
Idaho Falls_19	21.528	40.662	0.261	0	0
Idaho Falls_19	20.34	40.644	0.018	0.77	0.0379
Idaho Falls_19	31.896	41.742	1.098	0	0
Idaho Falls_19	21.204	41.328	0.414	2.1	0.099
Idaho Falls_19	29.934	44.631	3.303	0.06	0.002
Idaho Falls_19	26.1	46.62	1.989	0.16	0.0061
Idaho Falls_19	27.234	42.903	3.717	2.33	0.0856
Idaho Falls_19	32.274	44.739	1.836	0.09	0.0028
Idaho Falls_19	30.96	47.358	2.619	0	0
Idaho Falls_19	24.21	46.539	0.819	0.74	0.0306
Idaho Falls_19	29.574	47.403	0.864	0.26	0.0088
Idaho Falls_19	28.476	48.438	1.035	0.14	0.0049
Idaho Falls_19	22.392	46.422	2.016	0.18	0.008
Idaho Falls_19	18.99	38.943	7.479	3.48	0.1833
Idaho Falls_19	27.756	37.17	1.773	0.84	0.0303
Idaho Falls_19	31.032	40.482	3.312	0.1	0.0032
Idaho Falls_19	23.058	33.471	7.011	0.02	9e-04
Idaho Falls_19	29.052	32.076	1.395	0	0
Idaho Falls_19	33.192	36.468	4.392	0	0
Idaho Falls_19	32.202	40.437	3.969	0	0
Idaho Falls_19	27.558	40.923	0.486	0.06	0.0022
Idaho Falls_19	26.172	37.152	3.771	0	0
Idaho Falls_19	27.846	33.849	3.303	0	0
Idaho Falls_19	34.056	38.376	4.527	0	0
Idaho Falls_19	32.364	44.154	5.778	0	0
Idaho Falls_19	30.834	45.423	1.269	0	0
Idaho Falls_19	33.768	43.614	1.809	0	0
Idaho Falls_19	23.418	36.819	6.795	0.18	0.0077
Idaho Falls_19	28.314	33.291	3.528	0	0
Idaho Falls_19	29.268	40.914	7.623	0	0
Idaho Falls_19	24.408	38.592	2.322	0	0
Idaho Falls_19	27.126	30.339	8.253	0	0
