env_code	DTR	GDD	dGDD	PR	PRDTR
Idaho Falls_14	23.94	25.488	8.937	0	0
Idaho Falls_14	32.22	30.798	5.31	0.07	0.0022
Idaho Falls_14	24.642	30.807	0.009	0.32	0.013
Idaho Falls_14	25.02	25.704	5.103	0.14	0.0056
Idaho Falls_14	33.444	31.572	5.868	0	0
Idaho Falls_14	25.704	33.732	2.16	0.07	0.0027
Idaho Falls_14	27.288	32.004	1.728	0.06	0.0022
Idaho Falls_14	34.02	29.88	2.124	0.09	0.0026
Idaho Falls_14	31.896	30.528	0.648	0.04	0.0013
Idaho Falls_14	31.032	28.872	1.656	0.09	0.0029
Idaho Falls_14	27.018	25.713	3.159	0.11	0.0041
Idaho Falls_14	33.894	31.707	5.994	0	0
Idaho Falls_14	27.234	33.417	1.71	0.03	0.0011
Idaho Falls_14	28.98	27.504	5.913	0.01	3e-04
Idaho Falls_14	40.212	33.552	6.048	0.1	0.0025
Idaho Falls_14	24.012	25.848	7.704	0.2	0.0083
Idaho Falls_14	25.29	19.179	6.669	0.38	0.015
Idaho Falls_14	28.026	23.607	4.428	0.7	0.025
Idaho Falls_14	18.072	20.556	3.051	8.96	0.4958
Idaho Falls_14	15.822	14.715	5.841	2.1	0.1327
Idaho Falls_14	17.478	12.753	1.962	3.7	0.2117
Idaho Falls_14	38.088	22.95	10.197	0.19	0.005
Idaho Falls_14	34.02	31.788	8.838	0.06	0.0018
Idaho Falls_14	32.004	35.1	3.312	0.05	0.0016
Idaho Falls_14	26.1	34.758	0.342	0.27	0.0103
Idaho Falls_14	30.636	32.454	2.304	0.12	0.0039
Idaho Falls_14	33.3	36.72	4.266	0.45	0.0135
Idaho Falls_14	27.972	37.98	1.26	0.47	0.0168
Idaho Falls_14	18.882	32.067	5.913	1.69	0.0895
Idaho Falls_14	17.64	27.018	5.049	4.13	0.2341
Idaho Falls_14	28.116	27.792	0.774	0.78	0.0277
Idaho Falls_14	29.808	31.212	3.42	0	0
Idaho Falls_14	31.5	28.656	2.556	0	0
Idaho Falls_14	37.206	32.121	3.465	0	0
Idaho Falls_14	39.69	38.205	6.084	0.05	0.0013
Idaho Falls_14	24.21	39.537	1.332	0.64	0.0264
Idaho Falls_14	36.342	43.983	4.446	0.2	0.0055
Idaho Falls_14	32.202	46.035	2.052	0.01	3e-04
Idaho Falls_14	30.816	43.524	2.511	0.02	6e-04
Idaho Falls_14	31.284	42.336	1.188	0.01	3e-04
Idaho Falls_14	34.272	44.01	1.674	0	0
Idaho Falls_14	33.822	45.639	1.629	1.43	0.0423
Idaho Falls_14	24.498	45.027	0.612	0.08	0.0033
Idaho Falls_14	24.228	41.994	3.033	0.64	0.0264
Idaho Falls_14	33.66	42.912	0.918	0.79	0.0235
Idaho Falls_14	31.248	44.388	1.476	0.09	0.0029
Idaho Falls_14	33.75	46.629	2.241	2.43	0.072
Idaho Falls_14	28.278	44.091	2.538	3.11	0.11
Idaho Falls_14	28.008	37.98	6.111	0.6	0.0214
Idaho Falls_14	29.304	41.94	3.96	0.27	0.0092
Idaho Falls_14	30.384	44.82	2.88	0	0
Idaho Falls_14	33.786	41.769	3.051	0.04	0.0012
Idaho Falls_14	30.294	43.911	2.142	0.08	0.0026
Idaho Falls_14	23.058	41.967	1.944	1.99	0.0863
Idaho Falls_14	30.672	43.362	1.395	0.06	0.002
Idaho Falls_14	31.716	46.188	2.826	0.03	9e-04
Idaho Falls_14	25.218	37.179	9.009	0.08	0.0032
Idaho Falls_14	35.82	35.982	1.197	0.02	6e-04
Idaho Falls_14	34.632	38.592	2.61	0.01	3e-04
Idaho Falls_14	37.098	41.049	2.457	0	0
Idaho Falls_14	25.11	42.381	1.332	1.22	0.0486
Idaho Falls_14	10.944	33.966	8.415	2.28	0.2083
Idaho Falls_14	21.582	37.287	3.321	0.47	0.0218
Idaho Falls_14	30.78	37.35	0.063	0.25	0.0081
Idaho Falls_14	31.446	41.355	4.005	0.27	0.0086
Idaho Falls_14	21.474	39.285	2.07	0.35	0.0163
Idaho Falls_14	34.47	42.885	3.6	0.08	0.0023
Idaho Falls_14	10.764	36.396	6.489	8.82	0.8194
Idaho Falls_14	12.708	34.236	2.16	9.26	0.7287
Idaho Falls_14	17.082	34.155	0.081	8.91	0.5216
Idaho Falls_14	16.722	30.987	3.168	1.25	0.0748
Idaho Falls_14	24.156	33.048	2.061	5.23	0.2165
Idaho Falls_14	27.504	37.152	4.104	0.26	0.0095
Idaho Falls_14	31.518	38.763	1.611	0.12	0.0038
Idaho Falls_14	32.292	42.552	3.789	0.14	0.0043
Idaho Falls_14	20.7	39.15	3.402	1.39	0.0671
Idaho Falls_14	21.456	37.206	1.944	4.87	0.227
Idaho Falls_14	22.644	38.07	0.864	3.13	0.1382
Idaho Falls_14	28.242	38.169	0.099	0.42	0.0149
Idaho Falls_14	27.702	38.475	0.306	0	0
Idaho Falls_14	28.602	40.239	1.764	0	0
Idaho Falls_14	28.962	40.977	0.738	0.02	7e-04
Idaho Falls_14	19.674	36.279	4.698	4.54	0.2308
Idaho Falls_14	19.854	30.717	5.562	6.43	0.3239
Idaho Falls_14	13.716	30.708	0.009	14.32	1.044
Idaho Falls_14	9.306	22.239	8.469	14.81	1.5914
Idaho Falls_14	16.398	21.681	0.558	5.25	0.3202
Idaho Falls_14	26.478	23.265	1.584	1.02	0.0385
Idaho Falls_14	14.49	21.555	1.71	2.39	0.1649
Idaho Falls_14	29.772	28.188	6.633	0.07	0.0024
Idaho Falls_14	26.964	31.86	3.672	0.28	0.0104
Idaho Falls_14	32.22	33.552	1.692	0.7	0.0217
Idaho Falls_14	28.494	37.395	3.843	0.24	0.0084
Idaho Falls_14	18.09	32.481	4.914	1.11	0.0614
Idaho Falls_14	20.142	25.353	7.128	3.01	0.1494
Idaho Falls_14	30.132	24.57	0.783	0.06	0.002
Idaho Falls_14	34.092	29.772	5.202	0.12	0.0035
Idaho Falls_14	26.604	25.758	4.014	0	0
Idaho Falls_14	30.294	20.817	4.941	0.06	0.002
Idaho Falls_14	36.144	24.408	3.591	0.03	8e-04
Idaho Falls_14	37.764	30.006	5.598	0.25	0.0066
Idaho Falls_14	29.232	35.388	5.382	0.63	0.0216
Idaho Falls_14	31.446	34.227	1.161	1.08	0.0343
Idaho Falls_14	26.82	31.734	2.493	0.67	0.025
Idaho Falls_14	25.236	24.156	7.578	0.01	4e-04
