env_code	DTR	GDD	dGDD	PR	PRDTR
Idaho Falls_06	18.342	10.611	0	1.7	0.0927
Idaho Falls_06	25.218	11.817	1.206	0.25	0.0099
Idaho Falls_06	25.038	16.623	4.806	0	0
Idaho Falls_06	28.764	18.9	2.277	0	0
Idaho Falls_06	30.546	16.011	2.889	0	0
Idaho Falls_06	27.918	21.573	5.562	0.04	0.0014
Idaho Falls_06	23.958	18.405	3.168	0.13	0.0054
Idaho Falls_06	31.59	15.138	3.267	0.03	9e-04
Idaho Falls_06	21.51	10.728	4.41	0.13	0.006
Idaho Falls_06	30.834	13.536	2.808	0	0
Idaho Falls_06	23.976	14.742	1.206	0.35	0.0146
Idaho Falls_06	28.548	15.39	0.648	0.06	0.0021
Idaho Falls_06	29.682	18.243	2.853	0.11	0.0037
Idaho Falls_06	13.698	14.463	3.78	2.58	0.1883
Idaho Falls_06	22.446	13.437	1.026	2.47	0.11
Idaho Falls_06	25.812	10.188	3.249	0.1	0.0039
Idaho Falls_06	26.262	12.816	2.628	0.01	4e-04
Idaho Falls_06	32.004	19.566	6.75	0.07	0.0022
Idaho Falls_06	28.314	24.039	4.473	0.07	0.0025
Idaho Falls_06	30.042	25.353	1.314	0	0
Idaho Falls_06	32.364	28.62	3.267	0.01	3e-04
Idaho Falls_06	34.686	30.375	1.755	0.01	3e-04
Idaho Falls_06	33.408	33.156	2.781	0	0
Idaho Falls_06	30.006	34.677	1.521	0.03	0.001
Idaho Falls_06	27.756	37.602	2.925	0.45	0.0162
Idaho Falls_06	23.454	34.893	2.709	0.28	0.0119
Idaho Falls_06	20.016	31.644	3.249	0.43	0.0215
Idaho Falls_06	26.118	33.489	1.845	0.05	0.0019
Idaho Falls_06	21.798	28.665	4.824	1.65	0.0757
Idaho Falls_06	20.034	24.165	4.5	0.31	0.0155
Idaho Falls_06	30.906	28.557	4.392	0.03	0.001
Idaho Falls_06	26.946	30.555	1.998	0.1	0.0037
Idaho Falls_06	27.846	18.477	12.078	2.1	0.0754
Idaho Falls_06	17.01	12.015	6.462	9.75	0.5732
Idaho Falls_06	12.402	7.299	4.716	4.41	0.3556
Idaho Falls_06	20.628	11.556	4.257	1.28	0.0621
Idaho Falls_06	23.544	17.712	6.156	0.2	0.0085
Idaho Falls_06	35.496	20.628	2.916	0	0
Idaho Falls_06	36.756	29.394	8.766	0.01	3e-04
Idaho Falls_06	31.518	33.669	4.275	0.21	0.0067
Idaho Falls_06	22.806	32.301	1.368	0.06	0.0026
Idaho Falls_06	26.28	33.246	0.945	0.33	0.0126
Idaho Falls_06	27.162	32.013	1.233	0	0
Idaho Falls_06	36.072	38.052	6.039	0.03	8e-04
Idaho Falls_06	32.58	42.894	4.842	0.39	0.012
Idaho Falls_06	13.914	30.033	12.861	4.67	0.3356
Idaho Falls_06	14.076	24.336	5.697	10.04	0.7133
