env_code	DTR	GDD	dGDD	PR	PRDTR
Soda Springs_12	33.084	22.59	0	0	0
Soda Springs_12	21.078	15.597	6.993	0.01	5e-04
Soda Springs_12	28.242	15.057	0.54	0	0
Soda Springs_12	26.748	18.666	3.609	0	0
Soda Springs_12	33.48	20.718	2.052	0.02	6e-04
Soda Springs_12	34.776	26.19	5.472	0	0
Soda Springs_12	34.65	27.153	0.963	0.04	0.0012
Soda Springs_12	28.35	27.801	0.648	0.29	0.0102
Soda Springs_12	27.288	28.368	0.567	0.79	0.029
Soda Springs_12	19.044	16.848	11.52	4.47	0.2347
Soda Springs_12	26.73	17.919	1.071	0.11	0.0041
Soda Springs_12	28.638	24.003	6.084	0.03	0.001
Soda Springs_12	32.814	30.411	6.408	0.02	6e-04
Soda Springs_12	19.188	16.866	13.545	0.31	0.0162
Soda Springs_12	20.106	11.493	5.373	0.6	0.0298
Soda Springs_12	17.19	8.532	2.961	3.41	0.1984
Soda Springs_12	29.178	16.821	8.289	3.01	0.1032
Soda Springs_12	21.528	14.544	2.277	12.2	0.5667
Soda Springs_12	7.146	5.139	9.405	17.97	2.5147
Soda Springs_12	29.502	13.194	8.055	0.31	0.0105
Soda Springs_12	33.66	20.79	7.596	0.22	0.0065
Soda Springs_12	24.588	22.104	1.314	0.04	0.0016
Soda Springs_12	26.208	25.326	3.222	0.17	0.0065
Soda Springs_12	26.694	30.249	4.923	0.05	0.0019
Soda Springs_12	30.042	33.201	2.952	0.15	0.005
Soda Springs_12	24.282	34.695	1.494	0	0
Soda Springs_12	29.34	36.828	2.133	0.13	0.0044
Soda Springs_12	32.976	20.268	16.56	1.08	0.0328
Soda Springs_12	22.194	10.188	10.08	0.03	0.0014
Soda Springs_12	33.984	18.342	8.154	0	0
Soda Springs_12	31.428	24.948	6.606	0.67	0.0213
Soda Springs_12	21.042	12.177	12.771	1.89	0.0898
Soda Springs_12	27.702	12.024	0.153	0.22	0.0079
Soda Springs_12	31.104	19.584	7.56	0	0
Soda Springs_12	28.89	26.865	7.281	0.06	0.0021
Soda Springs_12	26.226	26.595	0.27	0.03	0.0011
Soda Springs_12	33.03	24.075	2.52	0	0
Soda Springs_12	24.12	26.676	2.601	0.04	0.0017
Soda Springs_12	37.242	27.405	0.729	0	0
Soda Springs_12	33.048	32.778	5.373	0.01	3e-04
Soda Springs_12	28.188	28.206	4.572	0.16	0.0057
Soda Springs_12	25.146	17.325	10.881	0.02	8e-04
Soda Springs_12	31.896	20.574	3.249	0	0
Soda Springs_12	42.192	27.288	6.714	0.01	2e-04
Soda Springs_12	30.654	34.389	7.101	0	0
Soda Springs_12	34.974	34.065	0.324	0.12	0.0034
Soda Springs_12	32.436	37.674	3.609	0.07	0.0022
Soda Springs_12	29.322	38.187	0.513	0.36	0.0123
Soda Springs_12	27.18	28.296	9.891	0	0
Soda Springs_12	33.102	29.079	0.783	0.17	0.0051
Soda Springs_12	38.07	32.499	3.42	0.04	0.0011
Soda Springs_12	28.872	39.006	6.507	0	0
Soda Springs_12	35.856	37.224	1.782	0.01	3e-04
Soda Springs_12	34.362	36.117	1.107	0.05	0.0015
Soda Springs_12	33.696	36.612	0.495	0	0
Soda Springs_12	27.774	36.675	0.063	0	0
Soda Springs_12	31.212	37.188	0.513	0	0
Soda Springs_12	9.126	29.925	7.263	5.08	0.5567
Soda Springs_12	31.716	32.832	2.907	0.37	0.0117
Soda Springs_12	27.234	36.045	3.213	0.77	0.0283
Soda Springs_12	29.682	39.069	3.024	0.55	0.0185
Soda Springs_12	33.264	39.24	0.171	0.18	0.0054
Soda Springs_12	35.748	40.59	1.35	0.99	0.0277
Soda Springs_12	28.152	40.194	0.396	0.39	0.0139
Soda Springs_12	35.856	41.058	0.864	0.24	0.0067
Soda Springs_12	18.45	37.467	3.591	2.89	0.1566
Soda Springs_12	14.454	31.869	5.598	8.02	0.5549
Soda Springs_12	25.272	34.434	2.565	0.6	0.0237
Soda Springs_12	21.762	32.931	1.503	1.98	0.091
Soda Springs_12	26.496	34.434	1.503	0.13	0.0049
Soda Springs_12	32.328	35.388	0.954	0	0
Soda Springs_12	32.13	38.457	3.069	0.1	0.0031
