env_code	DTR	GDD	dGDD	PR	PRDTR
Rupert_19	22.194	16.515	0	0.02	9e-04
Rupert_19	27.432	17.532	1.017	3.12	0.1137
Rupert_19	19.458	8.703	8.829	0.64	0.0329
Rupert_19	18.504	7.092	1.611	0.76	0.0411
Rupert_19	20.88	8.568	1.476	0.04	0.0019
Rupert_19	25.884	10.998	2.43	0	0
Rupert_19	21.024	12.492	1.494	0.01	5e-04
Rupert_19	15.372	9.36	3.132	4.06	0.2641
Rupert_19	16.632	14.706	5.346	1.02	0.0613
Rupert_19	20.394	17.577	2.871	0.51	0.025
Rupert_19	14.04	16.344	1.233	1.4	0.0997
Rupert_19	20.142	13.851	2.493	0.27	0.0134
Rupert_19	23.166	18.225	4.374	0.45	0.0194
Rupert_19	24.732	18.972	0.747	5.06	0.2046
Rupert_19	14.886	10.269	8.703	3.06	0.2056
Rupert_19	16.938	8.307	1.962	2.39	0.1411
Rupert_19	13.482	6.201	2.106	0.11	0.0082
Rupert_19	15.246	7.101	0.9	0.97	0.0636
Rupert_19	27.558	11.889	4.788	0.05	0.0018
Rupert_19	16.254	9.765	2.124	6.75	0.4153
Rupert_19	26.082	11.601	1.836	4.33	0.166
Rupert_19	20.97	11.799	0.198	1.48	0.0706
Rupert_19	29.25	13.392	1.593	0	0
Rupert_19	33.696	17.676	4.284	0	0
Rupert_19	34.254	26.109	8.433	0	0
Rupert_19	21.348	23.76	2.349	2.11	0.0988
Rupert_19	17.064	16.29	7.47	2.06	0.1207
Rupert_19	30.69	17.991	1.701	0.08	0.0026
Rupert_19	28.602	23.049	5.058	0	0
Rupert_19	27.9	22.824	0.225	0.01	4e-04
Rupert_19	33.264	20.772	2.052	0.02	6e-04
Rupert_19	25.524	22.014	1.242	0.19	0.0074
Rupert_19	28.404	18.468	3.546	0	0
Rupert_19	21.096	9.405	9.063	0	0
Rupert_19	29.016	11.592	2.187	0.01	3e-04
Rupert_19	17.586	6.237	5.355	0.43	0.0245
Rupert_19	23.94	10.251	4.014	0.03	0.0013
Rupert_19	27.324	14.184	3.933	0	0
Rupert_19	31.842	17.955	3.771	0	0
Rupert_19	29.106	23.751	5.796	0	0
Rupert_19	28.8	24.93	1.179	0	0
Rupert_19	28.728	28.26	3.33	0.38	0.0132
Rupert_19	21.6	23.994	4.266	1.17	0.0542
Rupert_19	24.318	19.179	4.815	0.18	0.0074
Rupert_19	20.142	13.779	5.4	0.06	0.003
Rupert_19	32.616	18.45	4.671	0	0
Rupert_19	31.194	26.433	7.983	0	0
Rupert_19	33.624	31.158	4.725	0	0
Rupert_19	27.756	33.732	2.574	0.09	0.0032
Rupert_19	26.496	33.192	0.54	0.14	0.0053
Rupert_19	20.898	32.643	0.549	0.04	0.0019
Rupert_19	28.458	24.021	8.622	4.69	0.1648
Rupert_19	10.044	12.69	11.331	8.14	0.8104
Rupert_19	22.662	17.451	4.761	1.22	0.0538
Rupert_19	8.154	15.777	1.674	11.25	1.3797
