env_code	DTR	GDD	dGDD	PR	PRDTR
Soda Springs_18	24.642	13.653	0	0.02	8e-04
Soda Springs_18	31.824	17.73	4.077	0.02	6e-04
Soda Springs_18	26.37	23.733	6.003	0.21	0.008
Soda Springs_18	28.638	27.639	3.906	0	0
Soda Springs_18	22.95	23.553	4.086	0	0
Soda Springs_18	26.586	23.859	0.306	0	0
Soda Springs_18	26.298	26.613	2.754	0.59	0.0224
Soda Springs_18	24.462	22.095	4.518	3.64	0.1488
Soda Springs_18	12.402	12.951	9.144	3.77	0.304
Soda Springs_18	25.056	11.907	1.044	13.18	0.526
Soda Springs_18	29.484	12.51	0.603	1.04	0.0353
Soda Springs_18	31.734	16.317	3.807	0.83	0.0262
Soda Springs_18	29.484	19.476	3.159	0.66	0.0224
Soda Springs_18	29.574	21.141	1.665	0.65	0.022
Soda Springs_18	29.412	20.808	0.333	0.76	0.0258
Soda Springs_18	20.52	17.946	2.862	2.55	0.1243
Soda Springs_18	24.372	19.404	1.458	1.54	0.0632
Soda Springs_18	29.862	21.249	1.845	0.29	0.0097
Soda Springs_18	20.898	24.579	3.33	0.79	0.0378
Soda Springs_18	25.92	23.58	0.999	4.46	0.1721
Soda Springs_18	10.8	17.802	5.778	6.99	0.6472
Soda Springs_18	23.31	24.111	6.309	1.05	0.045
Soda Springs_18	34.056	28.494	4.383	0.01	3e-04
Soda Springs_18	26.802	28.017	0.477	0.04	0.0015
Soda Springs_18	18.954	23.733	4.284	2.69	0.1419
Soda Springs_18	22.608	21.33	2.403	1.96	0.0867
Soda Springs_18	18.954	23.841	2.511	2.64	0.1393
Soda Springs_18	29.196	25.668	1.827	0.52	0.0178
Soda Springs_18	26.478	24.561	1.107	6.47	0.2444
Soda Springs_18	18.162	15.525	9.036	1.14	0.0628
Soda Springs_18	31.662	22.311	6.786	0	0
Soda Springs_18	36.738	25.749	3.438	0	0
Soda Springs_18	33.318	30.717	4.968	0	0
Soda Springs_18	22.05	33.183	2.466	0	0
Soda Springs_18	29.898	32.085	1.098	0.1	0.0033
Soda Springs_18	29.664	31.806	0.279	0	0
Soda Springs_18	28.026	31.905	0.099	0.06	0.0021
Soda Springs_18	29.304	32.364	0.459	0	0
Soda Springs_18	14.958	14.013	18.351	0.05	0.0033
Soda Springs_18	30.798	16.119	2.106	0.07	0.0023
Soda Springs_18	34.272	21.996	5.877	0.04	0.0012
Soda Springs_18	34.722	30.591	8.595	0	0
Soda Springs_18	19.818	30.645	0.054	0	0
Soda Springs_18	17.424	25.578	5.067	0.48	0.0275
Soda Springs_18	23.022	25.353	0.225	1.56	0.0678
Soda Springs_18	24.066	28.989	3.636	21.32	0.8859
Soda Springs_18	12.96	21.366	7.623	5.85	0.4514
Soda Springs_18	21.168	21.942	0.576	3.1	0.1464
Soda Springs_18	24.264	26.586	4.644	0.05	0.0021
Soda Springs_18	28.782	30.789	4.203	0.03	0.001
Soda Springs_18	27.234	26.019	4.77	0.01	4e-04
Soda Springs_18	21.708	25.758	0.261	0.65	0.0299
Soda Springs_18	28.296	24.48	1.278	0.2	0.0071
Soda Springs_18	32.454	30.609	6.129	0.02	6e-04
Soda Springs_18	26.316	31.5	0.891	0.03	0.0011
Soda Springs_18	28.98	35.64	4.14	0	0
Soda Springs_18	25.218	33.975	1.665	0	0
Soda Springs_18	21.366	23.985	9.99	0.05	0.0023
Soda Springs_18	24.084	22.968	1.017	0.4	0.0166
Soda Springs_18	29.214	27.063	4.095	0	0
Soda Springs_18	25.632	30.582	3.519	0	0
Soda Springs_18	24.39	25.875	4.707	0.02	8e-04
Soda Springs_18	39.042	30.429	4.554	0	0
Soda Springs_18	33.156	37.08	6.651	0	0
Soda Springs_18	28.962	40.527	3.447	0	0
Soda Springs_18	24.876	40.608	0.081	0	0
Soda Springs_18	28.458	43.101	2.493	0.1	0.0035
Soda Springs_18	24.588	44.226	1.125	1.76	0.0716
Soda Springs_18	17.154	40.095	4.131	0.61	0.0356
Soda Springs_18	23.562	38.619	1.476	0.26	0.011
Soda Springs_18	22.14	40.032	1.413	0.2	0.009
Soda Springs_18	29.988	38.736	1.296	0.02	7e-04
Soda Springs_18	21.942	38.079	0.657	0	0
Soda Springs_18	30.402	38.259	0.18	0	0
Soda Springs_18	23.292	39.78	1.521	0.91	0.0391
Soda Springs_18	23.742	37.827	1.953	0.57	0.024
Soda Springs_18	28.8	37.962	0.135	0	0
Soda Springs_18	25.326	38.943	0.981	0.12	0.0047
Soda Springs_18	28.422	40.905	1.962	0.02	7e-04
Soda Springs_18	21.204	41.274	0.369	0.45	0.0212
Soda Springs_18	20.862	37.575	3.699	0.96	0.046
Soda Springs_18	26.694	35.271	2.304	0	0
Soda Springs_18	30.762	37.737	2.466	0.2	0.0065
Soda Springs_18	20.664	41.076	3.339	0.49	0.0237
Soda Springs_18	26.406	39.375	1.701	0.12	0.0045
Soda Springs_18	28.818	38.061	1.314	0.15	0.0052
Soda Springs_18	28.548	37.89	0.171	0.16	0.0056
Soda Springs_18	25.074	36.207	1.683	0.01	4e-04
Soda Springs_18	29.664	35.064	1.143	0	0
