env_code	DTR	GDD	dGDD	PR	PRDTR
Soda Springs_05	32.328	15.399	0	0.01	3e-04
Soda Springs_05	34.902	18.117	2.718	0.03	9e-04
Soda Springs_05	37.782	21.483	3.366	0	0
Soda Springs_05	29.736	27.252	5.769	0.06	0.002
Soda Springs_05	16.092	20.718	6.534	8.88	0.5518
Soda Springs_05	23.04	18.09	2.628	4.74	0.2057
Soda Springs_05	24.21	21.285	3.195	2.28	0.0942
Soda Springs_05	16.83	10.323	10.962	17.12	1.0172
Soda Springs_05	21.564	11.556	1.233	0.53	0.0246
Soda Springs_05	22.158	13.761	2.205	1.06	0.0478
Soda Springs_05	18.486	19.377	5.616	1.66	0.0898
Soda Springs_05	31.374	23.265	3.888	7.06	0.225
Soda Springs_05	14.544	9.954	13.311	7.9	0.5432
Soda Springs_05	10.098	4.644	5.31	12.53	1.2408
Soda Springs_05	15.498	7.164	2.52	1.88	0.1213
Soda Springs_05	24.93	12.735	5.571	0.6	0.0241
Soda Springs_05	27.774	17.361	4.626	0.15	0.0054
Soda Springs_05	23.562	19.053	1.692	6.05	0.2568
Soda Springs_05	20.088	11.664	7.389	7.3	0.3634
Soda Springs_05	32.976	15.534	3.87	0.04	0.0012
Soda Springs_05	36.414	23.031	7.497	0.05	0.0014
Soda Springs_05	26.064	29.826	6.795	0.08	0.0031
Soda Springs_05	24.714	32.031	2.205	0.15	0.0061
Soda Springs_05	29.664	26.406	5.625	0.07	0.0024
Soda Springs_05	29.808	21.582	4.824	0.1	0.0034
Soda Springs_05	34.29	25.299	3.717	0	0
Soda Springs_05	33.264	32.274	6.975	0.1	0.003
Soda Springs_05	30.186	36.459	4.185	0.64	0.0212
Soda Springs_05	27.342	36.927	0.468	0.9	0.0329
Soda Springs_05	27.018	33.165	3.762	2	0.074
Soda Springs_05	28.926	33.021	0.144	0.07	0.0024
Soda Springs_05	27.828	31.842	1.179	0.28	0.0101
Soda Springs_05	18.288	28.206	3.636	0.13	0.0071
Soda Springs_05	30.168	27.72	0.486	0.2	0.0066
Soda Springs_05	23.382	25.839	1.881	0.89	0.0381
Soda Springs_05	27.288	21.906	3.933	0.3	0.011
Soda Springs_05	31.932	26.802	4.896	0	0
Soda Springs_05	28.782	33.669	6.867	0.05	0.0017
Soda Springs_05	27.324	31.068	2.601	0.11	0.004
Soda Springs_05	27.918	26.055	5.013	0	0
Soda Springs_05	28.35	29.763	3.708	0	0
Soda Springs_05	35.676	32.166	2.403	0.04	0.0011
Soda Springs_05	28.818	39.033	6.867	0.04	0.0014
Soda Springs_05	30.456	39.15	0.117	0.25	0.0082
Soda Springs_05	31.806	38.439	0.711	0.01	3e-04
Soda Springs_05	29.574	36.729	1.71	0.13	0.0044
Soda Springs_05	22.482	33.255	3.474	1.12	0.0498
Soda Springs_05	29.736	33.084	0.171	0	0
Soda Springs_05	37.242	38.565	5.481	0.1	0.0027
Soda Springs_05	34.47	43.443	4.878	0.02	6e-04
Soda Springs_05	28.08	41.076	2.367	0.01	4e-04
Soda Springs_05	33.048	41.706	0.63	0.01	3e-04
Soda Springs_05	28.386	42.057	0.351	0.08	0.0028
Soda Springs_05	26.676	30.834	11.223	0.01	4e-04
Soda Springs_05	35.226	32.715	1.881	0.2	0.0057
Soda Springs_05	30.42	42.048	9.333	0.14	0.0046
Soda Springs_05	27.162	45.315	3.267	0	0
Soda Springs_05	24.966	46.521	1.206	0.03	0.0012
Soda Springs_05	19.998	41.103	5.418	1.68	0.084
Soda Springs_05	23.868	39.834	1.269	0.27	0.0113
Soda Springs_05	31.104	38.016	1.818	2.4	0.0772
Soda Springs_05	27.36	33.444	4.572	0.93	0.034
Soda Springs_05	29.898	27.423	6.021	0.26	0.0087
Soda Springs_05	34.47	31.923	4.5	0	0
Soda Springs_05	36.432	36.396	4.473	0.08	0.0022
Soda Springs_05	25.938	39.735	3.339	0.16	0.0062
Soda Springs_05	21.798	37.755	1.98	1.42	0.0651
Soda Springs_05	24.048	36.918	0.837	1.68	0.0699
Soda Springs_05	21.024	37.134	0.216	1.7	0.0809
Soda Springs_05	20.25	35.487	1.647	2.18	0.1077
Soda Springs_05	25.218	35.073	0.414	0.49	0.0194
Soda Springs_05	29.646	35.235	0.162	0.07	0.0024
Soda Springs_05	29.574	37.863	2.628	0.02	7e-04
Soda Springs_05	27.234	42.687	4.824	0.1	0.0037
Soda Springs_05	30.15	41.985	0.702	0	0
Soda Springs_05	25.326	41.391	0.594	0.11	0.0043
Soda Springs_05	25.542	41.193	0.198	0.25	0.0098
Soda Springs_05	25.038	38.691	2.502	1.39	0.0555
Soda Springs_05	24.57	36.963	1.728	0.01	4e-04
Soda Springs_05	29.412	32.346	4.617	0.08	0.0027
Soda Springs_05	28.386	26.181	6.165	0.05	0.0018
Soda Springs_05	33.102	28.233	2.052	0.01	3e-04
Soda Springs_05	31.392	33.498	5.265	0.17	0.0054
Soda Springs_05	11.358	23.625	9.873	7.16	0.6304
Soda Springs_05	24.858	28.377	4.752	4.64	0.1867
Soda Springs_05	14.922	24.363	4.014	7.54	0.5053
Soda Springs_05	29.034	28.935	4.572	0.1	0.0034
Soda Springs_05	28.818	35.361	6.426	0.36	0.0125
Soda Springs_05	26.298	38.259	2.898	0.02	8e-04
Soda Springs_05	24.552	37.116	1.143	0.92	0.0375
Soda Springs_05	29.25	33.795	3.321	0.46	0.0157
Soda Springs_05	24.12	28.224	5.571	0.01	4e-04
Soda Springs_05	25.794	30.159	1.935	0.11	0.0043
Soda Springs_05	27.486	31.923	1.764	0	0
Soda Springs_05	26.91	34.965	3.042	0.03	0.0011
Soda Springs_05	26.892	36.324	1.359	0.03	0.0011
Soda Springs_05	35.532	34.794	1.53	0.09	0.0025
Soda Springs_05	18.702	21.015	13.779	0.03	0.0016
Soda Springs_05	31.806	22.635	1.62	0	0
Soda Springs_05	33.498	26.937	4.302	0.1	0.003
Soda Springs_05	36.216	31.536	4.599	0.08	0.0022
