env_code	DTR	GDD	dGDD	PR	PRDTR
Rupert_14	17.118	7.479	0	0.39	0.0228
Rupert_14	13.914	5.103	2.376	5.6	0.4025
Rupert_14	24.012	8.784	3.681	0.85	0.0354
Rupert_14	20.016	12.15	3.366	4.99	0.2493
Rupert_14	17.838	4.878	7.272	11.83	0.6632
Rupert_14	22.644	7.083	2.205	1.03	0.0455
Rupert_14	14.742	4.158	2.925	4.54	0.308
Rupert_14	15.048	4.086	0.072	2.15	0.1429
Rupert_14	22.05	7.956	3.87	0.31	0.0141
Rupert_14	21.51	9.963	2.007	0.62	0.0288
Rupert_14	17.244	7.542	2.421	0.73	0.0423
Rupert_14	24.516	11.367	3.825	1.32	0.0538
Rupert_14	30.042	14.796	3.429	0	0
Rupert_14	30.474	22.797	8.001	0	0
Rupert_14	24.606	21.429	1.368	0.01	4e-04
Rupert_14	25.038	16.551	4.878	0	0
Rupert_14	28.872	20.268	3.717	0.01	3e-04
Rupert_14	26.748	15.786	4.482	0.01	4e-04
Rupert_14	24.804	10.575	5.211	1.34	0.054
Rupert_14	33.264	12.672	2.097	0	0
Rupert_14	24.084	11.682	0.99	0.06	0.0025
Rupert_14	23.13	11.763	0.081	0	0
Rupert_14	34.83	19.413	7.65	0.19	0.0055
Rupert_14	17.676	17.946	1.467	3.34	0.189
Rupert_14	34.992	19.962	2.016	0.16	0.0046
Rupert_14	23.058	17.541	2.421	0.19	0.0082
Rupert_14	35.37	21.735	4.194	0.02	6e-04
Rupert_14	26.64	14.724	7.011	7.36	0.2763
Rupert_14	19.512	7.218	7.506	1.96	0.1005
Rupert_14	20.682	12.789	5.571	0.6	0.029
Rupert_14	15.858	11.871	0.918	11.46	0.7227
Rupert_14	20.844	9.252	2.619	4.19	0.201
Rupert_14	22.392	7.956	1.296	2.4	0.1072
Rupert_14	24.3	8.496	0.54	0.06	0.0025
Rupert_14	29.772	13.113	4.617	0	0
Rupert_14	34.92	16.848	3.735	0	0
Rupert_14	31.698	24.489	7.641	0	0
Rupert_14	33.966	28.629	4.14	0	0
Rupert_14	29.034	29.997	1.368	0	0
Rupert_14	20.7	26.82	3.177	0.2	0.0097
Rupert_14	12.726	18.585	8.235	0.23	0.0181
Rupert_14	14.922	13.707	4.878	14.46	0.969
Rupert_14	15.498	11.961	1.746	2.67	0.1723
Rupert_14	27.306	14.625	2.664	1.85	0.0678
Rupert_14	18.126	14.427	0.198	8.97	0.4949
Rupert_14	14.31	8.847	5.58	2.19	0.153
Rupert_14	26.262	15.669	6.822	0.17	0.0065
Rupert_14	24.57	13.905	1.764	0.01	4e-04
Rupert_14	32.76	16.344	2.439	0	0
Rupert_14	29.34	24.156	7.812	0	0
Rupert_14	30.492	29.124	4.968	0	0
Rupert_14	23.922	32.067	2.943	0.12	0.005
Rupert_14	27.72	29.826	2.241	0	0
Rupert_14	23.382	21.609	8.217	0.11	0.0047
Rupert_14	23.49	17.055	4.554	0.22	0.0094
Rupert_14	27.306	23.409	6.354	2.13	0.078
Rupert_14	28.818	27.981	4.572	0.29	0.0101
Rupert_14	36.468	29.43	1.449	0.02	5e-04
Rupert_14	31.392	34.074	4.644	0	0
Rupert_14	24.84	29.862	4.212	0.09	0.0036
Rupert_14	30.96	29.502	0.36	0	0
Rupert_14	28.08	34.47	4.968	0	0
Rupert_14	30.528	36.54	2.07	0	0
Rupert_14	30.96	31.95	4.59	0	0
Rupert_14	25.794	23.157	8.793	0	0
Rupert_14	36.126	30.789	7.632	0.05	0.0014
Rupert_14	28.422	32.625	1.836	0	0
Rupert_14	30.096	28.26	4.365	0	0
Rupert_14	33.498	34.857	6.597	0.01	3e-04
Rupert_14	25.002	33.615	1.242	0.01	4e-04
Rupert_14	27.738	32.517	1.098	0.02	7e-04
Rupert_14	32.418	32.157	0.36	0	0
Rupert_14	30.888	31.662	0.495	0	0
Rupert_14	28.656	31.248	0.414	0	0
Rupert_14	29.088	30.438	0.81	0	0
Rupert_14	34.218	34.623	4.185	0	0
Rupert_14	27.612	33.228	1.395	0	0
Rupert_14	30.168	30.222	3.006	0	0
Rupert_14	39.132	37.152	6.93	0.06	0.0015
Rupert_14	21.6	25.29	11.862	0.08	0.0037
Rupert_14	22.986	22.887	2.403	0.16	0.007
Rupert_14	26.01	26.145	3.258	0.48	0.0185
Rupert_14	17.244	20.376	5.769	4.46	0.2586
Rupert_14	17.838	15.363	5.013	0.34	0.0191
Rupert_14	18.846	15.165	0.198	5.08	0.2696
Rupert_14	39.042	28.179	13.014	0	0
Rupert_14	36.252	37.728	9.549	0	0
Rupert_14	31.032	36.972	0.756	0	0
Rupert_14	26.658	38.781	1.809	0.02	8e-04
Rupert_14	29.7	36.576	2.205	0.08	0.0027
Rupert_14	32.166	42.777	6.201	0.01	3e-04
Rupert_14	26.352	39.024	3.753	0.09	0.0034
Rupert_14	14.67	30.753	8.271	2.61	0.1779
Rupert_14	20.25	29.709	1.044	0.92	0.0454
Rupert_14	26.298	31.167	1.458	0	0
Rupert_14	28.638	33.435	2.268	0	0
