env_code	DTR	GDD	dGDD	PR	PRDTR
Soda Springs_16	30.708	23.31	0	0.02	7e-04
Soda Springs_16	28.278	26.811	3.501	0.01	4e-04
Soda Springs_16	17.532	22.608	4.203	7.44	0.4244
Soda Springs_16	17.784	16.488	6.12	16.35	0.9194
Soda Springs_16	21.24	17.856	1.368	4.88	0.2298
Soda Springs_16	20.178	10.845	7.011	2.71	0.1343
Soda Springs_16	11.25	4.572	6.273	3.47	0.3084
Soda Springs_16	23.778	10.413	5.841	0.07	0.0029
Soda Springs_16	34.11	15.912	5.499	0.16	0.0047
Soda Springs_16	32.688	23.508	7.596	0.08	0.0024
Soda Springs_16	29.754	25.101	1.593	0.55	0.0185
Soda Springs_16	18.9	16.596	8.505	5.38	0.2847
Soda Springs_16	21.06	14.634	1.962	2.71	0.1287
Soda Springs_16	30.492	15.066	0.432	0.77	0.0253
Soda Springs_16	29.394	19.449	4.383	0.14	0.0048
Soda Springs_16	21.798	20.583	1.134	12.64	0.5799
Soda Springs_16	25.398	21.321	0.738	6.82	0.2685
Soda Springs_16	15.84	12.258	9.063	10.95	0.6913
Soda Springs_16	15.768	10.134	2.124	1.45	0.092
Soda Springs_16	24.66	12.492	2.358	0.16	0.0065
Soda Springs_16	21.924	16.416	3.924	7.14	0.3257
Soda Springs_16	15.588	13.302	3.114	5.54	0.3554
Soda Springs_16	23.634	16.713	3.411	0.53	0.0224
Soda Springs_16	18.99	17.469	0.756	0.41	0.0216
Soda Springs_16	27.612	14.994	2.475	0	0
Soda Springs_16	25.704	19.674	4.68	1.82	0.0708
Soda Springs_16	23.076	21.726	2.052	1.23	0.0533
Soda Springs_16	27.108	21.402	0.324	0.03	0.0011
Soda Springs_16	33.534	23.337	1.935	0.04	0.0012
Soda Springs_16	26.46	27.306	3.969	0.13	0.0049
Soda Springs_16	25.704	28.332	1.026	0	0
Soda Springs_16	29.682	31.707	3.375	0.22	0.0074
Soda Springs_16	32.22	34.47	2.763	0.04	0.0012
Soda Springs_16	29.97	35.397	0.927	0.4	0.0133
Soda Springs_16	30.294	31.815	3.582	2.29	0.0756
Soda Springs_16	26.838	36.513	4.698	0.02	7e-04
Soda Springs_16	22.284	36.18	0.333	0.73	0.0328
Soda Springs_16	30.528	33.858	2.322	0	0
Soda Springs_16	15.228	21.744	12.114	2.6	0.1707
Soda Springs_16	29.358	22.815	1.071	1.1	0.0375
Soda Springs_16	18.45	23.175	0.36	5.73	0.3106
Soda Springs_16	22.23	25.641	2.466	1.45	0.0652
Soda Springs_16	31.356	26.604	0.963	0.12	0.0038
Soda Springs_16	24.462	20.853	5.751	0.54	0.0221
Soda Springs_16	34.542	25.335	4.482	0	0
Soda Springs_16	27.792	31.644	6.309	0.02	7e-04
Soda Springs_16	30.672	27.198	4.446	0	0
Soda Springs_16	36.648	34.38	7.182	0.04	0.0011
Soda Springs_16	21.888	34.326	0.054	0.04	0.0018
Soda Springs_16	32.256	33.408	0.918	0.01	3e-04
Soda Springs_16	28.656	36.342	2.934	0.05	0.0017
Soda Springs_16	28.926	26.379	9.963	0.05	0.0017
Soda Springs_16	30.402	22.545	3.834	0.03	0.001
Soda Springs_16	38.052	27.288	4.743	0.25	0.0066
Soda Springs_16	38.016	35.046	7.758	0	0
Soda Springs_16	32.076	40.122	5.076	0.05	0.0016
Soda Springs_16	29.448	40.032	0.09	0.23	0.0078
Soda Springs_16	22.068	35.064	4.968	1.7	0.077
Soda Springs_16	25.56	33.606	1.458	0.49	0.0192
Soda Springs_16	29.088	35.838	2.232	0.01	3e-04
Soda Springs_16	24.876	37.476	1.638	0.22	0.0088
Soda Springs_16	24.588	35.964	1.512	0.76	0.0309
Soda Springs_16	17.118	32.067	3.897	0.1	0.0058
Soda Springs_16	20.898	30.069	1.998	0.1	0.0048
Soda Springs_16	28.116	28.836	1.233	0	0
Soda Springs_16	31.104	35.262	6.426	0	0
Soda Springs_16	22.734	39.483	4.221	0.11	0.0048
Soda Springs_16	23.616	21.78	17.703	3.92	0.166
Soda Springs_16	27.954	18.927	2.853	0.17	0.0061
Soda Springs_16	32.202	25.461	6.534	0.24	0.0075
Soda Springs_16	25.308	28.404	2.943	0.01	4e-04
Soda Springs_16	33.102	29.637	1.233	0	0
Soda Springs_16	35.046	33.867	4.23	0.03	9e-04
Soda Springs_16	20.898	33.147	0.72	0.15	0.0072
Soda Springs_16	33.606	34.371	1.224	0.06	0.0018
Soda Springs_16	30.798	36.567	2.196	0.08	0.0026
Soda Springs_16	28.332	38.466	1.899	0.06	0.0021
Soda Springs_16	26.1	40.23	1.764	0.08	0.0031
Soda Springs_16	33.66	40.338	0.108	0	0
Soda Springs_16	30.06	39.942	0.396	0.11	0.0037
Soda Springs_16	27.756	33.084	6.858	0	0
Soda Springs_16	31.968	34.452	1.368	0	0
Soda Springs_16	33.552	38.736	4.284	0	0
Soda Springs_16	29.034	42.957	4.221	0	0
Soda Springs_16	27.882	40.329	2.628	0	0
Soda Springs_16	27.09	39.303	1.026	0.09	0.0033
Soda Springs_16	31.014	38.151	1.152	0	0
Soda Springs_16	28.116	38.916	0.765	0.66	0.0235
Soda Springs_16	24.084	41.58	2.664	1.54	0.0639
Soda Springs_16	28.71	39.879	1.701	0	0
Soda Springs_16	32.202	39.825	0.054	0.14	0.0043
Soda Springs_16	23.508	34.038	5.787	0.03	0.0013
Soda Springs_16	38.016	31.176	2.862	0	0
Soda Springs_16	30.708	34.938	3.762	0.07	0.0023
Soda Springs_16	29.088	35.658	0.72	0.94	0.0323
Soda Springs_16	24.084	39.132	3.474	1.85	0.0768
Soda Springs_16	27.792	35.928	3.204	0.02	7e-04
Soda Springs_16	27.486	33.705	2.223	0.02	7e-04
Soda Springs_16	25.65	30.087	3.618	0	0
Soda Springs_16	25.038	29.709	0.378	0.09	0.0036
Soda Springs_16	27.684	32.472	2.763	0.03	0.0011
Soda Springs_16	31.356	33.21	0.738	0.01	3e-04
Soda Springs_16	30.186	36.819	3.609	0.07	0.0023
Soda Springs_16	25.884	40.572	3.753	0.06	0.0023
Soda Springs_16	29.502	39.537	1.035	0.04	0.0014
Soda Springs_16	29.682	39.969	0.432	0.41	0.0138
Soda Springs_16	19.854	35.199	4.77	0.76	0.0383
Soda Springs_16	25.092	30.096	5.103	0.18	0.0072
Soda Springs_16	34.902	28.071	2.025	0	0
Soda Springs_16	33.552	34.272	6.201	0.08	0.0024
Soda Springs_16	26.712	34.02	0.252	0	0
Soda Springs_16	25.398	28.557	5.463	0	0
Soda Springs_16	26.892	25.2	3.357	0	0
Soda Springs_16	31.104	24.588	0.612	0	0
Soda Springs_16	24.372	27.054	2.466	0.01	4e-04
Soda Springs_16	31.32	27.774	0.72	0	0
Soda Springs_16	32.544	32.274	4.5	0	0
Soda Springs_16	31.698	36.747	4.473	0.02	6e-04
Soda Springs_16	34.164	37.35	0.603	0	0
Soda Springs_16	30.51	38.727	1.377	0	0
Soda Springs_16	26.046	38.817	0.09	0.34	0.0131
Soda Springs_16	25.11	34.083	4.734	0.14	0.0056
Soda Springs_16	23.832	27.738	6.345	0.01	4e-04
Soda Springs_16	18.054	21.141	6.597	1.24	0.0687
Soda Springs_16	25.272	17.658	3.483	0.17	0.0067
Soda Springs_16	32.022	20.439	2.781	0.09	0.0028
Soda Springs_16	24.804	21.888	1.449	0.25	0.0101
Soda Springs_16	26.982	22.887	0.999	0.01	4e-04
Soda Springs_16	27.954	18.945	3.942	0	0
Soda Springs_16	32.724	24.246	5.301	0	0
Soda Springs_16	35.28	26.694	2.448	0.02	6e-04
Soda Springs_16	22.14	22.734	3.96	2.24	0.1012
Soda Springs_16	31.59	22.905	0.171	6.94	0.2197
Soda Springs_16	16.56	17.244	5.661	6.4	0.3865
Soda Springs_16	19.602	17.361	0.117	0.63	0.0321
Soda Springs_16	27.81	20.655	3.294	0.14	0.005
Soda Springs_16	27.792	21.474	0.819	0.06	0.0022
Soda Springs_16	22.104	27.792	6.318	0.19	0.0086
Soda Springs_16	25.776	31.302	3.51	0.11	0.0043
Soda Springs_16	28.35	32.067	0.765	0	0
Soda Springs_16	21.816	29.43	2.637	1.03	0.0472
Soda Springs_16	17.244	21.006	8.424	25.26	1.4649
Soda Springs_16	14.328	13.518	7.488	11.25	0.7852
Soda Springs_16	17.1	14.436	0.918	16.93	0.9901
Soda Springs_16	23.688	17.712	3.276	0	0
Soda Springs_16	29.178	24.309	6.597	0.03	0.001
Soda Springs_16	28.908	27.306	2.997	0	0
Soda Springs_16	32.58	27.288	0.018	0	0
Soda Springs_16	18.738	25.245	2.043	1.9	0.1014
Soda Springs_16	19.548	25.38	0.135	1.28	0.0655
