env_code	DTR	GDD	dGDD	PR	PRDTR
Idaho Falls_07	32.868	35.064	0.954	0.03	9e-04
Idaho Falls_07	29.988	37.89	2.826	1.03	0.0343
Idaho Falls_07	27.288	31.104	6.786	0.69	0.0253
Idaho Falls_07	16.218	12.627	18.477	18.17	1.1204
Idaho Falls_07	24.642	15.273	2.646	7.86	0.319
Idaho Falls_07	25.416	16.866	1.593	0.6	0.0236
Idaho Falls_07	33.912	25.794	8.928	0	0
Idaho Falls_07	21.6	31.518	5.724	0.24	0.0111
Idaho Falls_07	24.966	27.891	3.627	0.79	0.0316
Idaho Falls_07	28.998	29.997	2.106	0	0
Idaho Falls_07	34.542	32.211	2.214	0.02	6e-04
Idaho Falls_07	25.884	33.012	0.801	0.04	0.0015
Idaho Falls_07	34.56	35.622	2.61	0	0
Idaho Falls_07	33.858	40.689	5.067	0.11	0.0032
Idaho Falls_07	21.942	25.317	15.372	0.05	0.0023
Idaho Falls_07	29.214	26.019	0.702	0.06	0.0021
Idaho Falls_07	35.1	35.604	9.585	0.01	3e-04
Idaho Falls_07	36.234	41.193	5.589	0.01	3e-04
Idaho Falls_07	32.616	41.706	0.513	0	0
Idaho Falls_07	32.544	43.434	1.728	0	0
Idaho Falls_07	25.056	38.304	5.13	0.07	0.0028
Idaho Falls_07	27.666	35.181	3.123	0.03	0.0011
Idaho Falls_07	26.676	29.808	5.373	0.03	0.0011
Idaho Falls_07	38.628	32.958	3.15	0	0
Idaho Falls_07	40.68	39.69	6.732	0.09	0.0022
Idaho Falls_07	37.836	42.156	2.466	0	0
Idaho Falls_07	35.298	42.453	0.297	0	0
Idaho Falls_07	28.908	41.976	0.477	0.06	0.0021
Idaho Falls_07	32.796	43.578	1.602	0	0
Idaho Falls_07	31.158	44.019	0.441	0	0
Idaho Falls_07	32.562	41.355	2.664	0.04	0.0012
Idaho Falls_07	33.606	45.747	4.392	0.01	3e-04
Idaho Falls_07	35.172	46.224	0.477	0	0
Idaho Falls_07	32.148	48.681	2.457	0.02	6e-04
Idaho Falls_07	27.162	49.077	0.396	0.13	0.0048
Idaho Falls_07	30.348	43.596	5.481	0.01	3e-04
Idaho Falls_07	34.236	43.956	0.36	0.01	3e-04
Idaho Falls_07	33.912	43.038	0.918	0	0
Idaho Falls_07	35.208	44.172	1.134	0.01	3e-04
Idaho Falls_07	29.394	45.819	1.647	0.05	0.0017
Idaho Falls_07	32.706	47.367	1.548	0.06	0.0018
Idaho Falls_07	34.47	46.935	0.432	0.1	0.0029
Idaho Falls_07	31.698	47.25	0.315	0.17	0.0054
Idaho Falls_07	28.278	49.14	1.89	0.48	0.017
Idaho Falls_07	22.986	44.055	5.085	0.6	0.0261
Idaho Falls_07	35.514	45.792	1.737	0	0
Idaho Falls_07	30.006	46.035	0.243	0.12	0.004
Idaho Falls_07	33.912	45.81	0.225	0.02	6e-04
Idaho Falls_07	33.156	45.756	0.054	0	0
Idaho Falls_07	33.444	47.196	1.44	0.01	3e-04
Idaho Falls_07	33.372	48.033	0.837	2.92	0.0875
Idaho Falls_07	14.112	42.138	5.895	6.04	0.428
Idaho Falls_07	16.668	39.816	2.322	2.56	0.1536
Idaho Falls_07	20.628	42.552	2.736	2.71	0.1314
Idaho Falls_07	26.73	43.749	1.197	0.23	0.0086
Idaho Falls_07	31.32	45.09	1.341	0	0
Idaho Falls_07	33.57	46.215	1.125	0.26	0.0077
Idaho Falls_07	34.218	47.133	0.918	0.45	0.0132
Idaho Falls_07	25.614	48.573	1.44	0.14	0.0055
Idaho Falls_07	28.854	46.467	2.106	0.22	0.0076
Idaho Falls_07	13.176	38.376	8.091	3.48	0.2641
Idaho Falls_07	26.046	41.931	3.555	0.54	0.0207
Idaho Falls_07	30.06	43.092	1.161	0.46	0.0153
Idaho Falls_07	31.392	41.238	1.854	2.28	0.0726
Idaho Falls_07	35.91	38.457	2.781	0.09	0.0025
Idaho Falls_07	28.836	39.294	0.837	0.16	0.0055
Idaho Falls_07	25.866	38.349	0.945	0	0
Idaho Falls_07	34.056	40.734	2.385	0.02	6e-04
Idaho Falls_07	26.55	40.941	0.207	0.02	8e-04
Idaho Falls_07	34.236	41.526	0.585	0	0
Idaho Falls_07	33.192	44.532	3.006	0.01	3e-04
Idaho Falls_07	30.186	46.539	2.007	0.02	7e-04
Idaho Falls_07	31.212	47.511	0.972	0.01	3e-04
Idaho Falls_07	30.078	44.991	2.52	0.02	7e-04
Idaho Falls_07	31.986	45.747	0.756	1.99	0.0622
Idaho Falls_07	23.67	42.633	3.114	5.81	0.2455
Idaho Falls_07	26.766	40.869	1.764	3.37	0.1259
Idaho Falls_07	29.268	40.032	0.837	0.53	0.0181
Idaho Falls_07	26.1	33.462	6.57	0.09	0.0034
Idaho Falls_07	24.264	33.984	0.522	0.01	4e-04
Idaho Falls_07	23.76	28.926	5.058	1.87	0.0787
Idaho Falls_07	25.362	32.913	3.987	0.32	0.0126
Idaho Falls_07	29.088	31.104	1.809	0.12	0.0041
Idaho Falls_07	37.926	37.611	6.507	0.02	5e-04
Idaho Falls_07	30.618	38.745	1.134	0.09	0.0029
Idaho Falls_07	28.206	37.179	1.566	0.02	7e-04
Idaho Falls_07	30.654	35.631	1.548	0	0
Idaho Falls_07	34.416	39.114	3.483	0	0
Idaho Falls_07	29.736	42.426	3.312	0.06	0.002
Idaho Falls_07	21.384	40.176	2.25	1.8	0.0842
Idaho Falls_07	24.426	42.453	2.277	0	0
