env_code	DTR	GDD	dGDD	PR	PRDTR
Rupert_05	19.818	9.486	0	1.22	0.0616
Rupert_05	21.402	9.261	0.225	0.19	0.0089
Rupert_05	21.24	9.405	0.144	0.35	0.0165
Rupert_05	28.728	12.663	3.258	0.58	0.0202
Rupert_05	30.492	19.08	6.417	0.03	0.001
Rupert_05	39.816	18.333	0.747	0.56	0.0141
Rupert_05	22.374	7.425	10.908	0.18	0.008
Rupert_05	29.142	12.501	5.076	0	0
Rupert_05	37.422	18.486	5.985	0.03	8e-04
Rupert_05	26.748	19.71	1.224	0.28	0.0105
Rupert_05	16.704	8.073	11.637	2.19	0.1311
Rupert_05	22.338	8.748	0.675	12.55	0.5618
Rupert_05	13.932	6.48	2.268	11.01	0.7903
Rupert_05	22.212	11.898	5.418	2.83	0.1274
Rupert_05	32.814	16.947	5.049	0.03	9e-04
Rupert_05	24.75	20.961	4.014	1.73	0.0699
Rupert_05	17.262	17.541	3.42	6.92	0.4009
Rupert_05	27.27	19.629	2.088	1.33	0.0488
Rupert_05	26.946	21.843	2.214	0.07	0.0026
Rupert_05	23.49	19.953	1.89	8.39	0.3572
Rupert_05	23.22	11.952	8.001	3.04	0.1309
Rupert_05	27.252	11.151	0.801	0.36	0.0132
Rupert_05	23.112	11.88	0.729	0.35	0.0151
Rupert_05	29.178	14.454	2.574	0.03	0.001
Rupert_05	31.05	19.071	4.617	0.03	0.001
Rupert_05	19.026	20.007	0.936	1.12	0.0589
Rupert_05	19.8	20.97	0.963	1.34	0.0677
Rupert_05	20.826	23.697	2.727	6.4	0.3073
Rupert_05	23.292	23.346	0.351	5.63	0.2417
Rupert_05	16.956	17.784	5.562	3.35	0.1976
Rupert_05	27.054	19.467	1.683	6.58	0.2432
Rupert_05	24.228	19.764	0.297	6.92	0.2856
Rupert_05	13.968	11.268	8.496	2.52	0.1804
Rupert_05	18.774	14.823	3.555	15.27	0.8134
Rupert_05	18.882	15.885	1.062	5.42	0.287
Rupert_05	30.096	21.6	5.715	0.23	0.0076
Rupert_05	27.918	25.173	3.573	0.11	0.0039
Rupert_05	24.21	27.567	2.394	5.7	0.2354
Rupert_05	25.254	20.547	7.02	24.96	0.9884
Rupert_05	20.826	15.273	5.274	0.65	0.0312
Rupert_05	24.48	24.3	9.027	5.68	0.232
Rupert_05	15.732	25.02	0.72	1.73	0.11
Rupert_05	30.114	28.305	3.285	0.47	0.0156
Rupert_05	28.836	21.402	6.903	0	0
Rupert_05	33.552	28.62	7.218	0.12	0.0036
Rupert_05	24.462	22.779	5.841	0.05	0.002
Rupert_05	26.802	19.827	2.952	0.01	4e-04
Rupert_05	31.428	20.826	0.999	0	0
Rupert_05	32.454	24.975	4.149	0	0
Rupert_05	35.568	28.584	3.609	0	0
Rupert_05	28.89	34.425	5.841	0.29	0.01
Rupert_05	22.626	29.853	4.572	14.62	0.6462
Rupert_05	23.544	26.928	2.925	1.11	0.0471
Rupert_05	25.146	26.739	0.189	6.31	0.2509
Rupert_05	18.432	16.524	10.215	4.05	0.2197
Rupert_05	24.876	15.984	0.54	0.29	0.0117
Rupert_05	24.84	20.07	4.086	0.25	0.0101
Rupert_05	26.01	25.893	5.823	0.28	0.0108
Rupert_05	29.916	28.116	2.223	3.42	0.1143
Rupert_05	15.444	17.01	11.106	2.29	0.1483
Rupert_05	15.372	12.672	4.338	4.75	0.309
Rupert_05	19.008	14.022	1.35	1.6	0.0842
Rupert_05	30.78	18.108	4.086	0.3	0.0097
Rupert_05	28.602	23.553	5.445	0.08	0.0028
Rupert_05	15.588	22.14	1.413	4.05	0.2598
Rupert_05	20.934	17.955	4.185	0.53	0.0253
Rupert_05	35.1	20.97	3.015	0	0
Rupert_05	32.922	30.969	9.999	0.75	0.0228
Rupert_05	27.522	33.291	2.322	0.43	0.0156
Rupert_05	27.972	37.296	4.005	0.1	0.0036
Rupert_05	21.708	25.11	12.186	1.28	0.059
Rupert_05	26.298	24.615	0.495	0.13	0.0049
Rupert_05	36.234	31.797	7.182	0.01	3e-04
Rupert_05	37.512	39.294	7.497	0	0
Rupert_05	32.112	43.92	4.626	0.96	0.0299
Rupert_05	33.714	43.137	0.783	2.73	0.081
Rupert_05	29.214	37.737	5.4	0.22	0.0075
Rupert_05	32.166	39.357	1.62	0.13	0.004
Rupert_05	28.8	36.882	2.475	0.45	0.0156
Rupert_05	19.836	30.078	6.804	2.04	0.1028
Rupert_05	25.038	30.771	0.693	0.67	0.0268
Rupert_05	18.864	26.784	3.987	1.56	0.0827
Rupert_05	29.106	28.143	1.359	0.05	0.0017
Rupert_05	30.852	34.542	6.399	0.01	3e-04
Rupert_05	32.58	41.436	6.894	0.05	0.0015
Rupert_05	27.198	34.425	7.011	0.03	0.0011
Rupert_05	30.348	31.77	2.655	0.13	0.0043
Rupert_05	32.67	35.757	3.987	0	0
Rupert_05	33.678	40.473	4.716	0	0
Rupert_05	30.69	46.215	5.742	0.04	0.0013
Rupert_05	27.684	45.18	1.035	0.07	0.0025
Rupert_05	29.556	48.222	3.042	0.15	0.0051
Rupert_05	20.25	38.385	9.837	0.05	0.0025
Rupert_05	22.194	36.639	1.746	0.21	0.0095
Rupert_05	35.514	39.249	2.61	0	0
Rupert_05	39.726	45.684	6.435	0	0
Rupert_05	31.23	48.573	2.889	0.02	6e-04
Rupert_05	33.822	43.677	4.896	0.01	3e-04
Rupert_05	36.216	47.655	3.978	0.11	0.003
Rupert_05	31.662	47.241	0.414	0.01	3e-04
Rupert_05	29.754	36.657	10.584	0.17	0.0057
Rupert_05	34.128	41.598	4.941	0	0
Rupert_05	32.022	47.835	6.237	0	0
Rupert_05	30.708	48.699	0.864	0	0
Rupert_05	32.886	47.907	0.792	0	0
