env_code	DTR	GDD	dGDD	PR	PRDTR
Idaho Falls_08	29.736	14.274	0	0.06	0.002
Idaho Falls_08	24.912	14.112	0.162	0.48	0.0193
Idaho Falls_08	14.04	1.035	13.077	0.89	0.0634
Idaho Falls_08	20.106	3.645	2.61	0.19	0.0094
Idaho Falls_08	26.838	10.557	6.912	0.02	7e-04
Idaho Falls_08	14.958	9.027	1.53	1.85	0.1237
Idaho Falls_08	15.84	4.806	4.221	5.17	0.3264
Idaho Falls_08	22.356	7.002	2.196	0.55	0.0246
Idaho Falls_08	27.9	8.721	1.719	0	0
Idaho Falls_08	34.938	14.31	5.589	0	0
Idaho Falls_08	35.352	20.106	5.796	0.08	0.0023
Idaho Falls_08	29.106	22.671	2.565	0.28	0.0096
Idaho Falls_08	10.314	3.996	18.675	3.12	0.3025
Idaho Falls_08	18.684	7.092	3.096	1.57	0.084
Idaho Falls_08	28.458	10.665	3.573	0.06	0.0021
Idaho Falls_08	26.352	11.709	1.044	0.06	0.0023
Idaho Falls_08	29.52	17.604	5.895	0	0
Idaho Falls_08	34.002	20.043	2.439	0.02	6e-04
Idaho Falls_08	25.506	22.545	2.502	0.39	0.0153
Idaho Falls_08	18.648	14.976	7.569	6.46	0.3464
Idaho Falls_08	25.128	13.032	1.944	0.67	0.0267
Idaho Falls_08	18.828	9.252	3.78	3.48	0.1848
Idaho Falls_08	32.382	12.699	3.447	0.25	0.0077
Idaho Falls_08	22.284	16.344	3.645	3.36	0.1508
Idaho Falls_08	17.37	8.631	7.713	1.97	0.1134
Idaho Falls_08	33.084	13.905	5.274	0.45	0.0136
Idaho Falls_08	24.804	19.134	5.229	0.16	0.0065
Idaho Falls_08	30.906	19.827	0.693	0.01	3e-04
Idaho Falls_08	31.716	27.108	7.281	0	0
Idaho Falls_08	30.402	32.319	5.211	0.01	3e-04
Idaho Falls_08	33.102	35.109	2.79	0	0
Idaho Falls_08	28.404	35.676	0.567	0	0
Idaho Falls_08	31.896	34.038	1.638	0.64	0.0201
Idaho Falls_08	14.328	11.808	22.23	4.72	0.3294
Idaho Falls_08	19.674	13.329	1.521	7.36	0.3741
Idaho Falls_08	20.988	13.59	0.261	3.94	0.1877
Idaho Falls_08	21.474	16.083	2.493	3.21	0.1495
Idaho Falls_08	25.434	19.881	3.798	0.57	0.0224
Idaho Falls_08	13.518	17.217	2.664	8.75	0.6473
