env_code	DTR	GDD	dGDD	PR	PRDTR
Idaho Falls_10	12.15	17.955	10.35	3.26	0.2683
Idaho Falls_10	23.832	20.736	2.781	0.88	0.0369
Idaho Falls_10	20.826	13.941	6.795	2.41	0.1157
Idaho Falls_10	26.136	13.626	0.315	1.98	0.0758
Idaho Falls_10	17.406	6.552	7.074	6.69	0.3844
Idaho Falls_10	31.158	11.799	5.247	2.56	0.0822
Idaho Falls_10	15.606	9.459	2.34	7.25	0.4646
Idaho Falls_10	29.826	13.959	4.5	0.17	0.0057
Idaho Falls_10	24.912	21.042	7.083	0.35	0.014
Idaho Falls_10	15.624	21.888	0.846	2.61	0.1671
Idaho Falls_10	23.688	18.666	3.222	4.59	0.1938
Idaho Falls_10	14.148	10.98	7.686	5	0.3534
Idaho Falls_10	29.79	14.598	3.618	0.13	0.0044
Idaho Falls_10	24.714	21.141	6.543	0.69	0.0279
Idaho Falls_10	14.112	20.412	0.729	2.77	0.1963
Idaho Falls_10	21.816	21.078	0.666	1.05	0.0481
Idaho Falls_10	14.634	24.273	3.195	3.52	0.2405
Idaho Falls_10	14.832	23.706	0.567	6.25	0.4214
Idaho Falls_10	18.684	25.812	2.106	0.76	0.0407
Idaho Falls_10	20.556	27.72	1.908	3.11	0.1513
Idaho Falls_10	17.838	22.023	5.697	8.53	0.4782
Idaho Falls_10	30.042	23.517	1.494	0.3	0.01
Idaho Falls_10	23.526	28.935	5.418	0.62	0.0264
Idaho Falls_10	24.966	21.861	7.074	3.05	0.1222
Idaho Falls_10	20.682	16.731	5.13	1.38	0.0667
Idaho Falls_10	15.174	18.009	1.278	3.17	0.2089
Idaho Falls_10	26.604	19.944	1.935	2.39	0.0898
Idaho Falls_10	34.146	25.695	5.751	0.02	6e-04
Idaho Falls_10	28.26	28.98	3.285	2.92	0.1033
Idaho Falls_10	27.612	20.88	8.1	6.73	0.2437
Idaho Falls_10	24.57	14.427	6.453	0.3	0.0122
Idaho Falls_10	37.17	22.077	7.65	0	0
Idaho Falls_10	31.374	30.339	8.262	0.13	0.0041
Idaho Falls_10	28.512	29.376	0.963	0.36	0.0126
Idaho Falls_10	28.008	25.092	4.284	0.01	4e-04
Idaho Falls_10	25.65	27.405	2.313	0.29	0.0113
Idaho Falls_10	35.334	30.231	2.826	0.13	0.0037
Idaho Falls_10	32.076	35.1	4.869	0.07	0.0022
Idaho Falls_10	26.316	36.162	1.062	0.42	0.016
Idaho Falls_10	28.458	33.327	2.835	0.11	0.0039
Idaho Falls_10	33.75	33.057	0.27	0	0
Idaho Falls_10	35.1	37.746	4.689	0	0
Idaho Falls_10	38.25	40.725	2.979	1.98	0.0518
Idaho Falls_10	29.214	41.301	0.576	0.84	0.0288
Idaho Falls_10	33.768	39.546	1.755	0.01	3e-04
Idaho Falls_10	23.472	34.74	4.806	0	0
Idaho Falls_10	26.856	27.162	7.578	0.17	0.0063
Idaho Falls_10	27.792	28.314	1.152	0.17	0.0061
Idaho Falls_10	27.09	29.169	0.855	0.05	0.0018
Idaho Falls_10	27.432	26.622	2.547	0.07	0.0026
Idaho Falls_10	35.316	27.918	1.296	0	0
Idaho Falls_10	36.612	34.074	6.156	0.01	3e-04
Idaho Falls_10	33.552	39.366	5.292	1.19	0.0355
Idaho Falls_10	31.806	38.439	0.927	0.55	0.0173
Idaho Falls_10	25.578	37.827	0.612	1.18	0.0461
Idaho Falls_10	28.872	38.394	0.567	0	0
Idaho Falls_10	25.902	32.733	5.661	0.07	0.0027
Idaho Falls_10	32.328	29.394	3.339	0.06	0.0019
Idaho Falls_10	35.55	34.587	5.193	0	0
Idaho Falls_10	39.06	42.57	7.983	0	0
Idaho Falls_10	27.792	47.376	4.806	0.13	0.0047
Idaho Falls_10	31.68	44.784	2.592	0	0
Idaho Falls_10	29.412	39.636	5.148	0.1	0.0034
Idaho Falls_10	34.344	36.828	2.808	0	0
Idaho Falls_10	26.478	36.693	0.135	2.33	0.088
Idaho Falls_10	29.592	37.314	0.621	0.13	0.0044
Idaho Falls_10	30.384	38.556	1.242	0	0
Idaho Falls_10	35.46	38.088	0.468	0	0
Idaho Falls_10	36.54	41.49	3.402	0.02	5e-04
Idaho Falls_10	24.228	43.83	2.34	0.14	0.0058
Idaho Falls_10	28.368	41.58	2.25	0.66	0.0233
Idaho Falls_10	24.552	42.048	0.468	1.58	0.0644
Idaho Falls_10	29.592	42.516	0.468	0.33	0.0112
Idaho Falls_10	31.338	44.325	1.809	0.73	0.0233
Idaho Falls_10	31.086	44.091	0.234	3.46	0.1113
Idaho Falls_10	30.924	41.04	3.051	0.09	0.0029
Idaho Falls_10	31.572	39.492	1.548	0.07	0.0022
Idaho Falls_10	29.088	42.084	2.592	2.27	0.078
Idaho Falls_10	34.02	39.618	2.466	1.65	0.0485
Idaho Falls_10	32.904	42.336	2.718	1.52	0.0462
Idaho Falls_10	28.458	45.063	2.727	1.2	0.0422
Idaho Falls_10	29.916	40.176	4.887	0.09	0.003
Idaho Falls_10	31.14	39.564	0.612	0.64	0.0206
Idaho Falls_10	20.646	36.585	2.979	2.16	0.1046
Idaho Falls_10	31.626	37.773	1.188	0.12	0.0038
Idaho Falls_10	26.712	37.35	0.423	0.34	0.0127
Idaho Falls_10	18.432	30.69	6.66	0.16	0.0087
Idaho Falls_10	30.222	32.265	1.575	0.6	0.0199
Idaho Falls_10	31.968	29.988	2.277	0.08	0.0025
Idaho Falls_10	38.664	34.308	4.32	0.04	0.001
Idaho Falls_10	36.54	37.836	3.528	0.1	0.0027
Idaho Falls_10	32.454	39.195	1.359	0.32	0.0099
Idaho Falls_10	26.676	39.996	0.801	0.02	7e-04
Idaho Falls_10	30.078	37.035	2.961	0.44	0.0146
Idaho Falls_10	33.678	38.223	1.188	0.07	0.0021
Idaho Falls_10	32.094	43.263	5.04	0.06	0.0019
Idaho Falls_10	29.43	35.109	8.154	3.52	0.1196
Idaho Falls_10	24.93	26.721	8.388	0.09	0.0036
Idaho Falls_10	38.016	30.456	3.735	0	0
Idaho Falls_10	40.086	36.441	5.985	0	0
Idaho Falls_10	39.402	41.661	5.22	0.1	0.0025
Idaho Falls_10	24.174	36.117	5.544	0.45	0.0186
Idaho Falls_10	29.214	33.039	3.078	6.88	0.2355
Idaho Falls_10	20.988	23.976	9.063	0.31	0.0148
Idaho Falls_10	16.992	20.574	3.402	3.94	0.2319
Idaho Falls_10	22.734	21.591	1.017	1.26	0.0554
Idaho Falls_10	24.03	26.343	4.752	0.39	0.0162
Idaho Falls_10	29.772	24.03	2.313	0	0
Idaho Falls_10	40.59	30.087	6.057	0	0
Idaho Falls_10	32.454	36.981	6.894	0.15	0.0046
Idaho Falls_10	21.294	23.211	13.77	0.11	0.0052
Idaho Falls_10	26.82	17.46	5.751	0.14	0.0052
Idaho Falls_10	39.744	26.118	8.658	0	0
Idaho Falls_10	26.406	29.367	3.249	0.75	0.0284
Idaho Falls_10	11.106	17.433	11.934	6.02	0.542
Idaho Falls_10	22.122	17.487	0.054	1.97	0.0891
Idaho Falls_10	33.678	21.375	3.888	0	0
Idaho Falls_10	36.81	27.477	6.102	0.04	0.0011
