env_code	DTR	GDD	dGDD	PR	PRDTR
Rupert_13	26.568	18.036	2.187	0.04	0.0015
Rupert_13	32.058	19.971	1.935	0	0
Rupert_13	34.65	25.803	5.832	0	0
Rupert_13	34.866	31.941	6.138	0.02	6e-04
Rupert_13	30.348	24.534	7.407	0	0
Rupert_13	27	28.206	3.672	0	0
Rupert_13	30.708	31.842	3.636	0	0
Rupert_13	32.238	36.531	4.689	0.02	6e-04
Rupert_13	30.168	39.654	3.123	0.01	3e-04
Rupert_13	32.112	35.892	3.762	0	0
Rupert_13	36.324	40.176	4.284	0	0
Rupert_13	30.24	44.928	4.752	0	0
Rupert_13	24.984	38.718	6.21	0.03	0.0012
Rupert_13	24.354	36.711	2.007	1.87	0.0768
Rupert_13	25.38	29.502	7.209	0.13	0.0051
Rupert_13	26.442	22.617	6.885	0.06	0.0023
Rupert_13	39.6	30.384	7.767	0.02	5e-04
Rupert_13	34.398	38.565	8.181	0	0
Rupert_13	34.47	39.555	0.99	0	0
Rupert_13	30.672	41.634	2.079	0.01	3e-04
Rupert_13	23.436	22.014	19.62	1.03	0.0439
Rupert_13	30.15	21.915	0.099	0.01	3e-04
Rupert_13	23.292	26.136	4.221	0.1	0.0043
Rupert_13	28.08	25.506	0.63	0	0
Rupert_13	36.126	34.857	9.351	0	0
Rupert_13	24.966	32.157	2.7	1.25	0.0501
Rupert_13	29.322	31.617	0.54	0.68	0.0232
Rupert_13	33.156	39.42	7.803	0	0
Rupert_13	34.2	45.99	6.57	0.02	6e-04
Rupert_13	33.732	48.492	2.502	0	0
Rupert_13	31.95	49.77	1.278	0.35	0.011
Rupert_13	33.336	48.717	1.053	0	0
Rupert_13	29.952	51.507	2.79	0.11	0.0037
Rupert_13	32.58	50.454	1.053	0.15	0.0046
Rupert_13	27.072	50.472	0.018	0.09	0.0033
Rupert_13	30.744	48.42	2.052	0.46	0.015
Rupert_13	24.48	45.9	2.52	2.71	0.1107
Rupert_13	30.24	45.954	0.054	2.57	0.085
Rupert_13	36.27	45.432	0.522	0.2	0.0055
Rupert_13	31.5	46.638	1.206	0.17	0.0054
Rupert_13	31.32	47.799	1.161	0	0
Rupert_13	35.766	48.411	0.612	0	0
Rupert_13	15.246	38.727	9.684	0.24	0.0157
Rupert_13	32.868	42.984	4.257	0	0
Rupert_13	29.754	40.239	2.745	0	0
Rupert_13	31.626	46.035	5.796	0.3	0.0095
Rupert_13	33.138	47.529	1.494	0.02	6e-04
Rupert_13	24.48	50.04	2.511	1.65	0.0674
Rupert_13	28.188	49.59	0.45	0.06	0.0021
Rupert_13	31.32	47.979	1.611	0	0
Rupert_13	37.152	46.944	1.035	0	0
Rupert_13	33.012	48.519	1.575	0	0
Rupert_13	34.002	46.656	1.863	0	0
Rupert_13	35.91	46.449	0.207	0	0
Rupert_13	33.804	46.332	0.117	0	0
Rupert_13	20.43	47.061	0.729	0	0
Rupert_13	32.616	47.34	0.279	0.01	3e-04
Rupert_13	32.076	48.186	0.846	0	0
Rupert_13	21.762	46.359	1.827	0.26	0.0119
Rupert_13	28.602	42.669	3.69	0.35	0.0122
Rupert_13	27.594	45.405	2.736	1.5	0.0544
Rupert_13	32.076	44.604	0.801	0.08	0.0025
Rupert_13	32.004	48.213	3.609	0.2	0.0062
Rupert_13	30.384	46.746	1.467	0.01	3e-04
Rupert_13	27.36	38.196	8.55	0.01	4e-04
Rupert_13	32.562	40.761	2.565	0	0
Rupert_13	35.046	44.127	3.366	0	0
Rupert_13	33.57	46.449	2.322	0	0
Rupert_13	30.384	46.89	0.441	0	0
Rupert_13	31.878	45.675	1.215	0	0
Rupert_13	22.482	43.713	1.962	0.08	0.0036
Rupert_13	32.544	44.568	0.855	0	0
Rupert_13	32.4	45.432	0.864	0	0
Rupert_13	32.832	44.352	1.08	0.02	6e-04
Rupert_13	32.652	46.188	1.836	0	0
Rupert_13	31.176	44.91	1.278	0.04	0.0013
Rupert_13	35.37	45.243	0.333	0	0
Rupert_13	35.352	47.475	2.232	0	0
Rupert_13	32.976	47.313	0.162	0	0
Rupert_13	30.312	48.798	1.485	0.03	0.001
Rupert_13	31.194	48.114	0.684	0.02	6e-04
Rupert_13	30.438	47.952	0.162	0	0
Rupert_13	23.184	48.024	0.072	0.28	0.0121
Rupert_13	18.036	42.858	5.166	0.35	0.0194
Rupert_13	29.88	45	2.142	0.38	0.0127
Rupert_13	24.732	45.234	0.234	3.5	0.1415
Rupert_13	27.99	43.083	2.151	1.04	0.0372
Rupert_13	28.566	43.101	0.018	1.43	0.0501
