env_code	DTR	GDD	dGDD	PR	PRDTR
Soda Springs_07	35.82	37.494	0.333	0	0
Soda Springs_07	24.57	40.257	2.763	0.06	0.0024
Soda Springs_07	30.006	41.031	0.774	0.03	0.001
Soda Springs_07	27.036	42.804	1.773	0	0
Soda Springs_07	29.286	38.493	4.311	0.03	0.001
Soda Springs_07	36.108	40.68	2.187	0.09	0.0025
Soda Springs_07	34.326	43.317	2.637	0.04	0.0012
Soda Springs_07	32.508	44.874	1.557	0	0
Soda Springs_07	24.408	44.37	0.504	0.1	0.0041
Soda Springs_07	28.566	39.483	4.887	0.01	4e-04
Soda Springs_07	31.914	39.159	0.324	0.01	3e-04
Soda Springs_07	33.228	38.898	0.261	0.01	3e-04
Soda Springs_07	34.398	40.545	1.647	0.01	3e-04
Soda Springs_07	28.296	40.32	0.225	0.29	0.0102
Soda Springs_07	31.752	42.822	2.502	0.03	9e-04
Soda Springs_07	34.02	43.218	0.396	0.23	0.0068
Soda Springs_07	27.936	41.13	2.088	0.22	0.0079
Soda Springs_07	25.11	43.911	2.781	0.2	0.008
Soda Springs_07	22.644	38.916	4.995	0.71	0.0314
Soda Springs_07	33.102	41.715	2.799	0.02	6e-04
Soda Springs_07	29.646	42.741	1.026	0.13	0.0044
Soda Springs_07	32.724	40.68	2.061	0	0
Soda Springs_07	28.782	43.749	3.069	0	0
Soda Springs_07	32.634	44.109	0.36	0.03	9e-04
Soda Springs_07	35.136	44.136	0.027	2.34	0.0666
Soda Springs_07	19.098	39.591	4.545	10.27	0.5378
Soda Springs_07	16.542	35.379	4.212	4.09	0.2472
Soda Springs_07	19.404	37.854	2.475	3.21	0.1654
Soda Springs_07	26.82	37.53	0.324	0.35	0.013
Soda Springs_07	31.338	39.843	2.313	0.02	6e-04
Soda Springs_07	34.434	40.293	0.45	0.82	0.0238
Soda Springs_07	35.334	42.237	1.944	0.22	0.0062
Soda Springs_07	25.164	43.902	1.665	0.24	0.0095
Soda Springs_07	25.812	42.948	0.954	0.72	0.0279
Soda Springs_07	11.25	34.353	8.595	6.8	0.6044
Soda Springs_07	23.634	37.395	3.042	0.77	0.0326
Soda Springs_07	29.97	38.367	0.972	0.21	0.007
Soda Springs_07	29.538	38.241	0.126	3.33	0.1127
Soda Springs_07	32.256	34.758	3.483	0.54	0.0167
Soda Springs_07	28.8	34.56	0.198	0.12	0.0042
Soda Springs_07	25.308	34.308	0.252	0.01	4e-04
Soda Springs_07	33.048	35.352	1.044	0.07	0.0021
Soda Springs_07	28.674	36.711	1.359	0.01	3e-04
Soda Springs_07	27.288	39.87	3.159	0.02	7e-04
Soda Springs_07	30.78	39.24	0.63	0.01	3e-04
Soda Springs_07	28.458	41.463	2.223	0.06	0.0021
Soda Springs_07	23.382	46.971	5.508	0.14	0.006
Soda Springs_07	27.414	43.119	3.852	0.05	0.0018
Soda Springs_07	32.238	41.139	1.98	2.15	0.0667
Soda Springs_07	21.006	37.485	3.654	5	0.238
Soda Springs_07	22.986	36.801	0.684	4.65	0.2023
Soda Springs_07	27.738	36.675	0.126	0.99	0.0357
Soda Springs_07	28.494	30.177	6.498	0.02	7e-04
Soda Springs_07	24.246	29.655	0.522	0.06	0.0025
Soda Springs_07	21.762	26.793	2.862	3.35	0.1539
Soda Springs_07	24.822	29.727	2.934	0.1	0.004
Soda Springs_07	26.442	29.799	0.072	0.08	0.003
Soda Springs_07	37.026	33.129	3.33	0.01	3e-04
Soda Springs_07	28.314	35.757	2.628	0.16	0.0057
Soda Springs_07	28.206	34.515	1.242	0.16	0.0057
Soda Springs_07	25.992	34.578	0.063	0	0
Soda Springs_07	33.714	35.739	1.161	0	0
Soda Springs_07	30.042	38.187	2.448	0.1	0.0033
Soda Springs_07	21.168	35.442	2.745	0.9	0.0425
Soda Springs_07	21.384	40.032	4.59	0.07	0.0033
Soda Springs_07	27.018	38.835	1.197	0.1	0.0037
Soda Springs_07	32.022	38.385	0.45	0.03	9e-04
Soda Springs_07	24.138	35.523	2.862	14.75	0.6111
Soda Springs_07	22.572	25.218	10.305	8.74	0.3872
Soda Springs_07	23.184	24.192	1.026	0.57	0.0246
Soda Springs_07	29.844	26.856	2.664	0	0
Soda Springs_07	25.29	24.597	2.259	0.25	0.0099
Soda Springs_07	24.678	19.917	4.68	0.09	0.0036
Soda Springs_07	37.962	19.863	0.054	0.02	5e-04
Soda Springs_07	33.75	25.389	5.526	0.01	3e-04
Soda Springs_07	35.208	28.026	2.637	0.03	9e-04
Soda Springs_07	32.706	30.735	2.709	0	0
Soda Springs_07	31.644	29.97	0.765	0.05	0.0016
Soda Springs_07	31.626	28.179	1.791	0	0
Soda Springs_07	32.292	24.912	3.267	0.01	3e-04
Soda Springs_07	21.744	21.69	3.222	0.19	0.0087
Soda Springs_07	20.79	14.967	6.723	0.08	0.0038
Soda Springs_07	30.096	23.508	8.541	0.08	0.0027
Soda Springs_07	28.638	25.263	1.755	0	0
Soda Springs_07	29.646	24.795	0.468	0.07	0.0024
Soda Springs_07	28.026	28.305	3.51	2.84	0.1013
Soda Springs_07	19.098	13.797	14.508	4.51	0.2362
Soda Springs_07	14.796	9.216	4.581	3.04	0.2055
Soda Springs_07	23.616	12.582	3.366	0.12	0.0051
Soda Springs_07	30.906	14.859	2.277	0.07	0.0023
Soda Springs_07	32.616	19.566	4.707	0.01	3e-04
Soda Springs_07	24.39	22.455	2.889	0.19	0.0078
Soda Springs_07	16.668	6.948	15.507	2.37	0.1422
Soda Springs_07	32.202	12.078	5.13	0.01	3e-04
