env_code	DTR	GDD	dGDD	PR	PRDTR
Soda Springs_09	24.948	30.564	3.798	0.13	0.0052
Soda Springs_09	28.296	35.406	4.842	0.13	0.0046
Soda Springs_09	23.706	38.457	3.051	0.02	8e-04
Soda Springs_09	28.854	36.405	2.052	0	0
Soda Springs_09	27.234	36.765	0.36	0.03	0.0011
Soda Springs_09	22.482	33.021	3.744	0.23	0.0102
Soda Springs_09	26.478	33.219	0.198	0.09	0.0034
Soda Springs_09	25.128	26.01	7.209	0.06	0.0024
Soda Springs_09	29.52	21.798	4.212	0	0
Soda Springs_09	36.99	26.847	5.049	0	0
Soda Springs_09	26.226	33.759	6.912	0.12	0.0046
Soda Springs_09	31.59	30.465	3.294	0.03	9e-04
Soda Springs_09	30.078	27.153	3.312	0.02	7e-04
Soda Springs_09	33.372	26.856	0.297	0.7	0.021
Soda Springs_09	20.16	29.484	2.628	6.56	0.3254
Soda Springs_09	22.932	27.63	1.854	0.9	0.0392
Soda Springs_09	25.74	30.168	2.538	0.05	0.0019
Soda Springs_09	30.15	30.645	0.477	0	0
Soda Springs_09	25.956	34.2	3.555	0.1	0.0039
Soda Springs_09	26.388	31.86	2.34	2.76	0.1046
Soda Springs_09	22.914	21.825	10.035	0.53	0.0231
Soda Springs_09	23.418	13.419	8.406	0.08	0.0034
Soda Springs_09	28.494	21.339	7.92	0	0
Soda Springs_09	32.58	26.568	5.229	0.1	0.0031
Soda Springs_09	35.568	25.884	0.684	0.02	6e-04
Soda Springs_09	28.98	30.996	5.112	0.02	7e-04
Soda Springs_09	32.112	27.846	3.15	0.02	6e-04
Soda Springs_09	26.748	25.614	2.232	0.03	0.0011
Soda Springs_09	36.81	24.453	1.161	0	0
Soda Springs_09	28.206	27.675	3.222	0.09	0.0032
Soda Springs_09	14.472	5.454	22.221	7.7	0.5321
Soda Springs_09	21.51	5.445	0.009	0.29	0.0135
Soda Springs_09	22.95	7.695	2.25	0.64	0.0279
Soda Springs_09	27.846	11.079	3.384	1.23	0.0442
Soda Springs_09	18.036	7.794	3.285	10.45	0.5794
Soda Springs_09	13.104	2.826	4.968	4.13	0.3152
Soda Springs_09	21.024	6.255	3.429	0.07	0.0033
Soda Springs_09	22.176	7.911	1.656	0	0
Soda Springs_09	18.36	6.102	1.809	0.05	0.0027
Soda Springs_09	23.922	6.84	0.738	1.38	0.0577
Soda Springs_09	19.908	3.834	3.006	0.24	0.0121
Soda Springs_09	15.624	3.591	0.243	3.58	0.2291
Soda Springs_09	30.726	10.017	6.426	0.23	0.0075
Soda Springs_09	17.622	13.077	3.06	3.07	0.1742
Soda Springs_09	14.886	14.265	1.188	11.83	0.7947
Soda Springs_09	16.542	11.187	3.078	0.49	0.0296
