env_code	DTR	GDD	dGDD	PR	PRDTR
Rupert_16	30.708	22.734	0	0	0
Rupert_16	33.858	24.489	1.755	0	0
Rupert_16	23.796	24.228	0.261	0.49	0.0206
Rupert_16	16.11	21.411	2.817	0.98	0.0608
Rupert_16	24.336	22.302	0.891	0.39	0.016
Rupert_16	24.228	23.454	1.152	3.94	0.1626
Rupert_16	11.772	16.686	6.768	2.41	0.2047
Rupert_16	14.58	7.83	8.856	6.74	0.4623
Rupert_16	21.222	8.964	1.134	2.72	0.1282
Rupert_16	32.004	14.004	5.04	0	0
Rupert_16	31.014	13.986	0.018	0	0
Rupert_16	28.746	14.274	0.288	0	0
Rupert_16	30.024	20.826	6.552	0	0
Rupert_16	28.296	27.792	6.966	0	0
Rupert_16	31.5	29.052	1.26	0	0
Rupert_16	27.756	28.242	0.81	0.23	0.0083
Rupert_16	11.754	14.139	14.103	14.15	1.2038
Rupert_16	21.546	14.391	0.252	1.04	0.0483
Rupert_16	10.008	12.096	2.295	10.58	1.0572
Rupert_16	17.766	14.697	2.601	1.4	0.0788
Rupert_16	16.47	15.291	0.594	1.82	0.1105
Rupert_16	23.76	16.776	1.485	0.25	0.0105
Rupert_16	12.348	11.736	5.04	4.34	0.3515
Rupert_16	20.934	15.273	3.537	1.07	0.0511
Rupert_16	25.884	17.01	1.737	0.01	4e-04
Rupert_16	32.454	19.089	2.079	0	0
Rupert_16	31.176	24.966	5.877	0.01	3e-04
Rupert_16	31.05	28.395	3.429	0	0
Rupert_16	27.522	31.203	2.808	0.06	0.0022
Rupert_16	19.224	26.586	4.617	7.23	0.3761
Rupert_16	15.84	19.224	7.362	2.79	0.1761
Rupert_16	24.372	22.932	3.708	0.31	0.0127
Rupert_16	18.45	13.635	9.297	0.37	0.0201
Rupert_16	18.54	9.954	3.681	1.73	0.0933
Rupert_16	27.81	16.659	6.705	0.01	4e-04
Rupert_16	36.594	24.543	7.884	0.01	3e-04
Rupert_16	32.202	32.175	7.632	0.04	0.0012
Rupert_16	30.87	34.101	1.926	0.27	0.0087
Rupert_16	19.098	19.485	14.616	6.83	0.3576
Rupert_16	22.122	19.395	0.09	0.81	0.0366
Rupert_16	25.47	24.075	4.68	0.04	0.0016
Rupert_16	25.956	28.206	4.131	0.03	0.0012
Rupert_16	15.21	22.329	5.877	3.04	0.1999
Rupert_16	20.106	20.583	1.746	13.82	0.6874
Rupert_16	19.944	15.39	5.193	5.56	0.2788
Rupert_16	19.944	12.438	2.952	1.53	0.0767
Rupert_16	27.756	17.496	5.058	0.07	0.0025
Rupert_16	16.812	19.548	2.052	1.83	0.1089
Rupert_16	19.278	17.505	2.043	1.23	0.0638
Rupert_16	26.388	20.808	3.303	0.01	4e-04
Rupert_16	23.814	21.069	0.261	0.15	0.0063
Rupert_16	29.862	19.233	1.836	0	0
Rupert_16	28.53	28.809	9.576	0.65	0.0228
Rupert_16	24.3	27.09	1.719	0.02	8e-04
Rupert_16	30.078	26.883	0.207	0	0
Rupert_16	32.4	32.418	5.535	0	0
Rupert_16	22.14	34.65	2.232	0.01	5e-04
Rupert_16	29.214	34.245	0.405	0	0
Rupert_16	31.878	38.493	4.248	0	0
Rupert_16	32.886	43.065	4.572	0	0
Rupert_16	28.71	44.163	1.098	0.24	0.0084
Rupert_16	25.74	40.86	3.303	1.01	0.0392
Rupert_16	32.058	44.271	3.411	0.06	0.0019
Rupert_16	23.67	38.547	5.724	0.01	4e-04
Rupert_16	27.666	40.491	1.944	0	0
Rupert_16	15.642	24.561	15.93	0.27	0.0173
Rupert_16	27.864	27.63	3.069	0.28	0.01
Rupert_16	25.272	31.554	3.924	0.68	0.0269
Rupert_16	19.656	29.574	1.98	0.08	0.0041
Rupert_16	23.868	26.298	3.276	1.16	0.0486
Rupert_16	28.206	22.311	3.987	0.03	0.0011
Rupert_16	39.15	31.599	9.288	0	0
Rupert_16	33.75	36.801	5.202	0.13	0.0039
Rupert_16	33.246	30.537	6.264	0.01	3e-04
Rupert_16	39.042	42.327	11.79	0	0
Rupert_16	25.272	37.422	4.905	0	0
Rupert_16	37.224	39.42	1.998	0.1	0.0027
Rupert_16	28.602	41.013	1.593	0.01	3e-04
Rupert_16	27.45	28.863	12.15	0	0
Rupert_16	35.19	27.369	1.494	0	0
Rupert_16	35.892	37.908	10.539	0	0
Rupert_16	36.702	45.261	7.353	0	0
Rupert_16	33.642	47.124	1.863	0	0
Rupert_16	31.032	48.204	1.08	0.02	6e-04
Rupert_16	28.998	46.917	1.287	1.13	0.039
Rupert_16	28.692	44.208	2.709	1.18	0.0411
Rupert_16	32.04	44.082	0.126	0.01	3e-04
Rupert_16	26.784	45.81	1.728	0.03	0.0011
Rupert_16	24.66	42.066	3.744	0.01	4e-04
Rupert_16	19.026	34.749	7.317	0	0
Rupert_16	23.13	33.129	1.62	0	0
Rupert_16	34.668	36.882	3.753	0.02	6e-04
Rupert_16	29.79	43.821	6.939	0	0
Rupert_16	29.808	43.47	0.351	0.03	0.001
Rupert_16	22.194	25.749	17.721	2.66	0.1199
Rupert_16	29.322	25.731	0.018	0	0
Rupert_16	33.138	34.101	8.37	0.13	0.0039
Rupert_16	31.374	34.047	0.054	0.04	0.0013
Rupert_16	35.154	38.691	4.644	0	0
Rupert_16	32.76	43.74	5.049	0	0
Rupert_16	25.74	37.53	6.21	0	0
Rupert_16	38.358	42.705	5.175	0	0
Rupert_16	33.228	44.766	2.061	0	0
Rupert_16	33.714	44.415	0.351	0	0
Rupert_16	29.394	45.063	0.648	0.01	3e-04
Rupert_16	36.792	47.223	2.16	0	0
Rupert_16	29.466	44.865	2.358	0.01	3e-04
Rupert_16	29.358	39.573	5.292	0	0
Rupert_16	35.766	41.535	1.962	0	0
Rupert_16	35.802	46.368	4.833	0	0
Rupert_16	32.994	48.843	2.475	0	0
Rupert_16	33.822	48.06	0.783	0.03	9e-04
Rupert_16	30.24	48.807	0.747	0	0
Rupert_16	34.614	47.547	1.26	0	0
Rupert_16	32.778	49.014	1.467	0.2	0.0061
Rupert_16	25.272	48.654	0.36	0.1	0.004
Rupert_16	31.428	46.8	1.854	0	0
Rupert_16	32.4	47.556	0.756	0.01	3e-04
Rupert_16	25.398	37.971	9.585	0	0
Rupert_16	35.208	39.096	1.125	0	0
Rupert_16	27.882	46.215	7.119	0	0
Rupert_16	31.32	46.854	0.639	0.33	0.0105
Rupert_16	29.574	46.017	0.837	0.14	0.0047
Rupert_16	27.738	43.245	2.772	0.02	7e-04
Rupert_16	25.218	34.101	9.144	0	0
Rupert_16	31.896	32.814	1.287	0.03	9e-04
Rupert_16	29.124	36.342	3.528	0	0
Rupert_16	32.292	40.014	3.672	0	0
Rupert_16	33.246	42.849	2.835	0	0
Rupert_16	32.634	47.7	4.851	0.01	3e-04
Rupert_16	29.232	48.366	0.666	0.01	3e-04
Rupert_16	30.132	48.402	0.036	0	0
Rupert_16	25.668	50.958	2.556	0	0
Rupert_16	23.04	47.682	3.276	0.01	4e-04
Rupert_16	22.392	41.994	5.688	0	0
Rupert_16	32.22	40.644	1.35	0	0
Rupert_16	33.174	44.091	3.447	0	0
Rupert_16	26.154	39.771	4.32	0	0
Rupert_16	28.764	34.182	5.589	0	0
Rupert_16	29.286	32.769	1.413	0	0
Rupert_16	28.512	33.624	0.855	0	0
Rupert_16	24.642	36.243	2.619	0	0
Rupert_16	31.248	37.512	1.269	0.01	3e-04
Rupert_16	29.466	41.265	3.753	0	0
Rupert_16	31.464	45.396	4.131	0	0
Rupert_16	31.284	47.646	2.25	0	0
Rupert_16	27.918	47.655	0.009	0.32	0.0115
Rupert_16	26.982	46.269	1.386	0.08	0.003
Rupert_16	19.89	34.947	11.322	0.09	0.0045
Rupert_16	10.296	26.172	8.775	0.11	0.0107
