env_code	DTR	GDD	dGDD	PR	PRDTR
Ashton_06	24.444	16.272	0	0.89	0.0364
Ashton_06	32.148	16.398	0.126	0	0
Ashton_06	34.65	20.691	4.293	0.3	0.0087
Ashton_06	33.444	23.076	2.385	0.05	0.0015
Ashton_06	22.824	29.268	6.192	0.12	0.0053
Ashton_06	29.934	27.027	2.241	0.48	0.016
Ashton_06	21.348	28.44	1.413	2.04	0.0956
Ashton_06	19.8	25.2	3.24	2.27	0.1146
Ashton_06	19.584	21.33	3.87	1.94	0.0991
Ashton_06	23.292	23.256	1.926	0.23	0.0099
Ashton_06	21.42	22.32	0.936	5.77	0.2694
Ashton_06	20.376	15.678	6.642	1.78	0.0874
Ashton_06	27.828	17.136	1.458	0.3	0.0108
Ashton_06	26.352	21.204	4.068	2.61	0.099
Ashton_06	21.708	14.4	6.804	3.35	0.1543
Ashton_06	18.018	8.964	5.436	10.7	0.5939
Ashton_06	13.482	5.085	3.879	7.9	0.586
Ashton_06	15.318	6.381	1.296	6.71	0.438
Ashton_06	20.52	9.171	2.79	2.38	0.116
Ashton_06	31.752	14.274	5.103	0	0
Ashton_06	31.968	19.926	5.652	0.32	0.01
Ashton_06	32.85	24.921	4.995	0.2	0.0061
Ashton_06	20.79	24.093	0.828	0.77	0.037
Ashton_06	22.788	22.248	1.845	1.29	0.0566
Ashton_06	24.696	21.006	1.242	0.02	8e-04
Ashton_06	30.366	27.945	6.939	0.2	0.0066
Ashton_06	32.292	32.598	4.653	0.76	0.0235
Ashton_06	13.518	22.473	10.125	9.82	0.7264
Ashton_06	13.896	19.656	2.817	11.39	0.8197
Ashton_06	18.36	19.332	0.324	5.12	0.2789
Ashton_06	26.316	21.69	2.358	2.56	0.0973
Ashton_06	30.654	27.567	5.877	0	0
Ashton_06	28.692	27.198	0.369	2.64	0.092
Ashton_06	18.036	16.866	10.332	12.43	0.6892
Ashton_06	19.026	15.147	1.719	2.48	0.1303
Ashton_06	22.86	17.46	2.313	0.44	0.0192
Ashton_06	26.37	19.395	1.935	0.22	0.0083
Ashton_06	28.854	19.539	0.144	0.27	0.0094
Ashton_06	27.576	24.894	5.355	1.78	0.0645
Ashton_06	23.4	20.988	3.906	0.18	0.0077
Ashton_06	27.144	19.602	1.386	0.03	0.0011
Ashton_06	28.044	21.06	1.458	0	0
Ashton_06	27.036	23.706	2.646	0.23	0.0085
Ashton_06	29.97	25.389	1.683	0.16	0.0053
Ashton_06	30.942	26.703	1.314	0.31	0.01
Ashton_06	28.656	29.34	2.637	0.41	0.0143
Ashton_06	30.42	28.224	1.116	1.11	0.0365
Ashton_06	29.43	30.069	1.845	0.84	0.0285
Ashton_06	23.814	35.001	4.932	0.95	0.0399
