env_code	DTR	GDD	dGDD	PR	PRDTR
Ashton_11	15.246	5.418	0	0.91	0.0597
Ashton_11	25.056	8.901	3.483	0.18	0.0072
Ashton_11	35.55	16.389	7.488	0	0
Ashton_11	29.394	22.671	6.282	0	0
Ashton_11	31.266	22.329	0.342	10.89	0.3483
Ashton_11	10.854	12.483	9.846	19.19	1.768
Ashton_11	17.154	14.715	2.232	8.65	0.5043
Ashton_11	13.032	8.262	6.453	3	0.2302
Ashton_11	28.062	12.726	4.464	0.99	0.0353
Ashton_11	17.676	14.274	1.548	1.9	0.1075
Ashton_11	19.422	12.753	1.521	8.29	0.4268
Ashton_11	18.126	15.093	2.34	11.2	0.6179
Ashton_11	22.77	16.533	1.44	2.22	0.0975
Ashton_11	27.864	16.344	0.189	0.08	0.0029
Ashton_11	14.742	9.243	7.101	1.19	0.0807
Ashton_11	24.462	10.062	0.819	1.04	0.0425
Ashton_11	24.768	14.4	4.338	6.27	0.2531
Ashton_11	19.062	16.047	1.647	4.02	0.2109
Ashton_11	23.832	15.12	0.927	0.56	0.0235
Ashton_11	26.136	21.024	5.904	0	0
Ashton_11	29.16	22.662	1.638	0.45	0.0154
Ashton_11	25.83	26.325	3.663	2.07	0.0801
Ashton_11	23.4	22.158	4.167	1.13	0.0483
Ashton_11	27.018	18.351	3.807	0.16	0.0059
Ashton_11	21.168	18.486	0.135	0.97	0.0458
Ashton_11	28.818	21.303	2.817	0.01	3e-04
Ashton_11	29.79	27.801	6.498	0.55	0.0185
Ashton_11	24.534	29.169	1.368	0.75	0.0306
Ashton_11	21.312	24.408	4.761	0.73	0.0343
Ashton_11	26.982	20.493	3.915	0.06	0.0022
Ashton_11	31.518	24.003	3.51	0	0
Ashton_11	29.826	31.887	7.884	1.61	0.054
Ashton_11	21.132	31.662	0.225	1.71	0.0809
Ashton_11	25.794	31.221	0.441	4.22	0.1636
Ashton_11	25.758	31.653	0.432	0.34	0.0132
Ashton_11	27.144	28.98	2.673	1.83	0.0674
Ashton_11	24.786	24.543	4.437	3.38	0.1364
Ashton_11	31.32	21.438	3.105	0.01	3e-04
Ashton_11	28.638	25.551	4.113	0.86	0.03
Ashton_11	23.958	26.865	1.314	4.18	0.1745
Ashton_11	18.936	25.956	0.909	5.7	0.301
Ashton_11	22.32	28.944	2.988	3.08	0.138
Ashton_11	20.556	27.612	1.332	0.67	0.0326
Ashton_11	23.508	28.188	0.576	0.15	0.0064
Ashton_11	28.728	27.432	0.756	0.45	0.0157
Ashton_11	29.394	29.547	2.115	0	0
Ashton_11	20.52	32.544	2.997	0.77	0.0375
Ashton_11	28.062	30.303	2.241	2.31	0.0823
Ashton_11	21.744	24.228	6.075	0.02	9e-04
Ashton_11	26.46	25.272	1.044	0	0
Ashton_11	25.722	26.343	1.071	0.91	0.0354
Ashton_11	25.776	24.894	1.449	0.25	0.0097
Ashton_11	31.878	30.267	5.373	0.39	0.0122
Ashton_11	27.864	33.246	2.979	0.96	0.0345
Ashton_11	24.876	30.132	3.114	0.47	0.0189
Ashton_11	25.128	25.848	4.284	0.04	0.0016
Ashton_11	29.664	25.866	0.018	0.1	0.0034
Ashton_11	31.464	27.378	1.512	0.68	0.0216
Ashton_11	30.528	31.824	4.446	0.95	0.0311
Ashton_11	21.132	32.742	0.918	1.68	0.0795
Ashton_11	15.786	27.585	5.157	14.95	0.947
Ashton_11	25.704	28.8	1.215	2.78	0.1082
Ashton_11	26.874	33.795	4.995	0.42	0.0156
Ashton_11	27.54	29.412	4.383	1.38	0.0501
Ashton_11	19.242	27.477	1.935	1.2	0.0624
Ashton_11	27.72	28.53	1.053	0.95	0.0343
Ashton_11	24.444	30.33	1.8	2.63	0.1076
Ashton_11	27.648	28.836	1.494	1.37	0.0496
Ashton_11	23.328	25.794	3.042	1.56	0.0669
Ashton_11	29.052	26.172	0.378	0.94	0.0324
Ashton_11	27.252	28.098	1.926	0.19	0.007
Ashton_11	30.798	24.813	3.285	0.12	0.0039
Ashton_11	32.364	28.584	3.771	1.64	0.0507
Ashton_11	28.764	29.772	1.188	0.45	0.0156
Ashton_11	25.272	27.99	1.782	1.09	0.0431
Ashton_11	29.898	22.833	5.157	0	0
Ashton_11	32.418	27.729	4.896	0.37	0.0114
Ashton_11	27.414	29.907	2.178	0.44	0.0161
Ashton_11	29.844	27.504	2.403	0	0
Ashton_11	34.776	30.528	3.024	0.05	0.0014
Ashton_11	30.24	34.2	3.672	1	0.0331
Ashton_11	30.69	34.227	0.027	0.48	0.0156
Ashton_11	27.738	33.219	1.008	0.23	0.0083
Ashton_11	32.418	32.517	0.702	0.01	3e-04
Ashton_11	29.358	35.613	3.096	0.83	0.0283
Ashton_11	29.718	36.189	0.576	1.33	0.0448
Ashton_11	28.134	35.325	0.864	1.36	0.0483
Ashton_11	22.896	35.1	0.225	0.41	0.0179
Ashton_11	25.434	31.383	3.717	0.45	0.0177
Ashton_11	30.312	28.674	2.709	0.08	0.0026
Ashton_11	26.946	30.411	1.737	0.92	0.0341
Ashton_11	24.318	22.257	8.154	0.28	0.0115
Ashton_11	32.76	18.864	3.393	0	0
Ashton_11	32.778	20.277	1.413	1.82	0.0555
Ashton_11	36.234	22.869	2.592	0.06	0.0017
Ashton_11	34.578	26.739	3.87	1.73	0.05
Ashton_11	27.252	28.944	2.205	1.45	0.0532
Ashton_11	30.816	26.928	2.016	0.38	0.0123
Ashton_11	28.368	28.188	1.26	0.54	0.019
Ashton_11	32.76	29.106	0.918	0.02	6e-04
Ashton_11	32.058	27.855	1.251	0.63	0.0197
Ashton_11	25.974	28.323	0.468	0.87	0.0335
Ashton_11	22.536	25.074	3.249	2.34	0.1038
Ashton_11	25.038	25.083	0.009	0.45	0.018
Ashton_11	19.962	21.663	3.42	2.07	0.1037
Ashton_11	29.538	21.159	0.504	0.08	0.0027
Ashton_11	14.706	18.351	2.808	9.09	0.6181
Ashton_11	20.52	17.514	0.837	1.91	0.0931
Ashton_11	26.676	14.346	3.168	0.05	0.0019
Ashton_11	26.19	19.575	5.229	0.64	0.0244
Ashton_11	29.178	15.021	4.554	0.05	0.0017
Ashton_11	33.786	18.963	3.942	0	0
Ashton_11	31.068	21.438	2.475	0.26	0.0084
Ashton_11	32.67	25.803	4.365	0	0
Ashton_11	35.244	28.89	3.087	0.36	0.0102
Ashton_11	31.626	24.525	4.365	0.29	0.0092
Ashton_11	22.914	25.101	0.576	0.49	0.0214
Ashton_11	30.006	23.481	1.62	0	0
Ashton_11	26.442	25.713	2.232	0.18	0.0068
Ashton_11	30.852	22.716	2.997	0.16	0.0052
Ashton_11	32.886	26.739	4.023	0.2	0.0061
Ashton_11	29.97	27.693	0.954	0.01	3e-04
Ashton_11	19.926	25.263	2.43	0.95	0.0477
Ashton_11	26.208	26.514	1.251	0.87	0.0332
Ashton_11	17.352	18.576	7.938	3.29	0.1896
Ashton_11	12.96	15.03	3.546	10.55	0.814
