env_code	DTR	GDD	dGDD	PR	PRDTR
Rupert_11	27.594	10.044	0	1.4	0.0507
Rupert_11	10.818	3.474	6.57	1.97	0.1821
Rupert_11	14.022	4.977	1.503	4.35	0.3102
Rupert_11	15.408	4.617	0.36	1.75	0.1136
Rupert_11	24.408	8.469	3.852	0.17	0.007
Rupert_11	25.848	12.213	3.744	1.47	0.0569
Rupert_11	18.36	10.494	1.719	1.25	0.0681
Rupert_11	21.636	10.557	0.063	4.91	0.2269
Rupert_11	18.522	6.507	4.05	0.54	0.0292
Rupert_11	21.348	8.946	2.439	1.15	0.0539
Rupert_11	19.908	14.904	5.958	4.66	0.2341
Rupert_11	16.182	15.867	0.963	4.04	0.2497
Rupert_11	21.312	8.829	7.038	5.49	0.2576
Rupert_11	22.95	6.543	2.286	0	0
Rupert_11	24.3	9.45	2.907	1.77	0.0728
Rupert_11	22.14	6.633	2.817	4.52	0.2042
Rupert_11	23.94	6.723	0.09	0.03	0.0013
Rupert_11	26.208	10.035	3.312	0.31	0.0118
Rupert_11	22.338	8.955	1.08	0.75	0.0336
Rupert_11	19.764	8.46	0.495	6.07	0.3071
Rupert_11	17.388	5.886	2.574	0.92	0.0529
Rupert_11	28.566	10.746	4.86	0	0
Rupert_11	23.526	11.322	0.576	0.85	0.0361
Rupert_11	18.99	5.517	5.805	0.95	0.05
Rupert_11	22.068	8.604	3.087	0.26	0.0118
Rupert_11	25.344	10.035	1.431	0	0
Rupert_11	32.724	14.598	4.563	0.05	0.0015
Rupert_11	22.194	10.179	4.419	0.36	0.0162
Rupert_11	27.702	11.997	1.818	0	0
Rupert_11	39.096	18.756	6.759	0	0
Rupert_11	20.934	19.539	0.783	0.08	0.0038
Rupert_11	18.162	19.935	0.396	4.39	0.2417
Rupert_11	11.628	11.394	8.541	6.39	0.5495
Rupert_11	13.788	10.242	1.152	12.59	0.9131
Rupert_11	17.892	15.858	5.616	4.67	0.261
Rupert_11	29.214	18.063	2.205	0.22	0.0075
Rupert_11	32.832	24.066	6.003	0.19	0.0058
Rupert_11	31.194	28.683	4.617	0.09	0.0029
Rupert_11	29.538	28.809	0.126	0.38	0.0129
Rupert_11	35.586	21.267	7.542	1.06	0.0298
Rupert_11	15.606	7.443	13.824	0.44	0.0282
Rupert_11	19.602	11.997	4.554	0.88	0.0449
Rupert_11	15.246	11.889	0.108	7.76	0.509
Rupert_11	23.778	20.169	8.28	1.15	0.0484
Rupert_11	19.962	20.331	0.162	0.59	0.0296
Rupert_11	24.048	24.372	4.041	0.52	0.0216
Rupert_11	20.376	21.654	2.718	1.3	0.0638
Rupert_11	14.508	17.928	3.726	5.91	0.4074
Rupert_11	19.854	17.469	0.459	2.64	0.133
Rupert_11	27.774	17.307	0.162	5.82	0.2095
Rupert_11	14.148	9.918	7.389	0.38	0.0269
Rupert_11	22.698	10.755	0.837	1.93	0.085
Rupert_11	21.96	11.178	0.423	2.22	0.1011
Rupert_11	12.798	9.189	1.989	3.56	0.2782
Rupert_11	20.52	13.32	4.131	3.83	0.1866
Rupert_11	28.8	21.474	8.154	0.07	0.0024
Rupert_11	31.68	26.406	4.932	0.07	0.0022
Rupert_11	17.766	10.917	15.489	0.82	0.0462
Rupert_11	32.598	15.57	4.653	0	0
Rupert_11	34.128	26.172	10.602	0	0
Rupert_11	32.994	32.103	5.931	0	0
Rupert_11	26.154	30.303	1.8	3.23	0.1235
Rupert_11	16.848	23.22	7.083	2.55	0.1514
Rupert_11	21.042	18.351	4.869	3.3	0.1568
Rupert_11	23.598	17.685	0.666	0.31	0.0131
Rupert_11	30.258	23.031	5.346	0.06	0.002
Rupert_11	22.644	24.444	1.413	1.4	0.0618
Rupert_11	22.77	24.939	0.495	0.76	0.0334
Rupert_11	20.034	26.055	1.116	0.17	0.0085
Rupert_11	29.16	26.064	0.009	0	0
Rupert_11	24.318	25.515	0.549	0.02	8e-04
Rupert_11	19.512	18.288	7.227	0.11	0.0056
Rupert_11	32.274	23.139	4.851	0	0
Rupert_11	28.674	29.421	6.282	3.48	0.1214
Rupert_11	24.912	24.768	4.653	1.66	0.0666
Rupert_11	28.566	26.613	1.845	0	0
Rupert_11	33.246	32.301	5.688	0	0
Rupert_11	34.812	39.186	6.885	0.68	0.0195
Rupert_11	29.052	40.644	1.458	0.72	0.0248
Rupert_11	24.174	31.563	9.081	0	0
Rupert_11	26.946	28.917	2.646	0.02	7e-04
Rupert_11	27.342	30.609	1.692	0.01	4e-04
Rupert_11	35.406	36.909	6.3	0	0
Rupert_11	35.046	42.723	5.814	0.01	3e-04
Rupert_11	32.508	39.402	3.321	0.25	0.0077
Rupert_11	25.488	32.706	6.696	0.1	0.0039
Rupert_11	32.292	31.392	1.314	0	0
Rupert_11	36.648	40.86	9.468	0	0
Rupert_11	29.664	44.73	3.87	0	0
Rupert_11	33.678	45.711	0.981	0	0
Rupert_11	27.45	45.153	0.558	0.07	0.0026
Rupert_11	30.744	44.316	0.837	0.26	0.0085
Rupert_11	28.332	43.416	0.9	2.31	0.0815
Rupert_11	28.494	34.911	8.505	1.02	0.0358
Rupert_11	36.378	36.153	1.242	0.18	0.0049
Rupert_11	35.046	41.895	5.742	1.21	0.0345
Rupert_11	32.724	43.128	1.233	0.28	0.0086
Rupert_11	25.506	44.361	1.233	0.19	0.0074
Rupert_11	28.278	42.687	1.674	0	0
