env_code	DTR	GDD	dGDD	PR	PRDTR
Ashton_19	16.092	3.249	0	0.35	0.0217
Ashton_19	19.926	3.555	0.306	0.04	0.002
Ashton_19	18.396	4.788	1.233	0.23	0.0125
Ashton_19	22.77	9.126	4.338	0	0
Ashton_19	27.702	11.736	2.61	0	0
Ashton_19	16.776	9.99	1.746	0.14	0.0083
Ashton_19	24.552	14.598	4.608	0.33	0.0134
Ashton_19	15.21	7.335	7.263	6.58	0.4326
Ashton_19	21.33	8.217	0.882	0.05	0.0023
Ashton_19	17.28	6.489	1.728	0.45	0.026
Ashton_19	28.908	10.674	4.185	0.02	7e-04
Ashton_19	25.92	14.616	3.942	0.04	0.0015
Ashton_19	29.754	18.081	3.465	0	0
Ashton_19	23.436	21.978	3.897	0.2	0.0085
Ashton_19	20.502	17.253	4.725	0.27	0.0132
Ashton_19	12.744	17.712	0.459	1.56	0.1224
Ashton_19	24.858	19.323	1.611	10.64	0.428
Ashton_19	13.014	8.001	11.322	5.85	0.4495
Ashton_19	18.954	9.117	1.116	2.42	0.1277
Ashton_19	19.548	9.099	0.018	3.94	0.2016
Ashton_19	18.378	8.874	0.225	4.8	0.2612
Ashton_19	17.226	7.947	0.927	1.76	0.1022
Ashton_19	15.084	6.696	1.251	0.93	0.0617
Ashton_19	17.928	7.749	1.053	1.99	0.111
Ashton_19	15.192	7.263	0.486	6.64	0.4371
Ashton_19	16.164	10.854	3.591	4.85	0.3
Ashton_19	19.818	14.067	3.213	2.03	0.1024
Ashton_19	18.702	13.797	0.27	4.33	0.2315
Ashton_19	24.354	13.977	0.18	0.31	0.0127
Ashton_19	30.942	14.994	1.017	0.07	0.0023
Ashton_19	28.116	17.424	2.43	0.1	0.0036
Ashton_19	21.996	18.666	1.242	0.54	0.0245
Ashton_19	21.798	20.799	2.133	0.38	0.0174
Ashton_19	21.924	22.014	1.215	0.53	0.0242
Ashton_19	23.832	19.044	2.97	0.97	0.0407
Ashton_19	20.826	26.037	6.993	0.67	0.0322
Ashton_19	25.596	23.922	2.115	0.03	0.0012
Ashton_19	27.774	23.319	0.603	3.94	0.1419
Ashton_19	22.986	12.573	10.746	11.89	0.5173
Ashton_19	12.456	5.22	7.353	3.24	0.2601
Ashton_19	23.904	11.025	5.805	0.01	4e-04
Ashton_19	27.486	13.734	2.709	0.06	0.0022
Ashton_19	23.688	21.15	7.416	0.04	0.0017
Ashton_19	24.642	24.489	3.339	0.42	0.017
Ashton_19	15.894	24.003	0.486	1.8	0.1133
Ashton_19	21.222	25.569	1.566	0.18	0.0085
Ashton_19	25.794	23.661	1.908	0.75	0.0291
Ashton_19	26.136	23.112	0.549	0.35	0.0134
Ashton_19	22.014	25.173	2.061	0.96	0.0436
Ashton_19	20.556	22.788	2.385	0.68	0.0331
Ashton_19	25.164	21.078	1.71	0.22	0.0087
Ashton_19	18.144	10.836	10.242	0.95	0.0524
Ashton_19	19.548	8.478	2.358	0.38	0.0194
Ashton_19	22.104	10.827	2.349	0.57	0.0258
Ashton_19	20.358	14.769	3.942	0.49	0.0241
Ashton_19	23.238	17.181	2.412	0.19	0.0082
Ashton_19	21.978	21.735	4.554	0.59	0.0268
Ashton_19	26.136	24.876	3.141	0.3	0.0115
Ashton_19	25.686	27.441	2.565	0.14	0.0055
Ashton_19	25.398	29.547	2.106	0.01	4e-04
Ashton_19	26.442	25.857	3.69	0	0
Ashton_19	30.564	29.574	3.717	0.07	0.0023
Ashton_19	28.17	29.025	0.549	0.05	0.0018
Ashton_19	24.624	32.22	3.195	0.56	0.0227
Ashton_19	19.89	25.227	6.993	2.84	0.1428
Ashton_19	27.396	21.744	3.483	0.74	0.027
Ashton_19	26.586	24.345	2.601	1.03	0.0387
Ashton_19	31.32	27.72	3.375	0.02	6e-04
Ashton_19	24.516	31.68	3.96	1.05	0.0428
Ashton_19	20.286	25.317	6.363	1.22	0.0601
Ashton_19	22.428	24.192	1.125	1.51	0.0673
Ashton_19	32.796	31.068	6.876	0.04	0.0012
Ashton_19	28.638	36.675	5.607	0.39	0.0136
Ashton_19	27.63	37.593	0.918	1.35	0.0489
Ashton_19	27.072	37.89	0.297	0.79	0.0292
Ashton_19	26.028	36.36	1.53	0.42	0.0161
Ashton_19	28.818	34.083	2.277	0.22	0.0076
Ashton_19	21.33	29.979	4.104	2.4	0.1125
Ashton_19	21.15	27.693	2.286	0.13	0.0061
Ashton_19	23.724	32.202	4.509	0	0
Ashton_19	27.432	30.492	1.71	0.01	4e-04
Ashton_19	31.752	27.414	3.078	0	0
Ashton_19	35.604	32.094	4.68	0	0
Ashton_19	33.516	39.798	7.704	0.01	3e-04
Ashton_19	27.666	40.203	0.405	0.31	0.0112
Ashton_19	26.514	36.207	3.996	0.09	0.0034
Ashton_19	30.456	32.958	3.249	0	0
Ashton_19	28.728	33.57	0.612	0	0
Ashton_19	17.01	32.031	1.539	1.66	0.0976
Ashton_19	30.348	32.562	0.531	0.02	7e-04
Ashton_19	19.512	33.426	0.864	1.38	0.0707
Ashton_19	27.594	36.765	3.339	0.55	0.0199
Ashton_19	27.324	38.322	1.557	0.12	0.0044
Ashton_19	24.876	36.036	2.286	3.34	0.1343
Ashton_19	31.266	37.053	1.017	0.41	0.0131
Ashton_19	31.824	38.142	1.089	0.01	3e-04
Ashton_19	26.136	38.574	0.432	2.21	0.0846
Ashton_19	30.006	38.133	0.441	0.84	0.028
Ashton_19	27.792	39.258	1.125	0.04	0.0014
Ashton_19	23.976	38.97	0.288	0.52	0.0217
Ashton_19	24.552	34.794	4.176	3.68	0.1499
Ashton_19	19.98	30.204	4.59	2.54	0.1271
Ashton_19	30.366	34.119	3.915	0.34	0.0112
Ashton_19	25.02	28.278	5.841	0.34	0.0136
Ashton_19	26.208	24.876	3.402	0	0
Ashton_19	30.042	28.323	3.447	0	0
Ashton_19	30.006	32.283	3.96	0	0
Ashton_19	20.142	29.781	2.502	0.64	0.0318
Ashton_19	25.254	27.963	1.818	0.01	4e-04
Ashton_19	25.596	27.27	0.693	0.02	8e-04
Ashton_19	31.896	29.628	2.358	0	0
Ashton_19	31.734	36.297	6.669	0	0
Ashton_19	32.598	38.079	1.782	0	0
Ashton_19	33.786	35.955	2.124	0.01	3e-04
Ashton_19	26.982	30.285	5.67	0.76	0.0282
