env_code	DTR	GDD	dGDD	PR	PRDTR
Soda Springs_06	36.342	28.521	0	0	0
Soda Springs_06	28.386	32.877	4.356	0.11	0.0039
Soda Springs_06	28.908	32.904	0.027	0.52	0.018
Soda Springs_06	21.618	31.815	1.089	0.09	0.0042
Soda Springs_06	20.304	28.872	2.943	0.29	0.0143
Soda Springs_06	24.552	29.718	0.846	0.13	0.0053
Soda Springs_06	20.916	24.408	5.31	2.64	0.1262
Soda Springs_06	21.618	20.241	4.167	0.59	0.0273
Soda Springs_06	28.458	25.551	5.31	0	0
Soda Springs_06	26.766	29.943	4.392	0.05	0.0019
Soda Springs_06	27.612	22.5	7.443	0.14	0.0051
Soda Springs_06	21.114	11.295	11.205	5.1	0.2415
Soda Springs_06	11.664	5.058	6.237	4.47	0.3832
Soda Springs_06	21.456	9.774	4.716	1.19	0.0555
Soda Springs_06	24.588	14.85	5.076	0.09	0.0037
Soda Springs_06	38.178	18.045	3.195	0	0
Soda Springs_06	37.242	25.623	7.578	0	0
Soda Springs_06	33.678	30.015	4.392	0.15	0.0045
Soda Springs_06	22.176	29.16	0.855	0.03	0.0014
Soda Springs_06	24.138	30.519	1.359	0.24	0.0099
Soda Springs_06	25.578	29.709	0.81	0	0
Soda Springs_06	36.054	34.893	5.184	0	0
Soda Springs_06	29.07	38.799	3.906	0.54	0.0186
Soda Springs_06	15.174	27.369	11.43	5.21	0.3434
Soda Springs_06	14.022	21.573	5.796	6.82	0.4864
Soda Springs_06	23.238	25.083	3.51	1.53	0.0658
Soda Springs_06	32.076	28.062	2.979	0.06	0.0019
Soda Springs_06	32.76	32.58	4.518	0.06	0.0018
Soda Springs_06	29.214	30.303	2.277	1.94	0.0664
Soda Springs_06	12.078	16.839	13.464	6.54	0.5415
Soda Springs_06	23.022	18.207	1.368	0.75	0.0326
Soda Springs_06	26.604	20.322	2.115	0	0
Soda Springs_06	26.892	26.262	5.94	0.05	0.0019
Soda Springs_06	28.152	30.564	4.302	0.25	0.0089
Soda Springs_06	29.088	31.194	0.63	0.65	0.0223
Soda Springs_06	26.424	24.804	6.39	0	0
Soda Springs_06	28.422	24.867	0.063	0	0
Soda Springs_06	30.852	26.28	1.413	0	0
Soda Springs_06	26.748	32.67	6.39	0	0
Soda Springs_06	30.96	31.608	1.062	0.02	6e-04
Soda Springs_06	32.004	33.57	1.962	0.11	0.0034
Soda Springs_06	30.33	35.001	1.431	0.35	0.0115
Soda Springs_06	32.814	33.939	1.062	0.04	0.0012
Soda Springs_06	28.908	38.358	4.419	0.45	0.0156
Soda Springs_06	26.766	37.935	0.423	0.48	0.0179
Soda Springs_06	23.346	37.881	0.054	0.02	9e-04
Soda Springs_06	26.352	37.656	0.225	0.45	0.0171
Soda Springs_06	24.75	38.277	0.621	0.31	0.0125
Soda Springs_06	27	39.24	0.963	1.32	0.0489
Soda Springs_06	30.51	38.061	1.179	0.32	0.0105
Soda Springs_06	14.364	32.778	5.283	2.09	0.1455
Soda Springs_06	24.642	32.247	0.531	2.06	0.0836
Soda Springs_06	26.82	35.064	2.817	0.14	0.0052
Soda Springs_06	29.718	34.191	0.873	0.08	0.0027
Soda Springs_06	26.424	36.198	2.007	1.78	0.0674
Soda Springs_06	31.176	35.406	0.792	0.35	0.0112
Soda Springs_06	30.78	37.116	1.71	0.76	0.0247
Soda Springs_06	27.792	35.226	1.89	3.05	0.1097
Soda Springs_06	27.99	33.669	1.557	0	0
Soda Springs_06	35.892	38.484	4.815	0.15	0.0042
Soda Springs_06	35.19	40.635	2.151	0.11	0.0031
Soda Springs_06	28.656	43.578	2.943	0.08	0.0028
Soda Springs_06	31.248	43.02	0.558	0.02	6e-04
Soda Springs_06	24.984	45.63	2.61	0.04	0.0016
Soda Springs_06	26.982	43.299	2.331	1.11	0.0411
Soda Springs_06	26.298	43.443	0.144	0.11	0.0042
Soda Springs_06	30.78	43.092	0.351	0	0
Soda Springs_06	33.768	43.992	0.9	0.02	6e-04
Soda Springs_06	23.724	45.396	1.404	0.17	0.0072
Soda Springs_06	22.734	41.481	3.915	0.51	0.0224
Soda Springs_06	29.79	41.247	0.234	0.55	0.0185
Soda Springs_06	24.606	41.589	0.342	2.61	0.1061
Soda Springs_06	30.258	40.689	0.9	0.43	0.0142
Soda Springs_06	31.77	43.569	2.88	0.29	0.0091
Soda Springs_06	26.64	43.2	0.369	0.08	0.003
Soda Springs_06	22.428	39.528	3.672	0.01	4e-04
Soda Springs_06	17.946	32.715	6.813	2.49	0.1387
Soda Springs_06	20.808	28.602	4.113	4.57	0.2196
Soda Springs_06	29.988	29.16	0.558	0	0
Soda Springs_06	29.232	30.33	1.17	0.68	0.0233
Soda Springs_06	28.44	34.758	4.428	0.87	0.0306
Soda Springs_06	28.224	36.972	2.214	0.56	0.0198
Soda Springs_06	30.564	36.972	0	0.1	0.0033
Soda Springs_06	32.562	37.557	0.585	0.6	0.0184
Soda Springs_06	28.368	37.476	0.081	0.11	0.0039
Soda Springs_06	28.062	32.463	5.013	0.14	0.005
Soda Springs_06	33.246	36.153	3.69	0.18	0.0054
Soda Springs_06	24.894	36.495	0.342	0.44	0.0177
Soda Springs_06	27.54	33.768	2.727	0.11	0.004
Soda Springs_06	33.39	29.313	4.455	0.06	0.0018
Soda Springs_06	32.472	35.082	5.769	0.13	0.004
Soda Springs_06	30.132	35.478	0.396	1.13	0.0375
Soda Springs_06	30.096	34.236	1.242	0.11	0.0037
Soda Springs_06	25.398	31.545	2.691	0	0
Soda Springs_06	28.674	30.195	1.35	0.02	7e-04
Soda Springs_06	32.958	31.833	1.638	0.07	0.0021
Soda Springs_06	32.922	34.623	2.79	0.21	0.0064
Soda Springs_06	31.572	38.214	3.591	0.03	0.001
Soda Springs_06	33.192	38.286	0.072	0	0
Soda Springs_06	32.022	37.251	1.035	0.13	0.0041
Soda Springs_06	26.82	31.068	6.183	0.03	0.0011
Soda Springs_06	22.968	31.626	0.558	1.95	0.0849
Soda Springs_06	17.892	20.538	11.088	10.02	0.56
Soda Springs_06	31.086	26.289	5.751	0.06	0.0019
Soda Springs_06	32.868	29.988	3.699	0.04	0.0012
Soda Springs_06	33.21	33.399	3.411	0.06	0.0018
Soda Springs_06	32.778	28.467	4.932	0.01	3e-04
Soda Springs_06	30.636	20.43	8.037	0.13	0.0042
Soda Springs_06	30.618	25.209	4.779	0.02	7e-04
Soda Springs_06	39.222	27.207	1.998	0	0
Soda Springs_06	38.448	30.474	3.267	0.05	0.0013
Soda Springs_06	35.244	30.582	0.108	0.14	0.004
Soda Springs_06	21.114	35.379	4.797	0.44	0.0208
Soda Springs_06	26.874	33.309	2.07	0.02	7e-04
Soda Springs_06	26.766	29.547	3.762	1.92	0.0717
Soda Springs_06	15.696	24.75	4.797	3.2	0.2039
Soda Springs_06	24.012	25.29	0.54	0.67	0.0279
Soda Springs_06	25.128	28.782	3.492	0.37	0.0147
Soda Springs_06	26.694	30.375	1.593	0	0
Soda Springs_06	31.716	31.878	1.503	0.07	0.0022
Soda Springs_06	29.898	31.995	0.117	0	0
Soda Springs_06	20.646	24.813	7.182	3.09	0.1497
Soda Springs_06	22.014	14.355	10.458	21.33	0.9689
Soda Springs_06	11.322	5.616	8.739	2.72	0.2402
Soda Springs_06	19.08	8.982	3.366	1.09	0.0571
Soda Springs_06	32.058	14.031	5.049	0	0
Soda Springs_06	32.094	19.755	5.724	0.37	0.0115
Soda Springs_06	14.544	13.464	6.291	2.26	0.1554
Soda Springs_06	16.524	11.124	2.34	12.2	0.7383
Soda Springs_06	15.228	8.316	2.808	6.74	0.4426
Soda Springs_06	28.134	11.394	3.078	0.16	0.0057
Soda Springs_06	24.192	14.598	3.204	0	0
Soda Springs_06	31.14	17.028	2.43	0.03	0.001
Soda Springs_06	29.16	20.214	3.186	0.01	3e-04
