env_code	DTR	GDD	dGDD	PR	PRDTR
Ashton_09	23.076	23.076	0	1.6	0.0693
Ashton_09	23.184	13.662	9.414	0.3	0.0129
Ashton_09	31.14	13.77	0.108	0	0
Ashton_09	34.65	18.855	5.085	0	0
Ashton_09	28.53	21.375	2.52	0.54	0.0189
Ashton_09	15.462	14.373	7.002	4.22	0.2729
Ashton_09	23.526	15.165	0.792	1.76	0.0748
Ashton_09	26.622	14.805	0.36	0.87	0.0327
Ashton_09	24.768	21.006	6.201	0.03	0.0012
Ashton_09	26.712	23.22	2.214	0.07	0.0026
Ashton_09	25.47	26.217	2.997	0.4	0.0157
Ashton_09	21.402	26.379	0.162	2.5	0.1168
Ashton_09	18.198	25.353	1.026	1.84	0.1011
Ashton_09	19.512	18.27	7.083	3.21	0.1645
Ashton_09	23.148	17.208	1.062	6.94	0.2998
Ashton_09	15.894	17.073	0.135	2.74	0.1724
Ashton_09	24.174	20.367	3.294	2.27	0.0939
Ashton_09	18.18	19.35	1.017	6.02	0.3311
Ashton_09	11.43	12.573	6.777	10.53	0.9213
Ashton_09	14.652	9	3.573	9.9	0.6757
Ashton_09	19.53	9.477	0.477	8.04	0.4117
Ashton_09	22.896	14.238	4.761	5.51	0.2407
Ashton_09	13.05	13.707	0.531	5.77	0.4421
Ashton_09	16.632	14.184	0.477	1.83	0.11
Ashton_09	17.298	15.957	1.773	1.86	0.1075
Ashton_09	20.718	16.425	0.468	3.54	0.1709
Ashton_09	13.572	17.514	1.089	4.35	0.3205
Ashton_09	15.84	16.794	0.72	3.76	0.2374
Ashton_09	18.954	18.909	2.115	1.79	0.0944
Ashton_09	13.23	19.503	0.594	4.71	0.356
Ashton_09	17.658	17.901	1.602	7.12	0.4032
Ashton_09	26.82	18.198	0.297	0.97	0.0362
Ashton_09	18.09	20.367	2.169	11.75	0.6495
Ashton_09	15.552	18.45	1.917	7.89	0.5073
Ashton_09	18.72	14.688	3.762	1.96	0.1047
Ashton_09	33.786	16.011	1.323	0	0
Ashton_09	24.21	26.955	10.944	0.02	8e-04
Ashton_09	29.556	26.658	0.297	0.37	0.0125
Ashton_09	16.56	20.664	5.994	8.52	0.5145
Ashton_09	28.458	18.369	2.295	0.08	0.0028
Ashton_09	30.276	21.708	3.339	0	0
Ashton_09	29.646	27.477	5.769	0.02	7e-04
Ashton_09	28.242	29.259	1.782	1.84	0.0652
Ashton_09	22.104	28.836	0.423	1.9	0.086
Ashton_09	24.588	27.864	0.972	1.74	0.0708
Ashton_09	18.666	24.885	2.979	3.37	0.1805
