env_code	DTR	GDD	dGDD	PR	PRDTR
Idaho Falls_11	20.16	5.004	0	0.39	0.0193
Idaho Falls_11	25.092	8.055	3.051	2.5	0.0996
Idaho Falls_11	21.654	7.767	0.288	5.34	0.2466
Idaho Falls_11	22.284	5.355	2.412	0.51	0.0229
Idaho Falls_11	26.19	7.803	2.448	0.13	0.005
Idaho Falls_11	29.952	10.431	2.628	0.28	0.0093
Idaho Falls_11	14.04	6.462	3.969	6.06	0.4316
Idaho Falls_11	14.454	4.482	1.98	2.62	0.1813
Idaho Falls_11	25.686	8.694	4.212	0.06	0.0023
Idaho Falls_11	25.056	11.484	2.79	2.24	0.0894
Idaho Falls_11	17.838	5.184	6.3	1.92	0.1076
Idaho Falls_11	21.888	7.596	2.412	1.06	0.0484
Idaho Falls_11	18.432	6.957	0.639	0.24	0.013
Idaho Falls_11	32.148	12.987	6.03	0	0
Idaho Falls_11	20.232	10.62	2.367	0.28	0.0138
Idaho Falls_11	24.642	11.043	0.423	0	0
Idaho Falls_11	37.512	16.911	5.868	0	0
Idaho Falls_11	16.794	18.513	1.602	0.37	0.022
Idaho Falls_11	17.982	19.539	1.026	4.46	0.248
Idaho Falls_11	9.504	9.972	9.567	11.32	1.1911
Idaho Falls_11	13.806	9.981	0.009	12.95	0.938
Idaho Falls_11	13.554	10.719	0.738	6.36	0.4692
Idaho Falls_11	29.538	14.139	3.42	0.31	0.0105
Idaho Falls_11	32.4	20.106	5.967	0.1	0.0031
Idaho Falls_11	28.584	26.676	6.57	0.04	0.0014
Idaho Falls_11	29.232	25.128	1.548	1.21	0.0414
Idaho Falls_11	34.452	21.816	3.312	0.63	0.0183
Idaho Falls_11	14.31	7.929	13.887	0.21	0.0147
Idaho Falls_11	19.782	11.745	3.816	0.3	0.0152
Idaho Falls_11	17.262	12.159	0.414	1.24	0.0718
Idaho Falls_11	21.69	17.091	4.932	0.68	0.0314
Idaho Falls_11	19.782	16.767	0.324	1.05	0.0531
Idaho Falls_11	27.198	19.557	2.79	0.27	0.0099
Idaho Falls_11	20.826	19.341	0.216	0.62	0.0298
Idaho Falls_11	17.424	20.142	0.801	6.34	0.3639
Idaho Falls_11	11.448	14.778	5.364	10.79	0.9425
Idaho Falls_11	26.424	18.18	3.402	0.64	0.0242
Idaho Falls_11	16.02	8.136	10.044	2.19	0.1367
Idaho Falls_11	25.146	10.476	2.34	1.47	0.0585
Idaho Falls_11	24.462	11.178	0.702	0.67	0.0274
Idaho Falls_11	14.184	9.252	1.926	10.57	0.7452
Idaho Falls_11	18.576	9.144	0.108	5.87	0.316
Idaho Falls_11	32.562	18.135	8.991	0.12	0.0037
Idaho Falls_11	30.312	25.488	7.353	0.08	0.0026
Idaho Falls_11	16.866	10.035	15.453	0.28	0.0166
Idaho Falls_11	30.42	13.833	3.798	0.01	3e-04
Idaho Falls_11	38.538	24.129	10.296	0.03	8e-04
Idaho Falls_11	33.57	30.537	6.408	0	0
Idaho Falls_11	29.808	30.618	0.081	6.64	0.2228
Idaho Falls_11	13.95	21.465	9.153	4.71	0.3376
Idaho Falls_11	24.876	18.918	2.547	4.15	0.1668
Idaho Falls_11	20.124	12.942	5.976	3.27	0.1625
Idaho Falls_11	31.698	20.169	7.227	0.17	0.0054
Idaho Falls_11	22.644	24.372	4.203	1.86	0.0821
Idaho Falls_11	23.634	21.483	2.889	4.78	0.2023
Idaho Falls_11	16.02	23.796	2.313	2.97	0.1854
Idaho Falls_11	28.35	23.985	0.189	0.2	0.0071
Idaho Falls_11	29.574	26.091	2.106	0.09	0.003
Idaho Falls_11	17.802	17.163	8.928	0.25	0.014
Idaho Falls_11	32.724	18.378	1.215	0.1	0.0031
Idaho Falls_11	30.258	24.939	6.561	4.02	0.1329
Idaho Falls_11	21.438	23.031	1.908	3.85	0.1796
Idaho Falls_11	26.694	24.219	1.188	0.04	0.0015
Idaho Falls_11	32.382	28.989	4.77	0	0
Idaho Falls_11	33.822	33.399	4.41	0.63	0.0186
Idaho Falls_11	31.5	36.522	3.123	1.77	0.0562
Idaho Falls_11	25.56	31.392	5.13	0.17	0.0067
Idaho Falls_11	27.936	27.81	3.582	0.01	4e-04
Idaho Falls_11	24.966	30.087	2.277	0.12	0.0048
Idaho Falls_11	33.318	32.931	2.844	0	0
Idaho Falls_11	33.282	39.105	6.174	0.07	0.0021
Idaho Falls_11	29.556	39.546	0.441	0.11	0.0037
Idaho Falls_11	26.784	32.49	7.056	0.09	0.0034
Idaho Falls_11	31.14	29.736	2.754	0.04	0.0013
Idaho Falls_11	36.036	37.026	7.29	0	0
