env_code	DTR	GDD	dGDD	PR	PRDTR
Rupert_20	18.486	8.55	0	1.18	0.0638
Rupert_20	13.284	3.744	4.806	0.84	0.0632
Rupert_20	18.648	4.878	1.134	0.01	5e-04
Rupert_20	19.116	5.742	0.864	0.02	0.001
Rupert_20	20.358	7.461	1.719	0.15	0.0074
Rupert_20	16.308	7.038	0.423	1.54	0.0944
Rupert_20	19.71	8.874	1.836	0.86	0.0436
Rupert_20	20.61	10.269	1.395	4.06	0.197
Rupert_20	17.856	4.086	6.183	0.47	0.0263
Rupert_20	18.432	4.041	0.045	0.14	0.0076
Rupert_20	20.574	6.633	2.592	0	0
Rupert_20	27.378	11.43	4.797	0.22	0.008
Rupert_20	20.034	9.954	1.476	2.38	0.1188
Rupert_20	15.336	11.898	1.944	4.56	0.2973
Rupert_20	26.532	16.614	4.716	0.57	0.0215
Rupert_20	29.988	17.946	1.332	0	0
Rupert_20	33.318	19.917	1.971	0	0
Rupert_20	29.7	19.152	0.765	0	0
Rupert_20	25.47	12.708	6.444	0.58	0.0228
Rupert_20	17.028	5.688	7.02	0.78	0.0458
Rupert_20	18.684	4.86	0.828	0.02	0.0011
Rupert_20	26.442	9.558	4.698	0.02	8e-04
Rupert_20	21.636	10.98	1.422	5.49	0.2537
Rupert_20	21.492	7.371	3.609	0.01	5e-04
Rupert_20	30.294	12.375	5.004	0.01	3e-04
Rupert_20	33.768	15.543	3.168	0	0
Rupert_20	20.214	16.821	1.278	0.36	0.0178
Rupert_20	28.116	18.468	1.647	0	0
Rupert_20	31.824	20.97	2.502	0	0
Rupert_20	23.706	19.665	1.305	0.17	0.0072
Rupert_20	19.53	14.211	5.454	1.4	0.0717
Rupert_20	24.534	13.977	0.234	0	0
Rupert_20	28.836	19.98	6.003	0.04	0.0014
Rupert_20	22.14	24.606	4.626	0.13	0.0059
Rupert_20	20.7	21.924	2.682	0.14	0.0068
Rupert_20	30.744	22.554	0.63	0	0
Rupert_20	38.358	30.537	7.983	0.58	0.0151
Rupert_20	27.792	26.748	3.789	2.45	0.0882
Rupert_20	23.076	23.382	3.366	0.3	0.013
Rupert_20	28.53	24.435	1.053	1.01	0.0354
Rupert_20	21.78	14.976	9.459	0.13	0.006
Rupert_20	29.358	15.435	0.459	0	0
Rupert_20	36.72	22.536	7.101	0	0
Rupert_20	31.968	17.73	4.806	0.01	3e-04
Rupert_20	32.724	14.598	3.132	0	0
Rupert_20	35.1	20.628	6.03	0	0
Rupert_20	33.462	23.661	3.033	0	0
Rupert_20	36.486	29.853	6.192	0	0
Rupert_20	28.746	33.399	3.546	0.12	0.0042
Rupert_20	21.762	20.781	12.618	0.2	0.0092
Rupert_20	16.812	14.814	5.967	0.96	0.0571
Rupert_20	15.354	16.011	1.197	0.86	0.056
Rupert_20	22.212	16.668	0.657	0.5	0.0225
Rupert_20	29.394	20.061	3.393	0	0
Rupert_20	26.172	27.864	7.803	0.23	0.0088
Rupert_20	30.6	27.414	0.45	0.22	0.0072
Rupert_20	27.054	22.689	4.725	5.27	0.1948
Rupert_20	12.096	12.852	9.837	9.26	0.7655
Rupert_20	22.032	17.28	4.428	2.66	0.1207
