env_code	DTR	GDD	dGDD	PR	PRDTR
Idaho Falls_15	16.47	4.5	0	0.07	0.0043
Idaho Falls_15	22.932	8.271	3.771	0.06	0.0026
Idaho Falls_15	23.4	9.603	1.332	0.51	0.0218
Idaho Falls_15	16.218	10.089	0.486	0.32	0.0197
Idaho Falls_15	9.018	4.167	5.922	1.59	0.1763
Idaho Falls_15	16.704	6.264	2.097	2.22	0.1329
Idaho Falls_15	16.488	7.461	1.197	6.83	0.4142
Idaho Falls_15	18.252	7.389	0.072	1.71	0.0937
Idaho Falls_15	29.448	13.14	5.751	0.05	0.0017
Idaho Falls_15	18.072	12.51	0.63	1.38	0.0764
Idaho Falls_15	22.986	8.82	3.69	0.54	0.0235
Idaho Falls_15	32.886	15.723	6.903	0	0
Idaho Falls_15	26.874	12.285	3.438	3.18	0.1183
Idaho Falls_15	15.102	5.382	6.903	5.16	0.3417
Idaho Falls_15	28.674	11.61	6.228	0.36	0.0126
Idaho Falls_15	33.12	15.552	3.942	0	0
Idaho Falls_15	28.908	17.982	2.43	0.15	0.0052
Idaho Falls_15	26.892	13.68	4.302	0.02	7e-04
Idaho Falls_15	29.34	15.66	1.98	0	0
Idaho Falls_15	29.574	20.331	4.671	0.01	3e-04
Idaho Falls_15	28.458	23.625	3.294	0.03	0.0011
Idaho Falls_15	23.49	19.719	3.906	0.42	0.0179
Idaho Falls_15	21.672	14.76	4.959	4.99	0.2303
Idaho Falls_15	20.736	9.639	5.121	1.57	0.0757
Idaho Falls_15	19.944	12.204	2.565	3.13	0.1569
Idaho Falls_15	32.184	14.112	1.908	0.01	3e-04
Idaho Falls_15	36.144	20.502	6.39	0.07	0.0019
Idaho Falls_15	33.66	24.696	4.194	0.17	0.0051
Idaho Falls_15	22.95	21.627	3.069	0.22	0.0096
Idaho Falls_15	34.128	21.96	0.333	0.03	9e-04
Idaho Falls_15	30.06	28.782	6.822	0.05	0.0017
Idaho Falls_15	27.792	28.26	0.522	0.87	0.0313
Idaho Falls_15	27.396	24.372	3.888	0.33	0.012
Idaho Falls_15	14.796	20.916	3.456	1.68	0.1135
Idaho Falls_15	25.542	18.675	2.241	3.33	0.1304
Idaho Falls_15	20.052	16.074	2.601	9.12	0.4548
Idaho Falls_15	18.9	18.108	2.034	4.63	0.245
Idaho Falls_15	19.926	15.219	2.889	2.66	0.1335
Idaho Falls_15	27.342	13.329	1.89	0.12	0.0044
Idaho Falls_15	31.896	18.486	5.157	0.75	0.0235
Idaho Falls_15	21.564	24.768	6.282	1.2	0.0556
Idaho Falls_15	22.878	21.933	2.835	0.06	0.0026
Idaho Falls_15	22.212	23.04	1.107	1.64	0.0738
Idaho Falls_15	14.292	16.308	6.732	11.96	0.8368
Idaho Falls_15	9.63	13.131	3.177	16.22	1.6843
Idaho Falls_15	25.956	16.506	3.375	1.39	0.0536
Idaho Falls_15	21.888	19.476	2.97	5.6	0.2558
Idaho Falls_15	16.038	16.803	2.673	7.98	0.4976
Idaho Falls_15	20.358	17.307	0.504	5.4	0.2653
Idaho Falls_15	26.784	21.528	4.221	1.08	0.0403
Idaho Falls_15	19.224	21.186	0.342	5.66	0.2944
Idaho Falls_15	20.322	18.297	2.889	6.6	0.3248
Idaho Falls_15	25.776	20.538	2.241	1.31	0.0508
Idaho Falls_15	23.454	22.059	1.521	2.1	0.0895
Idaho Falls_15	11.502	18.711	3.348	7.78	0.6764
Idaho Falls_15	21.924	20.124	1.413	7.22	0.3293
Idaho Falls_15	19.26	19.314	0.81	3.23	0.1677
Idaho Falls_15	31.716	24.372	5.058	0.28	0.0088
Idaho Falls_15	28.368	30.222	5.85	1.83	0.0645
Idaho Falls_15	27.54	35.91	5.688	0.5	0.0182
Idaho Falls_15	31.734	31.869	4.041	4.43	0.1396
Idaho Falls_15	24.516	26.514	5.355	0.27	0.011
Idaho Falls_15	26.694	28.413	1.899	3.72	0.1394
Idaho Falls_15	25.128	26.244	2.169	0.3	0.0119
Idaho Falls_15	15.48	26.01	0.234	0.7	0.0452
Idaho Falls_15	20.106	26.037	0.027	2.63	0.1308
Idaho Falls_15	27.54	30.492	4.455	1.7	0.0617
Idaho Falls_15	30.636	36.162	5.67	0.06	0.002
Idaho Falls_15	28.8	39.87	3.708	0.59	0.0205
Idaho Falls_15	24.408	36.198	3.672	4.09	0.1676
Idaho Falls_15	26.946	35.019	1.179	0.09	0.0033
Idaho Falls_15	28.224	37.044	2.025	0	0
Idaho Falls_15	29.286	31.383	5.661	0.02	7e-04
Idaho Falls_15	30.87	32.175	0.792	0.11	0.0036
Idaho Falls_15	32.22	35.478	3.303	3.49	0.1083
Idaho Falls_15	30.744	34.83	0.648	0.19	0.0062
Idaho Falls_15	30.168	38.232	3.402	0.05	0.0017
Idaho Falls_15	33.516	41.274	3.042	0.05	0.0015
Idaho Falls_15	26.874	37.863	3.411	0.05	0.0019
Idaho Falls_15	29.448	35.1	2.763	0.09	0.0031
Idaho Falls_15	27.81	38.061	2.961	0.03	0.0011
Idaho Falls_15	27.972	35.208	2.853	0.04	0.0014
Idaho Falls_15	30.492	38.898	3.69	0.02	7e-04
Idaho Falls_15	28.8	41.706	2.808	0	0
Idaho Falls_15	30.6	42.462	0.756	0.1	0.0033
Idaho Falls_15	34.668	42.93	0.468	0	0
Idaho Falls_15	31.356	43.758	0.828	0.09	0.0029
Idaho Falls_15	31.14	48.015	4.257	0.03	0.001
Idaho Falls_15	33.102	47.898	0.117	0.39	0.0118
Idaho Falls_15	22.446	46.071	1.827	0.43	0.0192
Idaho Falls_15	31.014	47.682	1.611	0.03	0.001
Idaho Falls_15	30.132	44.928	2.754	0.04	0.0013
Idaho Falls_15	32.076	45.756	0.828	0.09	0.0028
Idaho Falls_15	30.33	45.747	0.009	0.05	0.0016
Idaho Falls_15	15.858	39.933	5.814	2.47	0.1558
Idaho Falls_15	15.408	35.874	4.059	3.62	0.2349
Idaho Falls_15	27.99	38.403	2.529	1.52	0.0543
Idaho Falls_15	16.668	32.958	5.445	2.36	0.1416
Idaho Falls_15	21.06	33.912	0.954	1.6	0.076
Idaho Falls_15	16.794	31.455	2.457	3.83	0.2281
Idaho Falls_15	28.674	35.397	3.942	0.56	0.0195
Idaho Falls_15	23.382	37.431	2.034	0.68	0.0291
Idaho Falls_15	25.344	36.126	1.305	1.07	0.0422
Idaho Falls_15	25.992	35.154	0.972	0.52	0.02
Idaho Falls_15	20.214	32.175	2.979	3.83	0.1895
Idaho Falls_15	29.88	36.486	4.311	0.12	0.004
Idaho Falls_15	14.598	30.987	5.499	0.33	0.0226
Idaho Falls_15	15.93	28.377	2.61	3.97	0.2492
Idaho Falls_15	30.006	33.507	5.13	0	0
Idaho Falls_15	22.644	34.398	0.891	0.17	0.0075
Idaho Falls_15	32.958	37.791	3.393	0.04	0.0012
Idaho Falls_15	28.602	38.565	0.774	4.05	0.1416
Idaho Falls_15	25.866	34.587	3.978	3.04	0.1175
Idaho Falls_15	20.556	37.386	2.799	1.42	0.0691
Idaho Falls_15	29.196	37.89	0.504	0.04	0.0014
Idaho Falls_15	27.378	40.365	2.475	0.02	7e-04
Idaho Falls_15	22.572	24.408	15.957	4.84	0.2144
Idaho Falls_15	28.368	24.48	0.072	0	0
Idaho Falls_15	35.262	30.249	5.769	0	0
Idaho Falls_15	35.154	37.089	6.84	0.02	6e-04
Idaho Falls_15	25.938	43.893	6.804	0.03	0.0012
Idaho Falls_15	33.354	42.057	1.836	0.01	3e-04
Idaho Falls_15	33.21	44.667	2.61	0	0
Idaho Falls_15	14.994	38.079	6.588	3.91	0.2608
Idaho Falls_15	30.402	38.475	0.396	0.29	0.0095
Idaho Falls_15	28.926	39.879	1.404	5.55	0.1919
Idaho Falls_15	30.636	35.01	4.869	0.08	0.0026
Idaho Falls_15	21.294	34.533	0.477	3.81	0.1789
Idaho Falls_15	16.974	28.539	5.994	9.76	0.575
Idaho Falls_15	28.278	34.677	6.138	0.2	0.0071
Idaho Falls_15	33.534	38.745	4.068	0.04	0.0012
Idaho Falls_15	31.644	43.344	4.599	0.42	0.0133
Idaho Falls_15	19.8	41.472	1.872	0.45	0.0227
Idaho Falls_15	25.902	43.749	2.277	0.19	0.0073
Idaho Falls_15	27.162	46.053	2.304	2.04	0.0751
Idaho Falls_15	23.004	39.348	6.705	0.7	0.0304
Idaho Falls_15	31.14	35.352	3.996	0.03	0.001
Idaho Falls_15	31.698	33.831	1.521	0.1	0.0032
Idaho Falls_15	29.106	30.681	3.15	0.07	0.0024
Idaho Falls_15	31.014	32.193	1.512	0.02	6e-04
Idaho Falls_15	29.16	35.55	3.357	0	0
Idaho Falls_15	28.44	38.016	2.466	0	0
Idaho Falls_15	24.75	27.963	10.053	0.02	8e-04
Idaho Falls_15	39.906	31.869	3.906	0	0
Idaho Falls_15	33.84	40.662	8.793	0	0
Idaho Falls_15	33.048	45.72	5.058	0	0
Idaho Falls_15	14.742	33.759	11.961	1.96	0.133
